ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,19.36,2.11,3.64,52.08,127.23,159.87,1000.0,1.73,14.31,2.44,1.26,7.86,4,True,True,True,True,True,6.1,56.2,983.99,6.76,54.89,978.44,15.84,68.29,955.03,0.3824,,,-0.34,clean,1.118,normal,none,95.47657512116318,98.30371567043619,94.66882067851373,96.1,1
PRE,21.54,0.4,3.93,38.02,23.26,73.89,430.67,9.93,9.67,0.61,3.18,18.52,4,True,True,True,True,True,6.4,42.14,414.66,7.05,40.83,409.11,16.14,54.23,385.69,1.4354,VXUS,0.35,0.0,clean,0.541,thin,none,87.87695207323641,98.30371567043619,97.89983844911147,94.7,2
LINC,40.58,2.53,2.71,22.82,70.22,85.98,170.71,1.07,8.43,3.08,1.22,2.43,4,True,True,True,True,True,5.17,26.94,154.71,5.83,25.63,149.16,14.91,39.03,125.74,-0.6245,,,0.78,clean,1.508,confirmed,none,93.55815831987076,98.30371567043619,83.84491114701132,91.9,3
VIST,71.2,4.94,3.02,25.68,53.48,95.02,51.46,0.61,8.49,2.08,1.78,0.96,3,True,True,True,True,True,5.49,29.81,35.45,6.14,28.5,29.9,15.23,41.9,6.49,1.5503,XLE,0.31,-0.81,clean,1.726,confirmed,none,91.08104469574583,86.47011308562197,97.98061389337641,91.8,4
CLMT,29.74,5.97,3.86,2.53,46.77,59.35,133.77,0.65,0.66,18.45,1.27,2.86,3,True,True,True,True,True,6.32,6.66,117.76,6.98,5.35,112.21,16.06,18.75,88.79,0.0508,,,0.37,clean,1.072,normal,none,91.17528271405494,86.47011308562197,92.5686591276252,90.1,5
FPLSF,23.87,4.46,5.99,15.2,83.76,109.94,583.95,1.34,2.54,5.51,1.31,6.97,3,True,True,True,True,True,8.46,19.32,567.95,9.11,18.01,562.4,18.2,31.41,538.98,-0.3748,XLF,0.51,1.31,clean,0.785,normal,none,96.47953688745288,86.47011308562197,87.47980613893377,90.1,5
YOU,55.19,3.24,14.74,68.62,49.24,45.12,114.91,4.55,4.66,0.72,0.92,2.33,3,True,True,True,True,True,17.2,72.74,98.91,17.86,71.43,93.36,26.94,84.83,69.94,-0.2394,XLF,0.39,1.17,clean,1.258,normal,none,93.49084544964997,86.47011308562197,89.17609046849758,89.7,7
GPRE,16.26,5.86,-2.63,17.49,72.98,73.53,205.07,-0.45,-6.64,4.17,1.01,2.81,3,True,True,True,True,True,-0.17,21.61,189.06,0.48,20.3,183.51,9.57,33.7,160.09,0.1518,XLE,0.43,-0.69,clean,1.252,normal,none,87.97792137856759,86.47011308562197,93.09369951534734,89.2,8
DOW,38.08,5.66,3.17,25.68,63.71,64.35,5.28,0.56,8.1,2.48,1.01,0.08,3,True,True,True,True,True,5.63,29.8,-10.73,6.29,28.49,-16.28,15.37,41.89,-39.69,1.673,XLB,0.53,-0.15,clean,1.013,normal,none,82.66693591814756,86.47011308562197,98.30371567043619,89.1,9
MRVL,92.18,2.24,1.53,18.5,9.62,22.04,30.96,0.68,12.08,0.52,2.29,3.22,3,True,True,True,True,True,4.0,22.62,14.95,4.65,21.31,9.4,13.73,34.71,-14.01,1.1694,VXUS,0.37,0.43,clean,0.964,normal,none,78.48007539041464,86.47011308562197,97.33441033925686,87.4,10
EZPW,26.43,1.97,0.99,5.21,37.51,46.59,85.47,0.5,5.25,7.19,1.24,2.28,4,True,True,True,True,True,3.46,9.34,69.47,4.11,8.03,63.92,13.2,21.43,40.5,-0.9529,XLI,0.59,0.29,clean,0.748,thin,none,85.56812062466344,98.30371567043619,77.7059773828756,87.2,11
PARR,62.38,9.06,17.83,53.23,65.16,77.12,335.92,1.97,2.99,1.22,1.18,5.16,2,True,True,True,True,True,20.3,57.35,319.91,20.95,56.04,314.36,30.04,69.44,290.95,2.6181,XLE,0.43,0.88,clean,1.607,confirmed,none,97.89983844911148,59.77382875605816,99.03069466882067,85.6,12
TERN,49.46,-0.3,6.43,21.05,23.96,555.97,1376.42,-21.28,3.27,1.14,23.2,57.45,3,True,True,True,True,True,8.9,25.17,1360.41,9.55,23.86,1354.86,18.64,37.26,1331.45,-0.6318,,,0.01,clean,1.478,normal,buy_today,86.57108239095315,86.47011308562197,83.52180936995154,85.5,13
ULS,87.09,1.23,1.52,11.25,13.18,27.08,62.79,1.23,7.43,1.17,2.06,4.76,3,True,True,True,True,True,3.98,15.38,46.78,4.63,14.07,41.23,13.72,27.47,17.81,-0.2321,XLI,0.33,0.9,clean,1.017,normal,none,80.3782983306408,86.47011308562197,89.33764135702747,85.4,14
ROST,214.89,0.85,2.73,6.44,17.81,48.54,73.95,3.22,2.36,2.76,2.73,4.15,4,True,True,True,True,True,5.19,10.56,57.94,5.84,9.25,52.39,14.93,22.65,28.98,-1.1701,XLY,0.43,0.66,clean,0.968,normal,none,82.63327948303716,98.30371567043619,72.4151857835218,84.5,15
SNDX,24.06,-0.1,1.24,20.93,15.86,61.62,75.53,-11.96,16.86,0.76,3.88,4.76,3,True,True,True,True,True,3.71,25.05,59.52,4.36,23.74,53.97,13.44,37.14,30.56,-0.4919,XLV,0.41,-0.13,clean,1.105,normal,buy_today,79.71190091545503,86.47011308562197,85.46042003231018,83.9,16
^VIX,26.66,1.95,19.18,26.89,78.81,65.59,55.45,9.83,1.4,2.93,0.83,0.7,2,True,True,True,True,True,21.64,31.01,39.44,22.3,29.7,33.89,31.38,43.1,10.48,14.0393,,,0.71,clean,,normal,none,91.23586429725363,59.77382875605816,100.0,83.7,17
TTE,88.59,-0.62,2.96,13.83,34.84,45.78,39.82,-4.8,4.66,2.52,1.31,1.14,3,True,True,True,True,True,5.43,17.95,23.81,6.08,16.64,18.26,15.17,30.04,-5.15,-0.2881,XLE,0.6,-1.22,clean,1.553,confirmed,none,76.05008077544427,86.47011308562197,88.52988691437803,83.7,17
HAL,38.07,1.49,6.82,8.03,37.34,68.38,53.88,4.57,1.18,4.65,1.83,1.44,3,True,True,True,True,True,9.28,12.15,37.87,9.94,10.84,32.32,19.02,24.24,8.91,-0.9571,XLE,0.69,0.5,clean,1.52,confirmed,none,86.9682283252558,86.47011308562197,77.5848142164782,83.7,17
RBKB,15.39,-1.16,0.2,1.79,24.41,30.2,46.71,-0.17,9.14,13.67,1.24,1.91,3,False,True,True,True,False,2.66,5.91,30.7,3.31,4.6,25.15,12.4,18.0,1.74,0.3939,,,0.08,clean,1.669,confirmed,none,68.94857296715132,86.47011308562197,94.74959612277868,83.4,20
EQNR,40.0,1.6,8.28,37.79,75.28,63.73,55.82,5.18,4.56,1.99,0.85,0.74,2,True,True,True,True,True,10.75,41.91,39.82,11.4,40.6,34.27,20.49,54.0,10.85,2.541,XLE,0.58,-1.08,clean,2.212,confirmed,none,90.30021540118473,59.77382875605816,98.94991922455574,83.0,21
OKE,91.0,1.2,5.13,4.2,26.97,27.06,-8.4,4.27,0.82,6.42,1.0,-0.31,3,True,True,True,True,True,7.59,8.32,-24.4,8.25,7.01,-29.95,17.33,20.41,-53.37,-0.094,XLE,0.65,0.73,clean,1.579,confirmed,none,71.70840064620356,86.47011308562197,90.95315024232633,83.0,21
WDS,24.44,2.93,7.98,27.4,63.99,62.04,72.08,2.72,3.44,2.34,0.97,1.13,2,True,True,True,True,True,10.44,31.52,56.07,11.09,30.21,50.52,20.18,43.61,27.11,0.5563,XLE,0.6,-0.69,clean,1.829,confirmed,none,92.33979536887453,59.77382875605816,95.96122778675283,82.7,23
CACI,582.14,-1.21,-5.02,1.95,4.59,16.02,59.0,4.15,-0.39,2.35,3.49,12.86,4,False,False,False,True,False,-2.56,6.08,42.99,-1.91,4.76,37.44,7.18,18.16,14.03,0.1892,,,-1.42,clean,0.812,normal,none,54.13301023155628,98.30371567043619,93.69951534733441,82.0,24
VLO,243.96,2.77,3.39,23.6,49.94,46.58,85.51,1.22,6.96,2.12,0.93,1.71,2,True,True,True,True,True,5.86,27.72,69.5,6.51,26.41,63.95,15.6,39.81,40.54,0.4037,XLE,0.65,-0.28,clean,1.8,confirmed,none,90.38772213247172,59.77382875605816,94.83037156704361,81.7,25
XOP,181.43,3.75,6.67,21.37,44.5,39.36,38.12,1.78,3.2,2.08,0.88,0.86,2,True,True,True,True,True,9.14,25.49,22.11,9.79,24.18,16.56,18.88,37.58,-6.85,0.8351,XLE,0.81,0.9,clean,1.289,normal,none,88.16639741518578,59.77382875605816,96.52665589660742,81.5,26
WEAT,22.68,0.02,0.33,3.54,13.54,10.12,-7.22,15.05,10.66,3.83,0.75,-0.53,3,True,True,True,True,True,2.8,7.66,-23.23,3.45,6.35,-28.78,12.54,19.75,-52.19,1.1723,DBA,0.43,-1.55,stalling,2.207,confirmed,none,60.22482498653742,86.47011308562197,97.4151857835218,81.4,27
KGS,59.38,1.5,5.98,18.1,63.54,75.27,57.09,3.97,3.03,3.51,1.18,0.9,4,True,True,True,True,True,8.44,22.22,41.08,9.1,20.91,35.53,18.18,34.31,12.12,-1.6113,HYG,0.34,0.28,clean,0.837,normal,none,89.1357027463651,98.30371567043619,56.1389337641357,81.2,28
OXY,61.5,1.97,6.53,17.3,55.22,34.4,28.29,3.31,2.65,3.19,0.62,0.51,2,True,True,True,True,True,8.99,21.42,12.28,9.65,20.11,6.73,18.73,33.51,-16.69,1.7842,XLE,0.62,0.36,clean,1.37,normal,none,85.10366182014002,59.77382875605816,98.62681744749597,81.2,28
LYB,76.33,6.8,7.21,34.72,77.14,49.37,6.68,1.06,4.82,2.22,0.64,0.09,2,True,True,True,True,True,9.67,38.84,-9.33,10.32,37.53,-14.88,19.41,50.93,-38.29,3.342,XLE,0.48,-0.05,clean,1.397,normal,none,84.04684975767366,59.77382875605816,99.35379644588045,81.1,30
SEA,16.76,0.72,0.96,0.48,10.19,14.72,31.86,1.34,0.5,21.25,1.44,3.13,3,True,True,True,True,True,3.43,4.6,15.86,4.08,3.29,10.31,13.17,16.69,-13.11,-0.4641,XLI,0.46,-0.44,clean,0.745,thin,none,70.75928917609046,86.47011308562197,85.78352180936996,81.0,31
SOYB,24.08,-0.45,0.04,2.6,9.4,11.12,13.8,-0.09,62.56,3.62,1.18,1.47,3,True,True,True,True,True,2.51,6.72,-2.21,3.16,5.41,-7.76,12.25,18.81,-31.17,0.6256,DBA,0.45,-0.66,clean,1.354,normal,buy_today,60.46715131933226,86.47011308562197,96.20355411954766,81.0,31
CURN,18.98,0.42,5.44,-7.64,12.98,15.73,29.2,12.86,-1.4,-1.7,1.21,2.25,3,False,False,True,True,False,7.91,-3.52,13.2,8.56,-4.83,7.65,17.65,8.57,-15.77,-0.102,,,1.42,clean,0.376,thin,none,65.80506192784061,86.47011308562197,90.79159935379644,81.0,31
TYRA,35.65,-2.38,-5.99,7.06,39.75,176.57,233.49,2.51,-1.18,5.63,4.44,5.87,3,True,True,True,True,True,-3.52,11.18,217.48,-2.87,9.87,211.93,6.22,23.27,188.52,-0.1757,,,-1.63,stalling,1.273,normal,none,66.437802907916,86.47011308562197,90.14539579967689,81.0,31
DVN,50.52,4.19,6.54,15.69,40.96,49.82,39.75,1.56,2.4,2.61,1.22,0.97,2,True,True,True,True,True,9.0,19.81,23.74,9.66,18.5,18.19,18.74,31.9,-5.22,0.1841,XLE,0.73,0.68,clean,2.061,confirmed,none,88.6308562197092,59.77382875605816,93.53796445880452,80.6,35
CORN,18.55,0.19,1.17,5.25,4.24,5.31,-1.77,6.2,4.48,0.81,1.25,-0.42,3,True,True,True,True,True,3.64,9.37,-17.78,4.29,8.06,-23.33,13.38,21.46,-46.75,0.8012,DBA,0.46,-1.12,clean,5.786,confirmed,none,58.494884221863224,86.47011308562197,96.36510500807755,80.4,36
PL,31.62,-6.49,16.78,32.99,64.89,184.65,734.43,-2.59,1.97,1.97,2.85,11.32,2,True,True,True,True,True,19.25,37.11,718.43,19.9,35.8,712.87,28.99,49.2,689.46,2.8074,,,1.42,clean,2.326,confirmed,none,82.28325255788907,59.77382875605816,99.11147011308562,80.4,36
COP,129.51,1.83,5.41,17.87,40.87,40.76,27.08,2.96,3.3,2.29,1.0,0.66,2,True,True,True,True,True,7.87,21.99,11.07,8.53,20.68,5.52,17.61,34.08,-17.9,0.9188,XLE,0.86,0.52,clean,1.482,normal,none,84.36995153473343,59.77382875605816,96.93053311793214,80.4,36
CNQ,49.3,1.9,0.65,16.44,54.55,53.53,62.55,0.34,25.16,3.32,0.98,1.15,2,True,True,True,True,True,3.12,20.56,46.54,3.77,19.25,40.99,12.86,32.65,17.57,0.3357,XLE,0.59,-1.46,clean,1.45,normal,none,86.69897684437262,59.77382875605816,94.50726978998385,80.3,39
PARXF,19.42,-0.1,1.25,21.98,51.36,41.75,101.04,-12.16,17.57,2.34,0.81,1.97,2,True,True,True,True,True,3.72,26.11,85.03,4.37,24.8,79.48,13.45,38.2,56.06,1.7511,XLE,0.39,-0.99,clean,2.1,confirmed,none,82.3034464189553,59.77382875605816,98.38449111470113,80.2,40
