ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
IHE,XLV,42.0,83.5,58.0,83.1,,,,,,3.1,,,,88.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XPH,HYG,47.0,83.3,81.0,82.3,,,,,,3.1,,,,90.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
RVMD,--,51.0,83.0,87.0,82.0,,,,,,,5.0,,,86.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
NVS,XLV,85.0,79.1,93.0,81.5,,,,,,,6.0,,,80.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
MRNA,IAU,4.0,93.1,,,,,,,,,6.0,,,86.5,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Healthcare
ECPG,XLF,7.0,91.9,5.0,91.2,,,,,,,,,,86.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ORKA,HYG,13.0,88.1,31.0,85.8,,,,,,,,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NWPX,XLI,18.0,87.6,9.0,89.8,,,,,,,,,,88.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TH,--,19.0,87.2,93.0,81.5,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MSGS,HYG,19.0,87.2,16.0,88.3,,,,,,,,,,83.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BKD,XLU,22.0,87.0,124.0,80.0,,,,,,,,,,82.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
ATEX,VGK,23.0,86.9,2.0,93.5,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SCHL,--,26.0,86.7,122.0,80.1,,,,,,,,,,85.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TIGO,VGK,28.0,86.3,93.0,81.5,,,,,,,,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
RSI,--,33.0,85.8,150.0,78.5,,,,,,,,,,90.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ELA,XLY,34.0,85.6,3.0,93.2,,,,,,,,,,86.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
