ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SRZN,32.25,2.19,8.0,21.1,61.25,137.13,235.94,3.66,2.64,2.9,2.24,3.85,4,True,True,True,True,True,4.71,13.69,201.11,3.24,12.04,190.32,6.48,17.44,192.02,1.3096,XLI,0.42,-0.26,clean,1.52,confirmed,none,92.73202614379085,94.70588235294117,95.76470588235294,94.4,1
CNL,20.79,1.91,10.53,37.96,38.23,61.79,82.85,5.51,3.61,1.01,1.62,2.17,4,True,True,True,True,True,7.23,30.54,48.02,5.76,28.89,37.24,9.0,34.29,38.93,1.9242,IAU,0.69,0.61,clean,0.687,thin,none,89.15032679738563,94.70588235294117,97.25490196078431,93.7,2
LITP,16.37,0.61,9.72,41.73,14.16,62.72,213.6,15.81,4.29,0.34,4.43,15.09,4,True,True,True,True,True,6.42,34.32,178.78,4.96,32.66,167.99,8.19,38.07,169.68,1.1524,XLB,0.63,1.28,clean,0.519,thin,none,86.72549019607844,94.70588235294117,94.98039215686275,92.1,3
CC,23.32,0.6,1.17,23.13,49.39,69.48,111.62,1.94,19.74,2.14,1.41,2.26,4,True,True,True,True,True,-2.13,15.71,76.79,-3.59,14.06,66.0,-0.35,19.46,67.69,2.5706,XLB,0.51,-0.17,clean,0.56,thin,none,78.0718954248366,94.70588235294117,98.0392156862745,90.3,4
ERAS,21.71,14.2,33.11,42.27,125.68,758.1,1755.56,2.33,1.28,2.97,6.03,13.97,3,True,True,True,True,True,29.81,34.85,1720.73,28.35,33.2,1709.94,31.58,38.6,1711.63,2.0005,LQD,0.31,1.51,clean,1.043,normal,none,99.60130718954248,72.47058823529412,97.49019607843137,89.9,5
DHT,18.66,1.86,6.2,4.48,40.72,57.07,85.12,3.34,0.72,9.09,1.4,2.09,4,True,True,True,True,True,2.91,-2.94,50.29,1.44,-4.59,39.5,4.68,0.82,41.2,1.3867,XLI,0.38,0.99,clean,0.79,normal,none,76.05882352941177,94.70588235294117,96.07843137254902,88.9,6
STNG,76.89,2.23,0.58,11.18,30.15,37.97,125.29,0.26,19.42,2.7,1.26,4.16,4,True,True,True,True,True,-2.72,3.76,90.46,-4.19,2.11,79.67,-0.95,7.51,81.36,2.0686,XLI,0.38,0.64,clean,0.816,normal,none,73.88888888888889,94.70588235294117,97.72549019607844,88.8,7
AYASF,18.17,0.28,6.95,38.7,13.28,35.9,117.6,25.17,5.57,0.34,2.7,8.86,4,True,True,True,True,True,3.65,31.29,82.78,2.18,29.64,71.99,5.42,35.04,73.68,0.508,IAU,0.77,0.11,clean,0.47,thin,none,80.40522875816994,94.70588235294117,90.58823529411765,88.6,8
TEN,39.93,1.35,1.09,10.03,56.47,83.08,154.82,0.81,9.21,5.63,1.47,2.74,4,True,True,True,True,True,-2.21,2.62,119.99,-3.67,0.96,109.2,-0.44,6.37,110.9,0.9371,XLI,0.41,0.16,clean,0.638,thin,none,77.12418300653594,94.70588235294117,93.80392156862744,88.5,9
REX,43.71,1.53,1.46,7.45,30.13,35.2,120.98,0.95,5.09,4.04,1.17,4.02,4,True,True,True,True,True,-1.83,0.03,86.16,-3.3,-1.62,75.37,-0.06,3.79,77.06,3.9151,XLE,0.46,0.02,clean,1.051,normal,none,70.91503267973856,94.70588235294117,99.52941176470588,88.4,10
KNX,65.55,1.75,6.0,22.82,15.71,39.35,71.78,3.42,3.8,0.69,2.5,4.57,4,True,True,True,True,True,2.7,15.41,36.95,1.24,13.75,26.16,4.47,19.16,27.85,0.3483,XLI,0.59,1.43,clean,0.977,normal,none,81.11111111111111,94.70588235294117,88.07843137254902,88.0,11
PAFRY,45.2,6.05,36.56,21.18,32.51,83.74,316.59,6.04,0.58,1.54,2.58,9.74,3,True,True,True,True,True,33.26,13.77,281.77,31.79,12.11,270.98,35.03,17.52,272.67,1.2107,,,0.35,clean,0.313,thin,none,94.70588235294117,72.47058823529412,95.13725490196079,87.4,12
CLMT,32.07,-0.43,-2.52,11.66,57.75,69.23,240.81,5.8,-4.62,4.95,1.2,4.17,4,True,True,True,True,True,-5.82,4.25,205.98,-7.28,2.6,195.19,-4.05,8.0,196.89,3.9787,,,-0.38,clean,0.727,thin,buy_today,65.91503267973856,94.70588235294117,99.6078431372549,86.7,13
SYRE,73.39,0.52,15.99,73.46,120.79,229.99,490.9,30.73,4.59,1.64,1.9,4.06,4,True,True,True,True,True,12.7,66.04,456.08,11.23,64.39,445.29,14.47,69.8,446.98,-0.2302,VXUS,0.43,0.3,clean,2.363,confirmed,none,93.88235294117648,94.70588235294117,69.80392156862744,86.1,14
EZPW,30.71,0.56,3.71,19.03,43.3,64.14,94.37,6.67,5.12,2.28,1.48,2.18,5,True,True,True,True,True,0.42,11.62,59.54,-1.05,9.96,48.75,2.19,15.37,50.45,-0.0895,XLI,0.49,0.76,clean,0.619,thin,none,80.92156862745098,99.68627450980392,76.0,85.5,15
ECO,52.74,2.21,6.12,11.86,33.32,72.75,153.07,2.77,1.94,2.81,2.18,4.59,3,True,True,True,True,True,2.82,4.44,118.25,1.35,2.79,107.46,4.59,8.19,109.15,2.0143,XLI,0.41,0.46,clean,0.788,normal,none,85.65359477124183,72.47058823529412,97.5686274509804,85.2,16
STLD,209.35,4.51,7.1,24.94,20.61,46.76,78.61,1.58,3.51,0.83,2.27,3.81,3,True,True,True,True,True,3.8,17.53,43.79,2.34,15.87,33.0,5.58,21.28,34.69,1.0775,XLB,0.66,1.68,clean,0.982,normal,none,85.77777777777779,72.47058823529412,94.58823529411765,84.3,17
VALE,17.82,0.22,2.12,21.8,21.97,60.4,98.0,9.42,10.28,1.01,2.75,4.46,4,True,True,True,True,True,-1.18,14.39,63.18,-2.64,12.74,52.39,0.6,18.14,54.08,0.075,VXUS,0.74,0.0,clean,0.777,normal,none,75.6078431372549,94.70588235294117,82.27450980392157,84.2,18
TXN,233.7,1.69,7.84,24.12,21.99,33.18,59.47,4.64,3.08,0.91,1.51,2.7,4,True,True,True,True,True,4.54,16.7,24.64,3.08,15.05,13.85,6.32,20.45,15.55,-0.0971,XLI,0.5,1.81,clean,0.806,normal,none,81.58823529411765,94.70588235294117,75.6078431372549,84.0,19
SKE,34.1,2.07,3.18,27.24,26.62,73.45,173.24,1.54,8.57,0.98,2.76,6.51,3,True,True,True,True,True,-0.12,19.82,138.41,-1.58,18.17,127.62,1.65,23.58,129.32,0.7525,IAU,0.77,0.66,clean,0.558,thin,none,86.06535947712418,72.47058823529412,93.09803921568628,83.9,20
CSX,43.71,0.9,3.21,13.56,20.58,21.45,59.82,3.57,4.22,1.52,1.04,2.91,4,True,True,True,True,True,-0.09,6.15,24.99,-1.55,4.49,14.2,1.69,9.9,15.9,0.2451,XLI,0.73,1.16,clean,0.759,normal,none,71.05228758169935,94.70588235294117,85.88235294117646,83.9,20
NUE,202.26,3.26,6.64,24.89,15.98,52.46,85.64,2.03,3.75,0.64,3.28,5.36,3,True,True,True,True,True,3.34,17.48,50.82,1.88,15.82,40.03,5.11,21.23,41.72,0.8691,XLB,0.63,1.72,clean,0.76,normal,none,85.34640522875817,72.47058823529412,93.56862745098039,83.8,22
TERN,52.74,0.17,0.25,7.5,44.1,512.54,2254.46,1.45,30.36,5.88,11.62,51.12,4,True,True,True,True,True,-3.05,0.09,2219.64,-4.51,-1.57,2208.85,-1.28,3.84,2210.54,0.1996,,,-0.51,clean,0.891,normal,none,71.4640522875817,94.70588235294117,85.1764705882353,83.8,22
ORANY,20.89,3.67,0.92,5.13,21.81,26.91,48.05,0.25,5.59,4.25,1.23,2.2,4,True,True,True,True,True,-2.38,-2.28,13.23,-3.84,-3.93,2.44,-0.61,1.47,4.13,1.039,,,-0.35,clean,0.842,normal,none,62.41830065359477,94.70588235294117,94.35294117647058,83.8,22
XPO,228.37,1.49,7.65,21.88,51.83,74.22,144.27,5.14,2.86,2.37,1.43,2.78,4,True,True,True,True,True,4.35,14.47,109.45,2.88,12.81,98.66,6.12,18.22,100.35,-0.3009,XLI,0.7,1.04,clean,0.725,thin,none,89.52287581699346,94.70588235294117,66.66666666666666,83.6,25
DAN,37.85,2.13,3.16,18.73,37.49,98.79,240.99,1.48,5.92,2.0,2.64,6.43,4,True,True,True,True,True,-0.14,11.31,206.17,-1.6,9.66,195.38,1.64,15.06,197.07,-0.27,XLI,0.66,1.25,clean,0.626,thin,none,86.69281045751633,94.70588235294117,67.68627450980392,83.0,26
