ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
PBR,XLE,61.0,76.7,47.0,81.8,,,,,,,7.0,,,82.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
SII,IAU,98.0,72.9,38.0,83.0,,,,,,4.8,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,124.0,70.8,14.0,85.7,,,,,,,5.0,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
AXTI,XLK,2.0,93.7,116.0,78.6,,,,,,,,,,84.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
ANRO,XLI,4.0,89.2,122.0,78.4,,,,,,,,,,91.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TERN,--,6.0,87.2,13.0,86.1,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MTZ,XLI,8.0,86.5,11.0,86.5,,,,,,,3.0,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
REX,XLE,15.0,83.6,14.0,85.7,,,,,,,,,,91.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SYRE,VXUS,19.0,83.2,145.0,77.2,,,,,,,,,,82.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EZPW,XLI,20.0,82.7,2.0,91.3,,,,,,,,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BKR,XLB,24.0,82.4,34.0,83.1,,,,,,,6.0,,,53.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
BP,XLE,25.0,82.3,125.0,78.3,,,,,,,3.0,,,92.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
GLNCY,VXUS,30.0,81.0,82.0,79.9,,,,,,,,,,83.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
