ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,630.07,22.59,75.57,113.59,314.85,1141.03,1761.36,3.35,1.5,2.77,3.62,1.54,5,True,True,True,True,True,285.67,1068.43,1522.67,274.81,1043.66,1263.41,279.55,989.41,1504.9,1.4121,,,0.58,clean,0.805,normal,none,strong_buy,92.23667488973612,99.76452119309262,98.03767660910519,6,100.0,97.2,1
FTI,76.99,13.91,39.35,90.0,168.07,1010.97,221.06,2.83,2.29,1.87,6.02,0.22,4,True,True,True,True,True,138.89,938.37,-17.63,128.03,913.6,-276.89,132.77,859.35,-35.4,-0.1956,XLE,0.46,0.59,clean,0.949,normal,none,strong_buy,84.82469911041339,96.23233908948194,85.8712715855573,6,100.0,91.9,2
PARXF,21.1,8.54,35.26,59.01,148.53,19.68,125.43,4.13,1.67,2.52,0.13,6.37,4,True,True,True,True,True,119.35,-52.92,-113.26,108.49,-77.68,-372.52,113.23,-131.94,-131.03,0.2858,XLE,0.48,0.13,clean,0.43,thin,none,strong_buy,72.01913732525978,96.23233908948194,93.79905808477237,6,100.0,89.6,3
NUE,222.39,34.99,28.42,54.27,90.78,192.27,342.3,0.81,1.91,1.67,2.12,1.78,4,True,True,True,True,True,61.6,119.67,103.62,50.74,94.91,-155.65,55.48,40.65,85.84,-0.9284,XLB,0.52,3.22,overextended,0.97,normal,none,none,86.02078193914929,96.23233908948194,68.05337519623234,6,100.0,88.7,4
KOD,43.67,29.74,67.51,131.92,937.29,80.01,,2.27,1.95,7.11,0.09,,3,True,True,True,True,True,908.11,7.41,,897.25,-17.36,,901.99,-71.61,,2.5287,,,-0.02,clean,1.037,normal,none,none,92.07408238020483,79.82731554160125,99.21507064364206,5,83.33333333333334,88.4,5
TIGO,82.22,12.43,35.16,66.24,142.18,122.16,38.42,2.83,1.88,2.15,0.86,0.31,3,True,True,True,True,True,113.0,49.56,-200.27,102.14,24.79,-459.53,106.88,-29.46,-218.04,0.2167,XLRE,0.36,0.48,clean,1.191,normal,none,strong_buy,78.74336547805936,79.82731554160125,93.24960753532181,6,100.0,88.2,6
ESP,66.6,21.31,23.33,72.18,119.08,314.44,172.95,1.09,3.09,1.65,2.64,0.55,3,True,True,True,True,True,89.9,241.84,-65.74,79.04,217.07,-325.0,83.78,162.82,-83.51,-0.2866,,,0.97,clean,1.098,normal,none,strong_buy,84.40233236151605,79.82731554160125,84.45839874411303,6,100.0,88.2,6
SYRE,71.89,58.28,116.93,192.59,390.05,-63.13,-66.33,2.01,1.65,2.03,-0.16,1.05,3,True,True,True,True,True,360.87,-135.73,-305.01,350.01,-160.5,-564.28,354.75,-214.75,-322.79,-0.5247,SPY,0.39,2.17,overextended,1.662,confirmed,none,none,84.78732152201539,79.82731554160125,80.14128728414443,6,100.0,87.4,8
MTZ,370.55,21.17,51.4,74.85,193.69,276.69,1570.65,2.43,1.46,2.59,1.43,5.68,3,True,True,True,True,True,164.51,204.09,1331.96,153.65,179.32,1072.7,158.39,125.07,1314.19,-0.8669,XLI,0.62,1.13,clean,0.792,normal,none,strong_buy,89.20909022949839,79.82731554160125,70.56514913657772,6,100.0,86.8,9
FORM,135.53,48.27,86.81,209.64,374.88,184.85,1766.8,1.8,2.41,1.79,0.49,9.56,3,True,True,True,True,True,345.7,112.25,1528.12,334.84,87.48,1268.86,339.58,33.23,1510.35,-1.0778,XLI,0.49,1.93,clean,1.275,normal,none,strong_buy,94.69238244748449,79.82731554160125,60.43956043956044,6,100.0,86.5,10
RBC,584.49,11.46,14.84,42.18,79.98,300.56,775.51,1.29,2.84,1.9,3.76,2.58,4,True,True,True,True,True,50.8,227.95,536.82,39.94,203.19,277.56,44.68,148.94,519.05,-0.8316,XLI,0.77,1.05,clean,0.917,normal,none,strong_buy,75.61112357030723,96.23233908948194,72.21350078492935,6,100.0,86.4,11
LBRT,33.82,17.19,55.14,100.36,175.63,232.55,,3.21,1.82,1.75,1.32,,3,True,True,True,True,True,146.45,159.95,,135.59,135.18,,140.33,80.93,,0.1141,,,0.59,clean,0.897,normal,none,none,88.88577408985573,79.82731554160125,92.62166405023548,5,83.33333333333334,86.2,12
WMT,128.01,3.65,9.81,22.53,34.44,174.94,454.88,2.69,2.3,1.53,5.08,2.6,5,True,True,True,True,True,5.26,102.34,216.19,-5.61,77.57,-43.07,-0.86,23.32,198.42,0.2717,XLP,0.66,0.1,clean,0.673,thin,none,strong_buy,58.01001719369066,99.76452119309262,93.72056514913658,6,100.0,86.1,13
ROST,225.08,7.8,20.98,40.04,61.5,76.06,292.19,2.69,1.91,1.54,1.24,3.84,4,True,True,True,True,True,32.32,3.46,53.51,21.46,-21.3,-205.75,26.2,-75.55,35.74,-0.4808,XLY,0.51,0.53,clean,0.8,normal,none,strong_buy,68.75233609927488,96.23233908948194,81.00470957613814,6,100.0,86.1,13
REX,48.41,1.62,44.08,52.28,135.8,260.19,425.05,27.27,1.19,2.6,1.92,1.63,3,True,True,True,True,True,106.62,187.59,186.37,95.76,162.83,-72.89,100.5,108.58,168.6,0.554,XLE,0.41,-0.77,clean,1.032,normal,none,strong_buy,69.12237422441504,79.82731554160125,95.83987441130299,6,100.0,85.9,15
PWR,628.6,17.76,30.61,42.28,116.3,555.34,2644.98,1.72,1.38,2.75,4.78,4.76,3,True,True,True,True,True,87.12,482.74,2406.29,76.25,457.97,2147.03,81.0,403.72,2388.52,-0.8096,XLI,0.62,1.18,clean,0.871,normal,none,strong_buy,83.96127681841968,79.82731554160125,73.23390894819465,6,100.0,85.8,16
VLO,251.3,0.41,36.56,44.14,119.0,266.97,317.3,88.84,1.21,2.7,2.24,1.19,3,True,True,True,True,True,89.82,194.37,78.62,78.96,169.6,-180.65,83.7,115.35,60.84,0.9537,XLE,0.71,-0.63,clean,0.942,normal,none,strong_buy,66.2984974209464,79.82731554160125,97.09576138147567,6,100.0,85.3,17
STNG,81.05,10.03,29.68,34.66,121.57,349.28,29.89,2.96,1.17,3.51,2.87,0.09,3,True,True,True,True,True,92.39,276.68,-208.8,81.53,251.91,-468.06,86.27,197.66,-226.57,-0.274,,,0.25,clean,1.009,normal,none,strong_buy,74.60005980414144,79.82731554160125,84.61538461538461,6,100.0,85.3,17
BKR,68.81,13.4,21.51,47.66,90.03,247.17,109.15,1.61,2.22,1.89,2.75,0.44,3,True,True,True,True,True,60.85,174.57,-129.54,49.99,149.81,-388.8,54.73,95.56,-147.31,-0.5332,XLE,0.46,1.03,clean,0.985,normal,none,strong_buy,77.14360469462511,79.82731554160125,79.90580847723704,6,100.0,85.1,19
FET,64.54,12.89,48.03,108.26,326.57,248.86,-78.27,3.73,2.25,3.02,0.76,-0.31,3,True,True,True,True,True,297.39,176.26,-316.96,286.53,151.5,-576.22,291.27,97.25,-334.73,-0.8455,XLE,0.44,0.08,clean,0.828,normal,none,none,82.6941765717276,79.82731554160125,71.66405023547881,6,100.0,85.1,19
USO,150.63,16.02,96.59,106.0,122.3,257.88,74.99,6.03,1.1,1.15,2.11,0.29,2,True,True,True,True,True,93.12,185.28,-163.7,82.26,160.51,-422.96,87.0,106.26,-181.47,3.4367,XLE,0.52,0.7,clean,1.409,normal,none,none,85.04522688196157,48.70486656200942,99.45054945054946,6,100.0,85.1,19
HAL,41.81,6.5,25.33,56.01,102.47,117.53,3.64,3.9,2.21,1.83,1.15,0.03,3,True,True,True,True,True,73.29,44.93,-235.04,62.43,20.17,-494.3,67.17,-34.08,-252.81,0.0647,XLE,0.73,0.22,clean,1.091,normal,none,strong_buy,69.33916423712341,79.82731554160125,91.83673469387756,6,100.0,85.1,19
EFXT,26.34,28.18,49.32,106.91,303.37,339.0,175.81,1.75,2.17,2.84,1.12,0.52,2,True,True,True,True,True,274.19,266.4,-62.87,263.33,241.63,-322.14,268.07,187.38,-80.65,0.0019,,,1.91,clean,1.126,normal,none,none,90.64812738282126,48.70486656200942,90.65934065934066,6,100.0,85.1,19
TEN,40.1,5.53,47.75,72.18,139.55,337.3,26.9,8.64,1.51,1.93,2.42,0.08,4,True,True,True,True,True,110.37,264.7,-211.79,99.5,239.93,-471.05,104.25,185.68,-229.56,-0.9525,,,-0.25,clean,0.932,normal,none,strong_buy,72.8825596172535,96.23233908948194,66.87598116169545,6,100.0,84.5,24
INSW,81.22,14.51,36.14,66.84,140.44,340.93,,2.49,1.85,2.1,2.43,,4,True,True,True,True,True,111.26,268.33,,100.4,243.57,,105.14,189.32,,-0.8225,,,0.72,clean,0.889,normal,none,none,85.34985422740525,96.23233908948194,72.7629513343799,5,83.33333333333334,84.4,25
FANG,205.32,3.36,28.11,42.19,48.98,172.74,146.04,8.37,1.5,1.16,3.53,0.85,3,True,True,True,True,True,19.8,100.14,-92.65,8.94,75.38,-351.91,13.68,21.12,-110.42,0.7361,XLE,0.75,0.09,clean,1.241,normal,none,strong_buy,63.717574942064736,79.82731554160125,96.62480376766091,6,100.0,84.4,25
CAPR,32.46,16.89,50.49,425.24,153.0,717.63,-2.52,2.99,8.42,0.36,4.69,-0.0,3,True,True,True,True,True,123.82,645.03,-241.21,112.96,620.27,-500.47,117.7,566.01,-258.98,-1.0388,,,-0.13,clean,0.489,thin,none,none,85.9310757269941,79.82731554160125,62.244897959183675,6,100.0,84.2,27
OIH,445.78,10.92,29.63,60.8,107.57,155.87,-23.04,2.71,2.05,1.77,1.45,-0.15,3,True,True,True,True,True,78.39,83.27,-261.72,67.53,58.51,-520.98,72.27,4.25,-279.49,-0.6236,XLE,0.66,0.75,clean,0.814,normal,none,none,75.71391193840172,79.82731554160125,77.31554160125589,6,100.0,84.1,28
MAR,353.95,10.85,13.42,30.51,49.39,141.37,421.59,1.24,2.27,1.62,2.86,2.98,4,True,True,True,True,True,20.21,68.77,182.9,9.35,44.01,-76.36,14.09,-10.24,165.13,-0.9294,XLRE,0.54,0.96,clean,0.893,normal,none,strong_buy,70.55019810121851,96.23233908948194,67.81789638932496,6,100.0,84.0,29
BNO,58.81,8.93,84.94,98.01,114.64,255.78,324.62,9.51,1.15,1.17,2.23,1.27,2,True,True,True,True,True,85.46,183.18,85.93,74.59,158.41,-173.33,79.34,104.16,68.16,3.2239,XLE,0.56,0.24,clean,1.967,confirmed,none,none,80.559916274202,48.70486656200942,99.37205651491365,6,100.0,83.8,30
IESC,572.01,29.5,20.41,38.6,187.15,1061.68,3595.16,0.69,1.89,4.85,5.67,3.39,4,True,True,True,True,True,157.98,989.08,3356.47,147.11,964.31,3097.21,151.85,910.06,3338.7,-1.429,XLI,0.62,1.48,clean,1.14,normal,none,strong_buy,86.51042834716304,96.23233908948194,41.915227629513346,6,100.0,83.6,31
XPO,216.71,16.26,46.2,73.02,122.2,365.64,1760.17,2.84,1.58,1.67,2.99,4.81,5,True,True,True,True,True,93.02,293.04,1521.49,82.16,268.28,1262.22,86.9,214.02,1503.71,-1.4982,XLI,0.59,0.74,clean,0.761,normal,none,strong_buy,86.05442176870748,99.76452119309262,37.91208791208791,6,100.0,83.4,32
ESE,311.79,15.91,39.78,42.25,100.97,184.09,708.37,2.5,1.06,2.39,1.82,3.85,3,True,True,True,True,True,71.79,111.49,469.69,60.93,86.73,210.43,65.67,32.47,451.92,-1.0107,XLI,0.68,1.06,clean,1.524,confirmed,none,strong_buy,82.21013680197353,79.82731554160125,63.81475667189953,6,100.0,83.4,32
MARUY,374.0,3.59,12.99,48.72,109.59,356.63,631.12,3.62,3.75,2.25,3.25,1.77,5,True,True,True,True,True,80.42,284.03,392.43,69.55,259.26,133.17,74.29,205.01,374.66,-0.97,XLB,0.57,-0.48,clean,1.124,normal,none,strong_buy,67.2796591163938,99.76452119309262,65.77708006279434,6,100.0,83.3,34
