ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.4,10,bullish,-2.3,-3.16,-1.59,-10.84,4.08,-0.72,-2.0,-0.74,-1.33,,,69.0,,,69.0,,,69.0
ACWI,ACWI,3.3,10,bullish,-0.36,-0.77,-1.53,-6.96,-2.92,-1.38,-2.0,-0.81,-0.51,,,69.0,,,69.0,,,69.0
ACWX,ACWX,3.3,10,bullish,-0.39,-1.02,-1.52,-9.45,0.86,-1.65,-2.0,-0.74,-0.58,,,69.0,,,69.0,,,69.0
AFK,Africa,3.2,10,bullish,1.24,0.28,-3.95,-17.14,-5.81,-2.0,-2.0,-1.22,-0.14,,,69.0,,,69.0,,,69.0
AGF,AGF,0.1,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,54.0,,,54.0,,,54.0
AGG,Agg Bond,2.0,10,bullish,-0.09,-0.55,-0.35,-2.07,-0.86,-1.28,-2.0,-0.5,-0.94,,,91.0,,,91.0,,,91.0
AIA,AIA,2.3,10,bullish,-3.08,-3.96,-0.75,-10.74,11.27,0.02,-2.0,-0.48,-1.3,,,69.0,,,69.0,,,69.0
AIQ,AIQ,3.5,10,bullish,-2.3,-2.86,-2.44,-6.22,-7.59,-1.34,-1.28,-0.78,-1.0,,,30.0,,,30.0,,,30.0
AIRR,AIRR,4.5,10,bullish,1.81,1.13,2.91,-5.5,10.61,-0.03,-1.64,0.22,0.06,,,41.0,,,41.0,,,41.0
ALAI,ALAI,4.0,10,bullish,-1.01,-4.32,-1.8,-5.89,-9.97,-1.1,-1.13,-0.66,-1.36,,,7.0,,,7.0,,,7.0
AMG,AMG,3.8,10,bullish,-0.67,-1.88,1.11,-12.54,-6.45,-1.58,-2.0,-0.2,-0.7,,,100.0,,,100.0,,,100.0
APIE,APIE,3.5,10,bullish,0.09,-0.48,-1.71,-10.28,-1.52,-1.64,-2.0,-0.69,-0.3,,,10.0,,,10.0,,,10.0
APO,APO,5.1,10,bullish,-0.24,-1.07,9.85,-6.0,-25.74,-1.57,-0.45,1.5,-0.13,,,51.0,,,51.0,,,51.0
