ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
FTI,72.37,10.89,38.64,101.48,183.36,863.65,214.79,3.55,2.63,1.81,4.71,0.25,4,True,True,True,True,True,149.61,792.53,-27.13,138.27,772.17,-273.59,142.79,697.67,-48.11,-0.1956,XLE,0.47,0.28,clean,0.934,normal,none,strong_buy,81.37453562985479,96.49330181245075,86.05200945626478,6,100.0,90.9,1
MTZ,371.41,23.56,54.53,83.99,219.19,272.23,1663.58,2.31,1.54,2.61,1.24,6.11,4,True,True,True,True,True,185.44,201.11,1421.66,174.1,180.75,1175.2,178.62,106.25,1400.68,-0.8669,XLI,0.62,1.41,clean,0.889,normal,none,strong_buy,90.8251716762355,96.49330181245075,70.84318360914106,6,100.0,90.7,2
LINC,40.16,7.32,57.92,85.58,133.76,546.7,1573.33,7.91,1.48,1.56,4.09,2.88,4,True,True,True,True,True,100.01,475.58,1331.41,88.67,455.22,1084.96,93.19,380.72,1310.43,-0.0158,XLB,0.32,-0.12,clean,1.113,normal,none,strong_buy,76.02911929153063,96.49330181245075,90.38613081166272,6,100.0,90.2,3
REX,44.95,16.12,34.06,40.38,124.86,214.56,404.49,2.11,1.19,3.09,1.72,1.89,3,True,True,True,True,True,91.11,143.43,162.57,79.78,123.08,-83.89,84.29,48.57,141.59,0.554,XLE,0.4,1.11,clean,1.257,normal,none,strong_buy,82.15692896543962,77.30496453900709,96.05988967691096,6,100.0,89.3,4
ESP,69.91,30.65,34.24,91.95,140.08,332.88,183.04,1.12,2.69,1.52,2.38,0.55,3,True,True,True,True,True,106.32,261.76,-58.88,94.99,241.41,-305.34,99.5,166.9,-79.87,-0.2866,,,1.72,clean,1.015,normal,none,strong_buy,89.14030545236218,77.30496453900709,84.55476753349093,6,100.0,89.1,5
TNGX,27.77,43.0,121.98,207.53,2052.71,129.5,,2.84,1.7,9.89,0.06,,3,True,True,True,True,True,2018.96,58.38,,2007.63,38.03,,2012.14,-36.48,,2.2381,,,0.21,clean,0.836,normal,none,none,95.61146759728321,77.30496453900709,99.05437352245863,5,83.33333333333334,89.0,6
TIGO,83.52,16.03,43.31,76.8,157.38,112.57,51.06,2.7,1.77,2.05,0.72,0.45,3,True,True,True,True,True,123.63,41.45,-190.86,112.29,21.1,-437.32,116.81,-53.41,-211.84,0.2167,XLRE,0.36,0.99,clean,1.289,normal,none,strong_buy,82.21696874179145,77.30496453900709,93.45941686367219,6,100.0,88.8,7
CENX,61.4,25.38,28.26,89.16,293.84,281.37,786.0,1.11,3.15,3.3,0.96,2.79,3,True,True,True,True,True,260.09,210.24,544.08,248.76,189.89,297.63,253.27,115.38,523.1,-0.7483,IAU,0.39,0.88,clean,0.924,normal,none,strong_buy,89.70317835566063,77.30496453900709,75.01970055161544,6,100.0,87.4,8
HLT,340.21,16.28,17.32,30.71,61.66,168.9,638.3,1.06,1.77,2.01,2.74,3.78,4,True,True,True,True,True,27.91,97.78,396.38,16.57,77.42,149.93,21.09,2.92,375.4,-0.7689,VGK,0.53,1.98,clean,0.819,normal,none,strong_buy,75.6125933430898,96.49330181245075,74.3892828999212,6,100.0,86.9,9
EFXT,23.13,8.34,42.6,114.76,243.68,253.67,186.62,5.11,2.69,2.12,1.04,0.74,3,True,True,True,True,True,209.93,182.55,-55.3,198.6,162.2,-301.76,203.11,87.69,-76.28,0.0019,XLI,0.32,-0.13,clean,1.218,normal,none,strong_buy,77.04979548951181,77.30496453900709,90.78014184397163,6,100.0,86.7,10
STLD,220.21,34.32,28.17,54.26,86.16,333.31,845.11,0.82,1.93,1.59,3.87,2.54,4,True,True,True,True,True,52.41,262.19,603.19,41.07,241.84,356.73,45.59,167.33,582.21,-1.155,XLI,0.56,3.81,overextended,0.92,normal,none,none,86.79124920259672,96.49330181245075,56.895193065405834,6,100.0,86.7,10
MUSA,512.45,8.3,18.71,32.32,0.37,267.03,762.13,2.25,1.73,0.01,713.77,2.85,4,True,True,True,True,True,-33.38,195.91,520.21,-44.71,175.56,273.75,-40.2,101.05,499.23,0.7569,,,0.72,clean,1.059,normal,none,strong_buy,59.72269128297497,96.49330181245075,96.92671394799054,6,100.0,86.6,12
MAR,375.45,17.42,19.63,43.93,70.34,150.99,457.54,1.13,2.24,1.6,2.15,3.03,4,True,True,True,True,True,36.59,79.86,215.62,25.25,59.51,-30.83,29.77,-15.0,194.64,-0.9294,XLRE,0.52,1.9,clean,0.927,normal,none,strong_buy,78.53202746819768,96.49330181245075,68.1639085894405,6,100.0,86.5,13
PWR,605.89,9.09,30.72,39.65,126.74,544.5,2606.07,3.38,1.29,3.2,4.3,4.79,4,True,True,True,True,True,92.99,473.37,2364.15,81.65,453.02,2117.7,86.17,378.51,2343.17,-0.8096,XLI,0.62,0.23,clean,0.936,normal,none,strong_buy,74.9315171300987,96.49330181245075,73.44365642237982,6,100.0,86.5,13
MEOH,58.37,4.44,28.37,71.73,116.03,50.13,75.5,6.39,2.53,1.62,0.43,1.51,4,True,True,True,True,True,82.27,-20.99,-166.42,70.94,-41.35,-412.88,75.45,-115.85,-187.41,-0.027,XLE,0.41,-0.07,clean,2.208,confirmed,none,strong_buy,63.47705354797553,96.49330181245075,90.0709219858156,6,100.0,86.4,15
FORM,142.04,54.02,78.89,237.79,463.87,190.41,1886.57,1.46,3.01,1.95,0.41,9.91,3,True,True,True,True,True,430.12,119.29,1644.65,418.79,98.94,1398.2,423.3,24.43,1623.67,-1.0778,XLI,0.51,2.33,overextended,1.238,normal,none,none,95.48575931554655,77.30496453900709,60.7565011820331,6,100.0,86.3,16
WMT,129.6,8.89,9.17,20.3,39.03,179.07,465.2,1.03,2.21,1.92,4.59,2.6,4,True,True,True,True,True,5.27,107.95,223.28,-6.06,87.6,-23.18,-1.55,13.09,202.3,0.2717,XLP,0.66,1.09,clean,0.697,thin,none,strong_buy,60.18424706367969,96.49330181245075,93.93223010244287,6,100.0,86.1,17
MARUY,368.11,10.63,15.53,51.52,131.15,346.79,639.91,1.46,3.32,2.55,2.64,1.85,4,True,True,True,True,True,97.4,275.67,397.99,86.07,255.32,151.54,90.58,180.81,377.01,-0.97,XLB,0.58,0.37,clean,1.196,normal,none,strong_buy,75.22608728282486,96.49330181245075,66.1150512214342,6,100.0,85.1,18
WDC,383.81,30.95,72.14,204.13,951.25,639.52,1055.36,2.33,2.83,4.66,0.67,1.65,4,True,True,True,True,True,917.49,568.4,813.44,906.16,548.04,566.98,910.67,473.54,792.46,-1.5816,XLK,0.61,0.75,clean,0.824,normal,none,strong_buy,94.94915381440202,96.49330181245075,34.515366430260045,6,100.0,84.7,19
CAPR,35.34,21.44,46.03,465.44,214.13,768.3,21.86,2.15,10.11,0.46,3.59,0.03,3,True,True,True,True,True,180.38,697.18,-220.06,169.05,676.83,-466.51,173.56,602.32,-241.04,-1.0388,,,-0.08,clean,0.509,thin,none,strong_buy,88.86637397275695,77.30496453900709,62.56895193065406,6,100.0,84.6,20
BK,137.92,19.99,14.29,30.14,80.67,183.55,281.73,0.71,2.11,2.68,2.28,1.53,4,True,True,True,True,True,46.91,112.43,39.81,35.58,92.08,-206.64,40.09,17.57,18.83,-1.0828,XLF,0.65,2.81,overextended,1.104,normal,none,none,76.98225074111599,96.49330181245075,60.36249014972419,6,100.0,84.5,21
CLMT,32.53,16.01,58.07,78.83,233.3,463.78,170.63,3.63,1.36,2.96,1.99,0.37,2,True,True,True,True,True,199.55,392.66,-71.29,188.21,372.3,-317.74,192.73,297.8,-92.27,1.5498,,,0.38,clean,1.259,normal,none,none,86.50606026492551,44.05043341213554,98.26635145784081,6,100.0,84.4,22
IESC,564.19,29.12,24.86,46.09,208.3,1045.33,3976.52,0.85,1.85,4.52,5.02,3.8,4,True,True,True,True,True,174.55,974.21,3734.6,163.21,953.86,3488.14,167.73,879.35,3713.62,-1.429,XLI,0.61,1.5,clean,1.041,normal,none,strong_buy,88.41232316409621,96.49330181245075,42.39558707643814,6,100.0,84.3,23
NUE,208.06,31.2,19.24,57.88,88.29,163.17,332.65,0.62,3.01,1.53,1.85,2.04,3,True,True,True,True,True,54.54,92.05,90.73,43.2,71.69,-155.73,47.72,-2.81,69.75,-0.9284,XLI,0.53,3.12,overextended,0.884,normal,none,none,83.7029532064993,77.30496453900709,68.40031520882584,6,100.0,84.3,23
BG,125.83,6.5,14.33,29.06,59.36,57.23,123.06,2.2,2.03,2.04,0.96,2.15,4,True,True,True,True,True,25.61,-13.89,-118.86,14.27,-34.25,-365.31,18.79,-108.75,-139.84,-0.141,XLB,0.5,0.2,clean,0.975,normal,none,strong_buy,58.00592892791475,96.49330181245075,87.47044917257683,6,100.0,84.2,25
XPO,227.61,25.16,56.0,75.18,135.28,389.8,2080.17,2.23,1.34,1.8,2.88,5.34,4,True,True,True,True,True,101.53,318.68,1838.25,90.19,298.33,1591.8,94.71,223.82,1817.27,-1.4982,XLI,0.58,1.47,clean,0.837,normal,none,strong_buy,90.32609103531088,96.49330181245075,38.376674546887315,6,100.0,84.1,26
DAN,37.89,20.63,39.05,100.58,222.19,43.04,189.24,1.89,2.58,2.21,0.19,4.4,3,True,True,True,True,True,188.44,-28.09,-52.68,177.11,-48.44,-299.14,181.62,-122.95,-73.67,-0.9776,XLI,0.59,0.82,clean,0.61,thin,none,strong_buy,84.68235205823858,77.30496453900709,65.64223798266352,6,100.0,84.0,27
HWM,247.72,7.14,12.42,30.6,101.02,661.04,1110.62,1.74,2.46,3.3,6.54,1.68,4,True,True,True,True,True,67.27,589.92,868.7,55.94,569.57,622.24,60.45,495.06,847.72,-0.7791,XLI,0.73,0.13,clean,0.811,normal,none,strong_buy,65.83361476978499,96.49330181245075,74.23167848699764,6,100.0,83.9,28
TERN,52.86,9.12,44.51,528.54,2102.5,144.16,,4.88,11.88,3.98,0.07,,3,True,True,True,True,True,2068.75,73.04,,2057.41,52.68,,2061.93,-21.82,,0.2968,,,-0.47,clean,2.535,confirmed,none,none,81.36703065781079,77.30496453900709,94.24743892829,5,83.33333333333334,83.7,29
ESE,314.14,20.38,42.47,45.17,107.82,185.27,728.43,2.08,1.06,2.39,1.72,3.93,3,True,True,True,True,True,74.07,114.15,486.51,62.73,93.8,240.05,67.25,19.29,465.53,-1.0107,XLI,0.67,1.59,clean,1.646,confirmed,none,strong_buy,84.74614432061242,77.30496453900709,64.0661938534279,6,100.0,83.7,29
INSW,75.96,12.12,35.04,64.74,127.83,326.26,,2.89,1.85,1.97,2.55,,4,True,True,True,True,True,94.08,255.14,,82.75,234.79,,87.26,160.28,,-0.8225,,,0.5,clean,0.861,normal,none,none,82.26012233104431,96.49330181245075,72.97084318360915,5,83.33333333333334,83.6,31
STNG,74.62,9.77,28.52,29.84,111.21,320.39,25.2,2.92,1.05,3.73,2.88,0.08,3,True,True,True,True,True,77.46,249.27,-216.72,66.12,228.92,-463.17,70.64,154.41,-237.7,-0.274,,,0.26,clean,1.101,normal,none,strong_buy,70.5730046155578,77.30496453900709,84.71237194641449,6,100.0,83.6,31
