ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
EC,XLE,7.0,87.5,91.0,80.9,,,,,,,7.0,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
MUFG,VGK,29.0,80.8,81.0,81.5,,,,,,,5.0,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
SMFG,VGK,39.0,78.6,74.0,82.0,,,,,,,5.0,,,89.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
MKSI,VXUS,65.0,76.0,93.0,80.8,,,,,,,6.0,,,81.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
CW,XLI,72.0,75.3,108.0,79.8,,,,,,,5.0,,,91.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
LRCX,VXUS,110.0,71.8,116.0,79.6,,,,,,,5.0,,,85.0,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
AXSM,XLV,2.0,91.3,2.0,92.4,,,,,,,,,,90.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CALY,HYG,4.0,89.9,88.0,81.1,,,,,,,,,,84.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SNDK,XLK,5.0,88.5,,,,,,,,,6.0,,,89.0,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
CECO,XLB,7.0,87.5,17.0,86.9,,,,,,,,,,87.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
AXGN,XLRE,9.0,87.4,34.0,84.9,,,,,,,,,,85.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,XLV,11.0,86.5,41.0,84.2,,,,,,,,,,87.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FRO,XLF,12.0,86.3,8.0,90.3,,,,,,,,,,93.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROST,XLI,14.0,86.1,36.0,84.8,,,,,,,3.0,,,91.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
CHRW,XLF,17.0,84.6,120.0,79.4,,,,,,,3.0,,,82.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
DVA,--,18.0,84.4,22.0,86.2,,,,,,,,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NMM,--,20.0,84.2,26.0,85.8,,,,,,,,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,XLE,21.0,83.6,3.0,91.8,,,,,,,,,,88.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MNST,XLP,23.0,83.4,42.0,84.1,,,,,,,4.0,,,89.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
TIGO,VGK,24.0,83.2,103.0,80.2,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CASY,XLP,26.0,81.9,10.0,89.7,,,,,,,5.0,,,60.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Cyclical
VLO,XLE,27.0,81.8,6.0,90.9,,,,,,,4.0,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MATX,VGK,32.0,80.2,31.0,85.4,,,,,,,,,,89.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SCHL,--,36.0,79.0,19.0,86.8,,,,,,,,,,88.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTMI,VXUS,38.0,78.8,76.0,81.8,,,,,,,,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WEBC,--,42.0,78.4,13.0,87.4,,,,,,,,,,90.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,42.0,78.4,6.0,90.9,,,,,,,1.0,,,83.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CSX,XLI,42.0,78.4,45.0,83.8,,,,,,,4.0,,,89.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
TD,VGK,46.0,78.3,101.0,80.5,,,,,,,3.0,,,87.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
RY,VGK,46.0,78.3,88.0,81.1,,,,,,,3.0,,,87.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
GL,XLF,48.0,78.1,48.0,83.3,,,,,,,0.0,,,88.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
TRGP,XLE,49.0,77.9,34.0,84.9,,,,,,,4.0,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
AMX,XLB,49.0,77.9,96.0,80.7,,,,,,,1.0,,,80.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
GWW,XLI,49.0,77.9,68.0,82.2,,,,,,,3.0,,,84.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
JBHT,XLI,52.0,77.8,17.0,86.9,,,,,,,4.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
TJX,XLF,53.0,77.7,81.0,81.5,,,,,,,1.0,,,82.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
TVTX,XLY,53.0,77.7,146.0,78.3,,,,,,,,,,84.5,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
XPO,XLI,55.0,77.5,26.0,85.8,,,,,,,2.0,,,90.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
DCOM,XLI,57.0,77.0,81.0,81.5,,,,,,,,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DFTX,XLV,60.0,76.8,133.0,78.7,,,,,,,,,,87.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BMO,VGK,65.0,76.0,121.0,79.3,,,,,,,3.0,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
RVMD,--,67.0,75.8,62.0,82.4,,,,,,,5.0,,,77.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
EXEL,XLB,67.0,75.8,44.0,83.9,,,,,,,0.0,,,85.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
DOCN,XLK,73.0,75.1,53.0,82.9,,,,,,,,,,86.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
INTC,QQQ,75.0,74.8,,,,,,,,,5.0,,,82.9,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
FDX,XLI,75.0,74.8,116.0,79.6,,,,,,,3.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
XPH,XLY,78.0,74.6,,,,,,,,3.1,,,,88.8,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
FLXS,XLB,78.0,74.6,48.0,83.3,,,,,,,,,,93.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
AMAT,QQQ,80.0,74.5,55.0,82.7,,,,,,,5.0,,,79.6,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
CRS,XLI,84.0,74.3,36.0,84.8,,,,,,,3.0,,,89.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
RS,XLB,88.0,74.1,39.0,84.3,,,,,,,3.0,,,88.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
STLD,XLB,94.0,73.8,5.0,91.2,,,,,,,2.0,,,90.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
MSGS,VXUS,96.0,73.6,29.0,85.6,,,,,,,,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LFSC,XLY,106.0,72.0,,,,,,,,3.9,,,,89.6,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
ATI,XLI,113.0,71.5,60.0,82.5,,,,,,,3.0,,,92.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
PFG,XLF,119.0,71.0,48.0,83.3,,,,,,,2.0,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
VECO,XLB,120.0,70.9,62.0,82.4,,,,,,,,,,89.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
JBL,VXUS,122.0,70.8,129.0,78.9,,,,,,,2.0,,,84.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
SNX,XLK,125.0,70.6,31.0,85.4,,,,,,,2.0,,,84.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
ZION,XLF,131.0,70.4,85.0,81.4,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BG,XLE,133.0,70.3,54.0,82.8,,,,,,,6.0,,,72.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Defensive
AMG,XLF,133.0,70.3,,,,,,,,4.3,,,,88.0,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
COPY,VXUS,140.0,69.9,,,,,,,,3.8,,,,88.2,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
TWIN,XLI,140.0,69.9,105.0,80.0,,,,,,,,,,86.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
KLIC,QQQ,146.0,69.2,104.0,80.1,,,,,,,,,,86.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
DGRO,XLI,146.0,69.2,146.0,78.3,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
C,XLF,146.0,69.2,108.0,79.8,,,,,,,1.0,,,88.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
ELA,--,149.0,69.1,24.0,86.1,,,,,,,,,,87.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
STT,--,,,52.0,83.1,,,,,,3.2,1.0,,,84.8,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",Financial Services
WDC,--,,,87.0,81.2,,,,,,,5.0,,,83.0,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
RBC,--,,,105.0,80.0,,,,,,,5.0,,,81.0,HEALTHY,none,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Industrials
STX,--,,,116.0,79.6,,,,,,,6.0,,,85.6,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
VTV,--,,,116.0,79.6,,,,,,3.2,,,,87.0,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",
GS,--,,,128.0,79.0,,,,,,,5.0,,,84.2,HEALTHY,none,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
DBJP,--,,,129.0,78.9,,,,,,3.3,,,,84.2,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",
TER,--,,,141.0,78.4,,,,,,,5.0,,,84.4,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
DXJ,--,,,146.0,78.3,,,,,,3.2,,,,84.5,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",
RSI,--,1.0,91.9,,,,,,,,,,,,86.4,HEALTHY,none,2,"['ranker', 'pullback_health']",
BTSG,QQQ,3.0,90.4,,,,,,,,,,,,89.2,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
ATEX,QQQ,10.0,86.8,11.0,88.7,,,,,,,,,,60.0,CAUTION,bullish,2,"['ranker', 'ranker_long']",
SPHR,SPY,13.0,86.2,,,,,,,,,,,,86.2,HEALTHY,none,2,"['ranker', 'pullback_health']",
ORKA,HYG,15.0,85.5,39.0,84.3,,,,,,,,,,51.3,CAUTION,none,2,"['ranker', 'ranker_long']",
TGT,XLP,19.0,84.3,,,,,,,,,3.0,,,89.3,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Consumer Defensive
TH,--,21.0,83.6,,,,,,,,,,,,82.3,HEALTHY,none,2,"['ranker', 'pullback_health']",
SYRE,HYG,25.0,83.0,,,,,,,,,,,,88.3,HEALTHY,none,2,"['ranker', 'pullback_health']",
CAH,XLV,28.0,81.2,75.0,81.9,,,,,,,1.0,,,78.5,CAUTION,none,2,"['ranker', 'ranker_long']",Healthcare
KO,XLP,30.0,80.6,64.0,82.3,,,,,,,2.0,,,71.4,CAUTION,bearish,2,"['ranker', 'ranker_long']",Consumer Defensive
MSGE,XLC,31.0,80.5,,,,,,,,,,,,89.2,HEALTHY,none,2,"['ranker', 'pullback_health']",
ESE,XLI,33.0,80.1,19.0,86.8,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
STRZ,SPY,36.0,79.0,,,,,,,,,,,,89.8,HEALTHY,none,2,"['ranker', 'pullback_health']",
GTX,VGK,39.0,78.6,,,,,,,,,,,,84.5,HEALTHY,none,2,"['ranker', 'pullback_health']",
TOELY,VXUS,41.0,78.5,,,,,,,,,,,,80.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
VOD,VXUS,56.0,77.4,,,,,,,,,5.0,,,60.8,CAUTION,none,2,"['ranker', 'stock_secrot']",Communication Services
PLD,XLRE,58.0,76.9,,,,,,,,,1.0,,,86.3,HEALTHY,bullish,2,"['ranker', 'pullback_health']",Real Estate
GH,HYG,62.0,76.7,,,,,,,,,4.0,,,88.5,HEALTHY,none,2,"['ranker', 'pullback_health']",Healthcare
PLOW,XLB,63.0,76.5,99.0,80.6,,,,,,,,,,60.8,CAUTION,bullish,2,"['ranker', 'ranker_long']",
BUD,VGK,64.0,76.4,,,,,,,,,3.0,,,85.9,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Consumer Defensive
FCFS,--,67.0,75.8,12.0,87.5,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
NC,TLT,70.0,75.7,57.0,82.6,,,,,,,,,,66.6,CAUTION,none,2,"['ranker', 'ranker_long']",
ECPG,XLF,74.0,74.9,30.0,85.5,,,,,,,,,,57.8,CAUTION,none,2,"['ranker', 'ranker_long']",
M,HYG,81.0,74.4,,,,,,,,,,,,86.5,HEALTHY,none,2,"['ranker', 'pullback_health']",
SBUX,XLY,81.0,74.4,,,,,,,,,5.0,,,73.9,CAUTION,bearish,2,"['ranker', 'stock_secrot']",Consumer Cyclical
MBIN,XLRE,85.0,74.2,,,,,,,,,,,,83.6,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
ALNT,VXUS,85.0,74.2,,,,,,,,,,,,87.5,HEALTHY,none,2,"['ranker', 'pullback_health']",
AAP,XLY,85.0,74.2,,,,,,,,,,,,91.9,HEALTHY,bearish,2,"['ranker', 'pullback_health']",
ALL,XLP,88.0,74.1,133.0,78.7,,,,,,,0.0,,,78.3,CAUTION,bearish,2,"['ranker', 'ranker_long']",Financial Services
AEIS,XLI,90.0,74.0,149.0,78.2,,,,,,,,,,73.3,CAUTION,none,2,"['ranker', 'ranker_long']",
PJP,XLV,91.0,73.9,,,,,,,,,,,,80.4,HEALTHY,none,2,"['ranker', 'pullback_health']",
FR,XLRE,91.0,73.9,,,,,,,,,,,,83.7,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
PLXS,XLK,95.0,73.7,,,,,,,,,,,,87.9,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
ONTO,QQQ,98.0,73.3,,,,,,,,,,,,82.5,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
EDRY,--,102.0,72.4,,,,,,,,,,,,80.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
PBT,XLE,103.0,72.3,108.0,79.8,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
ATNI,VGK,104.0,72.2,78.0,81.7,,,,,,,,,,67.3,CAUTION,none,2,"['ranker', 'ranker_long']",
XLP,XLP,106.0,72.0,,,,,,,,2.2,,,,77.8,CAUTION,bearish,2,"['ranker', 'secrot']",
WTTR,XLE,106.0,72.0,72.0,82.1,,,,,,,,,,68.9,CAUTION,none,2,"['ranker', 'ranker_long']",
SPG,XLRE,109.0,71.9,,,,,,,,,1.0,,,89.5,HEALTHY,bullish,2,"['ranker', 'pullback_health']",Real Estate
VDC,XLP,114.0,71.4,,,,,,,,2.3,,,,72.7,CAUTION,bearish,2,"['ranker', 'secrot']",
SIMO,QQQ,116.0,71.3,64.0,82.3,,,,,,,,,,73.4,CAUTION,bullish,2,"['ranker', 'ranker_long']",
MTRN,VXUS,116.0,71.3,129.0,78.9,,,,,,,,,,79.5,CAUTION,none,2,"['ranker', 'ranker_long']",
NBR,XLE,118.0,71.1,15.0,87.2,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
DINO,XLE,120.0,70.9,26.0,85.8,,,,,,,,,,77.5,CAUTION,none,2,"['ranker', 'ranker_long']",
DXPE,VGK,122.0,70.8,9.0,90.1,,,,,,,,,,74.2,CAUTION,none,2,"['ranker', 'ranker_long']",
EPU,VXUS,124.0,70.7,,,,,,,,3.0,,,,77.5,CAUTION,none,2,"['ranker', 'secrot']",
HWM,XLI,125.0,70.6,,,,,,,,,2.0,,,83.9,HEALTHY,none,2,"['ranker', 'pullback_health']",Industrials
UNP,XLP,127.0,70.5,,,,,,,,,2.0,,,80.3,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Industrials
COKE,XLP,127.0,70.5,57.0,82.6,,,,,,,2.0,,,57.0,CAUTION,bearish,2,"['ranker', 'ranker_long']",Consumer Defensive
ALAB,XLK,127.0,70.5,,,,,,,,,1.0,,,86.6,HEALTHY,bullish,2,"['ranker', 'pullback_health']",Technology
PSI,QQQ,131.0,70.4,,,,,,,,4.0,,,,79.4,CAUTION,bullish,2,"['ranker', 'secrot']",
MOV,TLT,133.0,70.3,,,,,,,,,,,,82.5,HEALTHY,none,2,"['ranker', 'pullback_health']",
TWST,XLY,136.0,70.2,,,,,,,,,,,,87.1,HEALTHY,bearish,2,"['ranker', 'pullback_health']",
BBY,--,136.0,70.2,,,,,,,,,1.0,,,83.0,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Consumer Cyclical
TRV,XLF,136.0,70.2,93.0,80.8,,,,,,,1.0,,,72.6,CAUTION,none,2,"['ranker', 'ranker_long']",Financial Services
PGNY,--,142.0,69.8,,,,,,,,,,,,89.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
MAR,XLY,143.0,69.7,,,,,,,,,2.0,,,89.5,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Consumer Cyclical
NOBL,XLRE,145.0,69.3,,,,,,,,,,,,80.5,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
HUM,--,149.0,69.1,,,,,,,,,1.0,,,84.4,HEALTHY,none,2,"['ranker', 'pullback_health']",Healthcare
NUE,--,,,14.0,87.3,,,,,,,4.0,,,84.0,HEALTHY,bullish,2,"['ranker_long', 'pullback_health']",Basic Materials
R,--,,,16.0,87.1,,,,,,,,,,94.2,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
DK,--,,,21.0,86.5,,,,,,,,,,81.0,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
