ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.58,22.82,70.22,85.98,170.71,521.44,1364.98,3.08,1.22,1.99,3.05,2.62,4,True,True,True,True,True,154.71,456.75,1141.36,149.16,439.86,916.82,125.74,372.97,1118.26,-0.0411,XLB,0.35,1.03,clean,1.843,confirmed,none,strong_buy,94.21878606046619,96.93053311793214,88.44911147011308,6,100.0,95.3,1
ISSC,26.85,13.96,61.65,123.38,303.76,343.07,936.68,4.41,2.0,2.46,1.13,2.73,4,True,True,True,True,True,287.75,278.38,713.06,282.2,261.49,488.52,258.79,194.6,689.95,-0.2062,XLI,0.39,-0.07,clean,1.429,normal,none,strong_buy,93.4841141626279,96.93053311793214,84.5718901453958,6,100.0,94.3,2
VLO,243.96,23.6,49.94,46.58,85.51,208.27,275.68,2.12,0.93,1.84,2.44,1.32,3,True,True,True,True,True,69.5,143.58,52.06,63.95,126.69,-172.48,40.54,59.8,28.95,0.329,XLE,0.67,1.84,clean,1.443,normal,none,strong_buy,88.94145703515655,82.59289176090469,94.91114701130856,6,100.0,92.2,3
CLMT,29.74,2.53,46.77,59.35,133.77,433.84,157.22,18.45,1.27,2.25,3.24,0.36,3,True,True,True,True,True,117.76,369.15,-66.4,112.21,352.26,-290.93,88.79,285.38,-89.5,1.201,,,-0.3,clean,1.382,normal,none,strong_buy,86.25663512577891,82.59289176090469,98.70759289176091,6,100.0,92.1,4
MPC,245.38,27.26,45.78,31.04,63.63,336.54,569.89,1.68,0.68,2.05,5.29,1.69,3,True,True,True,True,True,47.62,271.85,346.27,42.07,254.96,121.73,18.66,188.08,323.16,0.2928,XLE,0.69,2.25,overextended,1.394,normal,none,none,87.7221324717286,82.59289176090469,94.34571890145395,6,100.0,91.7,5
EFXT,21.32,10.38,42.19,95.01,181.94,205.37,182.32,4.06,2.25,1.91,1.13,0.89,3,True,True,True,True,True,165.94,140.68,-41.3,160.39,123.79,-265.84,136.97,56.91,-64.41,-0.0918,XLI,0.37,0.13,clean,1.521,confirmed,none,strong_buy,89.76075082698668,82.59289176090469,87.07592891760905,6,100.0,90.9,6
EZPW,26.43,5.21,37.51,46.59,85.47,366.14,861.09,7.19,1.24,1.83,4.28,2.35,4,True,True,True,True,True,69.47,301.44,637.47,63.92,284.56,412.93,40.5,217.67,614.37,-0.4802,XLI,0.52,-0.07,clean,0.83,normal,none,strong_buy,86.29509962304792,96.93053311793214,78.35218093699515,6,100.0,90.9,6
COP,129.51,17.87,40.87,40.76,27.08,127.9,225.17,2.29,1.0,0.66,4.72,1.76,3,True,True,True,True,True,11.07,63.21,1.55,5.52,46.32,-222.99,-17.9,-20.57,-21.56,0.5364,XLE,0.88,2.24,overextended,1.423,normal,none,none,82.4390337718286,82.59289176090469,96.4458804523425,6,100.0,90.5,8
PBR,19.72,22.15,67.79,54.99,39.23,133.87,311.59,3.06,0.81,0.71,3.41,2.33,3,True,True,True,True,True,23.22,69.17,87.97,17.67,52.29,-136.57,-5.74,-14.6,64.86,-0.069,XLE,0.55,1.62,clean,1.434,normal,none,strong_buy,86.960535425802,82.59289176090469,87.7221324717286,6,100.0,90.2,9
FTI,70.02,8.98,56.57,80.56,138.49,731.59,219.43,6.3,1.42,1.72,5.28,0.3,3,True,True,True,True,True,122.48,666.9,-4.18,116.93,650.01,-228.72,93.52,583.13,-27.29,-0.2883,XLE,0.51,0.14,clean,1.214,normal,none,strong_buy,90.21847834448803,82.59289176090469,82.39095315024232,6,100.0,90.1,10
