target_date,window,similar_date,correlation
2026-03-20,25Y,2026-03-19,0.9096
2026-03-20,25Y,2026-03-18,0.896
2026-03-20,25Y,2026-03-17,0.8076
2026-03-20,25Y,2026-03-13,0.759
2026-03-20,25Y,2026-03-16,0.722
2026-03-20,25Y,2026-03-12,0.6751
2026-03-20,25Y,2022-05-09,0.655
2026-03-20,25Y,2022-05-06,0.646
2026-03-20,25Y,2022-05-05,0.6215
2026-03-20,25Y,2013-06-24,0.6135
2026-03-20,25Y,2022-05-12,0.6132
2026-03-20,25Y,2013-06-21,0.6128
2026-03-20,25Y,2023-10-03,0.6113
2026-03-20,25Y,2013-06-28,0.5998
2026-03-20,25Y,2022-04-29,0.5953
2026-03-20,25Y,2002-10-10,0.594
2026-03-20,25Y,2026-03-11,0.5913
2026-03-20,25Y,2022-05-13,0.5881
2026-03-20,25Y,2013-06-25,0.5861
2026-03-20,25Y,2013-06-20,0.5838
2026-03-20,25Y,2022-09-26,0.5786
2026-03-20,25Y,2013-06-27,0.5784
2026-03-20,25Y,2013-06-26,0.5702
2026-03-20,25Y,2022-05-10,0.5686
2026-03-20,25Y,2023-08-22,0.5663
2026-03-20,25Y,2022-05-02,0.5663
2026-03-20,25Y,2023-10-04,0.5639
2026-03-20,25Y,2018-02-08,0.5634
2026-03-20,25Y,2005-04-01,0.5619
2026-03-20,25Y,2001-03-19,0.5615
2026-03-20,25Y,2005-04-05,0.5606
2026-03-20,25Y,2022-09-27,0.5602
2026-03-20,25Y,2021-10-06,0.56
2026-03-20,25Y,2004-05-17,0.5529
2026-03-20,25Y,2020-03-18,0.5525
2026-03-20,25Y,2023-10-02,0.5505
2026-03-20,25Y,2002-09-25,0.5501
2026-03-20,25Y,2021-10-05,0.5487
2026-03-20,25Y,2018-02-09,0.5464
2026-03-20,25Y,2023-09-29,0.5462
2026-03-20,25Y,2005-04-04,0.5462
2026-03-20,25Y,2010-02-04,0.5453
2026-03-20,25Y,2022-05-11,0.545
2026-03-20,25Y,2020-03-19,0.5436
2026-03-20,25Y,2008-07-07,0.5435
2026-03-20,25Y,2002-09-23,0.5435
2026-03-20,25Y,2002-09-30,0.5431
2026-03-20,25Y,2018-02-13,0.5431
2026-03-20,25Y,2010-02-08,0.5426
2026-03-20,25Y,2010-02-11,0.5422
2026-03-20,25Y,2008-07-03,0.5419
2026-03-20,25Y,2004-05-07,0.5413
2026-03-20,25Y,2005-03-31,0.5402
2026-03-20,25Y,2024-12-31,0.5393
2026-03-20,25Y,2002-10-09,0.5387
2026-03-20,25Y,2023-08-24,0.5386
2026-03-20,25Y,2010-02-05,0.5377
2026-03-20,25Y,2025-01-10,0.5376
2026-03-20,25Y,2008-07-01,0.5372
2026-03-20,25Y,2025-01-02,0.537
2026-03-20,25Y,2010-02-10,0.5364
2026-03-20,25Y,2020-03-17,0.5354
2026-03-20,25Y,2023-10-05,0.5352
2026-03-20,25Y,2018-03-01,0.5344
2026-03-20,25Y,2004-05-18,0.5339
2026-03-20,25Y,2022-04-28,0.5335
2026-03-20,25Y,2008-06-30,0.5323
2026-03-20,25Y,2008-10-15,0.5315
2026-03-20,25Y,2011-11-28,0.5289
2026-03-20,25Y,2022-09-23,0.5284
2026-03-20,25Y,2005-03-29,0.5279
2026-03-20,25Y,2026-03-10,0.5276
2026-03-20,25Y,2004-05-14,0.5272
2026-03-20,25Y,2018-03-02,0.5262
2026-03-20,25Y,2004-05-11,0.5261
2026-03-20,25Y,2020-03-13,0.5256
2026-03-20,25Y,2010-02-12,0.5247
2026-03-20,25Y,2004-05-10,0.5245
2026-03-20,25Y,2013-07-03,0.5243
2026-03-20,25Y,2002-09-27,0.524
2026-03-20,25Y,2022-05-03,0.524
2026-03-20,25Y,2020-03-20,0.5235
2026-03-20,25Y,2021-10-01,0.5235
2026-03-20,25Y,2008-07-02,0.522
2026-03-20,25Y,2021-10-07,0.5216
2026-03-20,25Y,2001-03-16,0.5213
2026-03-20,25Y,2009-03-09,0.5211
2026-03-20,25Y,2008-10-20,0.5207
2026-03-20,25Y,2018-02-12,0.5206
2026-03-20,25Y,2021-09-29,0.5195
2026-03-20,25Y,2008-06-23,0.5185
2026-03-20,25Y,2007-03-14,0.5182
2026-03-20,25Y,2010-05-28,0.5179
2026-03-20,25Y,2000-10-13,0.5176
2026-03-20,25Y,2004-05-06,0.5161
2026-03-20,25Y,2022-05-16,0.5146
2026-03-20,25Y,2008-10-13,0.5137
2026-03-20,25Y,2025-01-13,0.5133
2026-03-20,25Y,2002-10-07,0.513
2026-03-20,25Y,2011-06-13,0.5113
2026-03-20,5Y,2026-03-19,0.9096
2026-03-20,5Y,2026-03-18,0.896
2026-03-20,5Y,2026-03-17,0.8076
