ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
IMAX,40.47,40.31,0.39,OPTIMAL,95,1.48,0.9,43.24,-6.42,,,,0.447,131.8,72.0,154.0,stalling,40.0,CAUTION,-11.1,2,Sustained Uptrend,-8.02,3.16,10.73,,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.65, 'median_ttg': 2.0, 'prob_good': 56.7, 'prob_bad': 29.9}",70.5
WMB,75.06,73.7,1.84,OPTIMAL,95,1.48,0.9,74.45,0.82,,,,0.722,113.1,71.4,161.0,clean,40.8,CAUTION,-6.3,1,Basing,0.15,2.64,2.01,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.65, 'median_ttg': 2.0, 'prob_good': 56.7, 'prob_bad': 29.9}",70.5
TGT,133.92,129.06,3.76,OPTIMAL,95,1.48,0.9,134.4,-0.36,,,,0.697,151.1,73.0,140.0,stalling,38.8,CAUTION,-6.2,2,Sustained Uptrend,3.23,4.1,11.75,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",70.4
CBAN,20.26,20.23,0.14,OPTIMAL,95,1.48,0.9,20.65,-1.87,,,,0.351,56.0,65.9,239.0,stalling,45.7,CAUTION,-6.2,1,Basing,-2.17,2.79,3.79,XLF,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",70.0
SEPN,34.75,32.1,8.25,OPTIMAL,90,1.5,1.11,35.73,-2.73,,,,0.747,282.5,75.2,121.0,clean,40.0,CAUTION,-8.5,2,Sustained Uptrend,-0.29,11.92,45.58,LQD,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",69.8
PM,182.87,179.48,1.89,OPTIMAL,95,1.48,0.9,178.66,2.36,,,,0.291,44.5,79.3,83.0,clean,28.9,CAUTION,-5.3,2,Sustained Uptrend,5.6,2.41,11.82,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",69.7
AXSM,241.12,239.03,0.87,OPTIMAL,95,1.48,0.9,245.58,-1.82,,,,0.237,76.6,80.5,71.0,clean,26.6,CAUTION,-7.3,3,Parabolic,-2.72,3.56,54.22,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",69.4
CLMT,35.83,34.27,4.54,OPTIMAL,95,1.48,0.9,33.59,6.67,,,,0.345,-100.6,81.0,67.0,clean,23.6,CAUTION,-7.5,2,Sustained Uptrend,7.76,0.93,11.76,XLE,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",68.7
GD,348.07,346.56,0.44,OPTIMAL,95,1.48,0.9,351.4,-0.95,,,,0.124,34.1,72.2,149.0,clean,33.9,CAUTION,-5.2,1,Basing,1.37,-0.26,0.38,XLF,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.54, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 44.4}",68.7
DINO,70.81,69.32,2.15,OPTIMAL,95,1.48,0.9,66.84,5.94,,,,0.454,-111.0,78.7,94.0,clean,25.7,CAUTION,-5.2,3,Parabolic,7.55,3.74,11.09,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",68.5
DXPE,162.97,157.69,3.35,OPTIMAL,95,1.48,0.9,166.86,-2.33,,,,0.562,145.3,65.1,252.0,clean,40.0,CAUTION,-11.4,2,Sustained Uptrend,-3.6,9.43,19.27,HYG,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",68.0
IBM,278.0,269.08,3.31,OPTIMAL,95,1.48,0.9,263.9,5.34,,,,0.625,-237.0,65.1,252.0,clean,40.0,CAUTION,-16.4,2,Sustained Uptrend,10.22,5.22,17.63,,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",68.0
CTRE,40.47,39.1,3.51,OPTIMAL,95,1.48,0.9,38.43,5.31,,,,0.027,24.3,69.1,193.0,clean,34.4,CAUTION,-6.1,1,Basing,7.95,-1.87,9.0,XLRE,sector,Sector,14.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.66, 'median_ttg': 1.0, 'prob_good': 52.0, 'prob_bad': 24.6}",67.8
VECO,69.47,66.23,4.89,OPTIMAL,95,1.48,0.9,75.3,-7.74,,,,0.573,355.2,58.9,356.0,clean,45.6,CAUTION,-19.8,3,Parabolic,-10.32,17.49,96.97,VXUS,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",67.5
RHHBY,52.55,51.25,2.54,OPTIMAL,95,1.48,0.9,51.0,3.04,,,,0.078,23.3,76.2,113.0,clean,24.6,CAUTION,-1.9,1,Basing,6.92,0.36,8.78,XLV,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",67.3
ULS,100.07,97.6,2.53,OPTIMAL,95,1.48,0.9,94.47,5.92,,,,0.232,-65.6,79.0,89.0,clean,21.3,CAUTION,-7.0,2,Sustained Uptrend,11.55,0.5,19.26,VGK,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",67.3
VTR,89.3,84.71,5.41,OPTIMAL,90,1.5,1.11,85.19,4.83,,,,0.56,106.7,85.1,36.0,clean,20.2,CAUTION,-1.9,1,Basing,7.54,4.09,9.02,XLRE,sector,Sector,14.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.23, 'median_ttg': 1.0, 'prob_good': 46.2, 'prob_bad': 26.9}",67.3
YUM,158.24,151.89,4.18,OPTIMAL,95,1.48,0.9,153.96,2.78,,,,0.558,67.4,68.0,206.0,clean,33.9,CAUTION,-3.6,1,Basing,4.98,5.47,2.78,XLRE,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",67.2
KO,82.65,80.25,2.98,OPTIMAL,95,1.48,0.9,80.66,2.46,,,,0.392,56.4,83.1,50.0,clean,15.7,HEALTHY,-1.6,2,Sustained Uptrend,3.92,2.79,9.17,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",67.0
MSGS,403.03,374.35,7.66,OPTIMAL,90,1.5,1.11,376.98,6.91,,,,0.001,-3.7,87.2,19.0,overextended,16.7,HEALTHY,-0.0,2,Sustained Uptrend,8.75,8.94,29.53,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",67.0
NET,243.76,231.84,5.14,OPTIMAL,90,1.5,1.11,229.21,6.35,,,,0.453,-193.8,66.6,228.0,clean,40.0,CAUTION,-11.9,2,Sustained Uptrend,11.62,6.86,20.07,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",66.8
NVS,157.59,150.43,4.76,OPTIMAL,95,1.48,0.9,152.41,3.4,,,,0.576,78.6,79.1,85.0,clean,19.5,HEALTHY,-0.1,1,Basing,5.81,4.09,6.35,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",66.8
VPU,198.78,192.34,3.35,OPTIMAL,95,1.48,0.9,195.25,1.81,,,,0.762,69.5,62.5,299.0,clean,39.0,CAUTION,-3.4,1,Basing,2.03,2.7,0.97,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",66.8
MUFG,19.98,19.77,1.07,OPTIMAL,95,1.48,0.9,20.33,-1.73,,,,0.445,79.1,70.1,181.0,clean,29.6,CAUTION,-5.7,2,Sustained Uptrend,-4.22,6.16,22.35,VGK,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",66.7
RUSHA,72.37,69.46,4.2,OPTIMAL,95,1.48,0.9,70.95,2.01,,,,0.718,106.1,65.2,249.0,clean,35.3,CAUTION,-6.0,1,Basing,2.49,1.92,9.52,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",66.7
XLU,46.02,44.4,3.64,OPTIMAL,95,1.48,0.9,45.13,1.97,,,,0.785,75.4,63.3,286.0,clean,37.8,CAUTION,-3.5,1,Basing,2.91,3.11,0.94,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",66.7
ESP,65.58,59.67,9.91,OPTIMAL,90,1.5,1.11,63.63,3.07,,,,0.771,244.0,66.1,237.0,clean,40.0,CAUTION,-12.3,2,Sustained Uptrend,-2.26,9.97,16.66,,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.61, 'median_ttg': 2.0, 'prob_good': 44.2, 'prob_bad': 39.5}",66.6
MRK,129.38,118.05,9.6,OPTIMAL,90,1.5,1.11,119.83,7.97,,,,0.319,83.7,83.9,41.0,overextended,18.9,HEALTHY,-0.5,1,Basing,12.04,7.92,8.15,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",66.5
MO,74.05,70.93,4.4,OPTIMAL,95,1.48,0.9,71.21,3.99,,,,0.528,74.0,84.7,38.0,clean,11.7,HEALTHY,-0.7,2,Sustained Uptrend,6.53,2.89,11.39,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",66.4
MBIN,50.36,47.97,4.97,OPTIMAL,95,1.48,0.9,49.65,1.43,,,,0.746,103.9,81.3,62.0,clean,15.3,HEALTHY,-1.2,2,Sustained Uptrend,1.74,6.29,19.14,XLRE,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",66.3
SCHL,46.1,42.4,8.72,OPTIMAL,90,1.5,1.11,43.41,6.19,,,,0.313,65.0,86.7,26.0,overextended,15.0,HEALTHY,-0.7,3,Parabolic,8.39,12.71,19.0,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",66.3
CL,92.4,89.69,3.02,OPTIMAL,95,1.48,0.9,90.88,1.67,,,,0.511,69.7,79.1,85.0,clean,17.6,HEALTHY,-0.7,1,Basing,4.21,0.81,9.62,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",66.2
TPR,146.56,142.66,2.74,OPTIMAL,95,1.48,0.9,147.78,-0.82,,,,0.498,82.2,64.7,266.0,clean,34.3,CAUTION,-7.6,1,Basing,-1.77,0.8,5.56,VGK,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",66.2
MDB,338.18,337.92,0.08,OPTIMAL,95,1.48,0.9,325.93,3.76,,,,0.612,-254.0,56.1,405.0,clean,43.9,CAUTION,-17.9,2,Sustained Uptrend,5.96,3.84,43.59,XLC,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",66.1
VSAT,76.69,70.08,9.43,OPTIMAL,90,1.5,1.11,64.6,18.72,EXIT WATCH,1.59,0.49,0.293,-177.2,65.7,244.0,overextended,38.7,CAUTION,-14.6,3,Parabolic,19.4,-11.54,64.64,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",66.1
SMFG,23.71,23.33,1.63,OPTIMAL,95,1.48,0.9,24.21,-2.06,,,,0.479,100.5,66.5,231.0,clean,31.7,CAUTION,-6.5,2,Sustained Uptrend,-5.27,6.37,24.46,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",66.0
IGF,67.37,66.09,1.93,OPTIMAL,95,1.48,0.9,66.72,0.98,,,,0.69,41.2,59.1,352.0,clean,39.5,CAUTION,-3.1,1,Basing,1.49,0.87,1.49,XLU,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",65.8
SYY,83.4,77.47,7.66,OPTIMAL,90,1.5,1.11,80.17,4.02,,,,0.828,126.6,80.1,77.0,clean,20.8,CAUTION,-0.2,0,Deep Decline,6.95,9.85,1.96,,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",65.8
BWMX,18.16,17.61,3.14,OPTIMAL,95,1.48,0.9,17.7,2.62,,,,0.169,-39.8,69.3,189.0,clean,27.4,CAUTION,-5.9,1,Basing,4.01,5.15,7.65,XLY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.7
CB,343.29,325.08,5.6,OPTIMAL,90,1.5,1.11,331.52,3.55,,,,0.811,108.0,81.2,63.0,clean,19.1,HEALTHY,-0.1,1,Basing,5.56,8.56,7.58,XLP,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",65.6
CECO,90.07,87.69,2.71,OPTIMAL,95,1.48,0.9,94.92,-5.11,,,,0.601,297.0,58.1,371.0,clean,40.0,CAUTION,-11.0,3,Parabolic,-9.63,8.11,47.78,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.6
CNTA,40.5,39.79,1.79,OPTIMAL,95,1.48,0.9,39.9,1.5,,,,0.247,9.7,81.1,66.0,clean,13.3,HEALTHY,-0.1,3,Parabolic,1.86,1.73,56.13,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.6
DGX,212.64,198.19,7.29,OPTIMAL,90,1.5,1.11,201.86,5.34,,,,0.394,72.0,81.2,63.0,clean,18.9,HEALTHY,-0.1,1,Basing,9.85,8.38,8.76,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",65.6
DVA,219.7,201.71,8.92,OPTIMAL,90,1.5,1.11,212.1,3.58,,,,0.9,186.3,85.5,35.0,clean,13.9,HEALTHY,-0.8,3,Parabolic,4.78,11.47,42.27,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",65.6
SNDX,21.78,19.09,14.08,GOOD,75,1.52,1.24,19.69,10.63,ELEVATED,1.51,0.6,0.441,170.8,64.6,268.0,clean,55.9,WARNING,-14.7,0,Deep Decline,12.73,10.28,-7.28,LQD,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -6.98, 'median_ttg': 2.0, 'prob_good': 21.4, 'prob_bad': 62.5}",65.6
CMS,77.93,73.55,5.95,OPTIMAL,90,1.5,1.11,75.38,3.38,,,,0.794,117.5,68.8,199.0,clean,33.1,CAUTION,-3.0,1,Basing,5.6,6.51,2.26,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.2, 'median_ttg': 2.0, 'prob_good': 37.0, 'prob_bad': 37.9}",65.5
CTVA,83.37,78.34,6.42,OPTIMAL,90,1.5,1.11,79.42,4.97,,,,0.385,77.6,74.9,126.0,clean,25.9,CAUTION,-2.6,1,Basing,5.72,3.44,1.68,,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",65.5
TIGO,92.26,86.65,6.47,OPTIMAL,90,1.5,1.11,88.08,4.74,,,,0.129,46.6,86.3,28.0,clean,12.6,HEALTHY,-2.6,3,Parabolic,8.1,10.06,22.47,VGK,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",65.5
FAST,47.4,45.52,4.14,OPTIMAL,95,1.48,0.9,46.23,2.53,,,,0.25,41.4,64.8,264.0,clean,31.6,CAUTION,-4.6,1,Basing,2.78,5.9,5.45,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",65.4
AMX,26.75,26.13,2.38,OPTIMAL,95,1.48,0.9,26.43,1.23,,,,0.273,68.3,72.1,151.0,clean,22.6,CAUTION,-6.0,2,Sustained Uptrend,2.57,3.72,7.82,VGK,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",65.3
TRGP,271.35,266.79,1.71,OPTIMAL,95,1.48,0.9,265.83,2.08,,,,0.261,41.4,79.1,85.0,clean,14.5,HEALTHY,-3.1,2,Sustained Uptrend,2.59,3.52,8.44,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.3
ETR,116.33,111.14,4.67,OPTIMAL,95,1.48,0.9,113.38,2.61,,,,0.843,97.2,78.5,98.0,clean,14.8,HEALTHY,-1.8,2,Sustained Uptrend,3.68,6.12,5.87,XLU,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.2
DRI,205.7,204.39,0.64,OPTIMAL,95,1.48,0.9,211.08,-2.55,,,,0.59,100.2,62.4,302.0,stalling,33.5,CAUTION,-6.2,1,Basing,-2.97,0.6,6.86,XLP,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.1
LINC,49.31,47.93,2.89,OPTIMAL,95,1.48,0.9,47.81,3.13,,,,0.001,4.7,69.7,187.0,clean,24.9,CAUTION,-7.8,3,Parabolic,-0.04,3.64,20.53,DBA,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",65.1
RBKB,17.31,16.47,5.12,OPTIMAL,90,1.5,1.11,17.14,1.02,,,,0.798,88.6,73.1,139.0,clean,26.7,CAUTION,-3.8,2,Sustained Uptrend,3.65,9.77,13.51,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",65.1
HWM,268.57,262.6,2.28,OPTIMAL,95,1.48,0.9,275.09,-2.37,,,,0.604,143.8,71.7,159.0,clean,21.7,CAUTION,-7.6,2,Sustained Uptrend,-4.21,3.34,17.85,XLI,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.54, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 44.4}",64.9
CTRN,55.91,49.23,13.56,GOOD,75,1.52,1.24,58.85,-5.01,,,,0.74,482.9,75.8,118.0,stalling,40.0,CAUTION,-15.8,2,Sustained Uptrend,-12.09,10.7,32.07,XLY,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -5.32, 'median_ttg': 2.0, 'prob_good': 25.4, 'prob_bad': 53.9}",64.8
SNOW,251.65,224.17,12.26,GOOD,75,1.52,1.24,235.65,6.79,,,,0.32,-118.1,75.9,117.0,clean,40.0,CAUTION,-11.7,3,Parabolic,11.06,5.2,64.69,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.22, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 58.3}",64.8
BKGI,45.54,45.52,0.04,OPTIMAL,95,1.48,0.9,45.18,0.79,,,,0.006,-2.4,60.8,333.0,clean,34.0,CAUTION,-2.8,1,Basing,1.52,-0.55,3.83,XLRE,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",64.7
PPH,110.45,104.76,5.43,OPTIMAL,90,1.5,1.11,105.84,4.35,,,,0.36,52.7,78.5,98.0,overextended,19.0,HEALTHY,-0.1,1,Basing,6.75,4.48,9.39,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",64.7
RBRK,76.52,71.72,6.69,OPTIMAL,90,1.5,1.11,71.76,6.63,,,,0.295,-132.8,60.5,338.0,clean,40.0,CAUTION,-11.5,3,Parabolic,8.49,8.82,67.33,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",64.7
EQIX,1085.17,1074.81,0.96,OPTIMAL,95,1.48,0.9,1093.07,-0.72,,,,0.303,44.3,71.3,163.0,clean,21.4,CAUTION,-3.9,2,Sustained Uptrend,-2.76,1.47,12.69,XLB,sector,Sector,14.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.66, 'median_ttg': 1.0, 'prob_good': 52.0, 'prob_bad': 24.6}",64.6
DCOM,40.49,38.29,5.75,OPTIMAL,90,1.5,1.11,39.61,2.21,,,,0.775,110.7,80.5,71.0,clean,15.9,HEALTHY,-1.2,2,Sustained Uptrend,3.4,8.79,23.14,XLRE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",64.4
