ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.0,10,bullish,2.01,-1.36,-2.92,-8.29,6.27,-0.32,-2.0,-1.1,-0.69,,,69.0,,,69.0,,,69.0
ACWI,ACWI,3.1,10,bullish,2.02,-0.3,-2.55,-5.45,-1.72,-1.18,-1.87,-1.19,-0.29,,,69.0,,,69.0,,,69.0
ACWX,ACWX,3.0,10,bullish,3.0,-0.34,-2.65,-7.73,2.43,-1.22,-2.0,-1.11,-0.3,,,69.0,,,69.0,,,69.0
AFK,Africa,3.0,10,bullish,4.43,-0.7,-4.43,-14.91,-3.02,-2.0,-2.0,-1.33,-0.42,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,54.0,,,54.0,,,54.0
AGG,Agg Bond,0.1,10,bullish,0.39,-0.34,-0.62,-2.02,-0.76,-1.2,-2.0,-0.86,-0.59,,,87.0,,,87.0,,,87.0
AIA,AIA,3.0,10,bullish,2.26,-1.77,-2.64,-7.38,14.35,0.43,-1.63,-0.87,-0.7,,,69.0,,,69.0,,,69.0
AIQ,AIQ,3.3,10,bullish,1.52,-1.6,-3.67,-2.83,-6.0,-1.19,-0.78,-1.05,-0.63,,,37.0,,,37.0,,,37.0
AIRR,AIRR,3.6,10,bullish,4.94,2.46,0.69,-5.84,11.13,0.02,-1.71,-0.29,0.47,,,43.0,,,43.0,,,43.0
ALAI,ALAI,0.0,10,,1.66,-1.17,-2.55,-2.85,-8.23,-1.0,-0.75,-0.82,-0.52,,,,,,,,,
AMG,AMG,0.0,10,bearish,1.02,1.94,-0.38,-7.0,-2.32,-1.28,-1.63,-0.48,0.21,,,100.0,,,100.0,,,100.0
APIE,APIE,0.2,10,bearish,3.27,0.06,-3.21,-8.68,-3.55,-2.0,-2.0,-1.14,-0.08,,,10.0,,,10.0,,,10.0
APO,APO,6.2,10,bullish,0.0,0.72,5.57,-1.86,-24.77,-1.52,-0.03,0.89,0.2,,,53.0,,,53.0,,,53.0
ARES,ARES,5.4,10,bullish,2.37,2.27,4.76,-7.49,-36.36,-1.74,-0.43,0.69,0.47,,,43.0,,,43.0,,,43.0
ARGT,ARGT,3.7,10,bullish,4.57,3.22,-0.35,-5.24,-2.4,-0.39,-0.59,-0.1,0.49,,,53.0,,,53.0,,,53.0
ARKF,ARKF,3.0,10,bullish,1.22,-1.61,-3.23,6.7,-19.72,-0.98,0.43,-0.55,-0.39,,,34.0,,,34.0,,,34.0
ARKG,ARKG,3.0,10,bullish,5.14,3.99,-1.01,-7.18,-10.55,-1.04,-0.92,-0.25,0.64,,,43.0,,,43.0,,,43.0
