ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
INVX,26.41,2.48,9.0,1.42,16.86,38.34,84.3,3.62,0.16,11.86,2.27,5.0,4,True,True,True,True,True,5.23,1.02,49.5,4.57,1.02,40.28,8.95,9.73,24.37,0.0699,QQQ,0.31,1.29,clean,0.842,normal,none,76.17166929963138,94.54976303317537,92.89099526066352,87.9,1
SYRE,51.77,-0.4,5.87,24.54,66.73,223.16,317.84,-14.53,4.18,2.72,3.34,4.76,4,True,True,True,True,True,2.1,24.13,283.04,1.44,24.14,273.82,5.82,32.85,257.91,-0.4462,VXUS,0.51,0.54,clean,0.989,normal,buy_today,82.5105318588731,94.54976303317537,85.93996840442338,87.7,2
SLB,52.54,1.27,5.02,9.21,24.0,52.69,58.54,3.94,1.84,2.61,2.2,2.44,4,True,True,True,True,True,1.25,8.8,23.74,0.59,8.81,14.52,4.97,17.52,-1.39,-0.1602,XLB,0.51,1.01,clean,0.688,thin,none,77.77777777777779,94.54976303317537,90.36334913112164,87.6,3
AXTI,63.12,18.69,33.9,42.48,161.8,1088.7,4575.56,1.81,1.25,3.81,6.73,28.28,3,True,True,True,True,True,30.13,42.08,4540.75,29.47,42.08,4531.54,33.85,50.79,4515.63,-0.3306,XLK,0.37,2.14,overextended,1.744,confirmed,none,99.78936282253818,74.40758293838863,87.51974723538704,87.2,4
OIH,411.04,0.16,3.76,7.53,34.84,55.7,99.45,24.09,2.0,4.63,1.6,2.85,4,True,True,True,True,True,-0.01,7.13,64.65,-0.67,7.13,55.43,3.71,15.84,39.52,-0.1313,XLE,0.57,0.5,clean,0.471,thin,none,73.72301211163771,94.54976303317537,90.67930489731437,86.3,5
BKR,63.42,0.41,5.1,6.88,29.85,30.55,77.6,12.4,1.35,4.34,1.02,2.6,4,True,True,True,True,True,1.34,6.47,42.8,0.68,6.48,33.58,5.06,15.18,17.67,-0.3442,XLB,0.41,0.77,clean,0.681,thin,none,73.82833070036862,94.54976303317537,87.44075829383885,85.3,6
FTI,73.51,2.35,5.33,13.27,49.47,92.38,204.14,2.27,2.49,3.73,1.87,4.13,3,True,True,True,True,True,1.57,12.86,169.34,0.9,12.87,160.12,5.29,21.58,144.21,-0.0709,XLI,0.48,0.2,clean,0.798,normal,none,89.4286466561348,74.40758293838863,91.31121642969984,85.0,7
ASX,24.51,1.53,9.03,12.9,39.1,115.38,222.92,5.89,1.43,3.03,2.95,5.7,4,True,True,True,True,True,5.27,12.49,188.12,4.6,12.5,178.91,8.99,21.21,163.0,-1.0094,VXUS,0.67,1.38,clean,0.736,thin,none,90.82411795681936,94.54976303317537,68.8783570300158,84.8,8
ORANY,21.1,0.19,3.43,6.19,24.93,36.75,61.31,18.07,1.8,4.03,1.47,2.46,4,True,True,True,True,True,-0.33,5.79,26.51,-1.0,5.79,17.3,3.39,14.5,1.39,-0.2278,,,0.42,clean,0.777,normal,none,67.64744602422327,94.54976303317537,89.25750394944708,83.8,9
PL,34.23,-6.35,11.46,34.76,51.39,118.3,950.0,-1.81,3.03,1.48,2.3,18.48,3,True,True,True,True,True,7.7,34.36,915.2,7.03,34.37,905.98,11.42,43.07,890.07,0.6457,,,-0.5,clean,1.117,normal,buy_today,81.1216429699842,74.40758293838863,95.57661927330173,83.7,10
EZPW,28.44,1.46,9.3,7.73,34.02,50.88,83.48,6.36,0.83,4.4,1.5,2.45,4,True,True,True,True,True,5.54,7.32,48.68,4.87,7.33,39.47,9.26,16.04,23.56,-0.9137,XLI,0.46,1.27,clean,1.165,normal,none,83.899420747762,94.54976303317537,71.64296998420221,83.4,11
WFRD,103.3,1.08,9.68,11.7,19.62,57.85,153.56,9.0,1.21,1.68,2.95,7.83,3,True,True,True,True,True,5.92,11.3,118.76,5.25,11.3,109.54,9.64,20.01,93.63,-0.1984,XLI,0.57,1.59,clean,0.847,normal,none,85.47261716692996,74.40758293838863,89.81042654028435,83.2,12
PH,982.99,1.75,6.76,3.43,8.21,30.95,84.89,3.85,0.51,2.39,3.77,10.34,4,True,True,True,True,True,2.99,3.03,50.09,2.33,3.03,40.88,6.71,11.74,24.97,-0.695,XLI,0.83,2.58,overextended,0.619,thin,none,73.80200105318589,94.54976303317537,79.2259083728278,82.5,13
MU,421.51,3.63,14.59,4.56,24.14,127.0,516.51,4.01,0.31,5.29,5.26,21.4,4,True,True,True,True,True,10.82,4.16,481.71,10.16,4.17,472.5,14.54,12.87,456.58,-1.2299,XLK,0.62,1.29,clean,1.096,normal,none,90.71221695629278,94.54976303317537,60.90047393364929,82.1,14
XPO,211.73,0.01,6.7,8.76,47.14,59.9,130.02,472.98,1.31,5.38,1.27,2.76,4,True,True,True,True,True,2.94,8.35,95.22,2.27,8.36,86.0,6.66,17.07,70.09,-0.961,XLI,0.71,0.19,clean,0.708,thin,none,80.00921537651395,94.54976303317537,70.37914691943128,81.6,15
ESP,59.5,2.89,4.35,1.76,27.27,54.07,135.27,1.51,0.41,15.48,1.98,4.96,3,True,True,True,True,True,0.58,1.36,100.47,-0.08,1.36,91.25,4.3,10.07,75.34,0.0946,XLI,0.34,0.83,clean,0.642,thin,none,76.95497630331754,74.40758293838863,93.04897314375987,81.5,16
JBHT,225.22,0.26,5.52,4.34,10.5,60.87,70.53,21.01,0.79,2.42,5.8,6.72,4,True,True,True,True,True,1.75,3.94,35.73,1.09,3.94,26.51,5.47,12.65,10.6,-0.6989,XLI,0.65,0.81,clean,0.704,thin,none,70.64244339125855,94.54976303317537,79.14691943127961,81.4,17
DNTH,91.66,4.78,8.4,5.45,140.64,164.15,487.19,1.76,0.65,25.79,1.17,3.46,3,True,True,True,True,True,4.63,5.05,452.39,3.97,5.06,443.17,8.35,13.76,427.26,-0.7894,HYG,0.33,0.31,clean,0.734,thin,none,92.91074249605056,74.40758293838863,77.01421800947867,81.4,17
