ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,2.65,1.28,2.67,14.86,9.78,0.24,2.0,0.29,0.19,,,53.0,,,53.0,,,53.0
ACWI,ACWI,3.2,10,bullish,1.05,0.13,0.19,8.08,3.0,-0.52,1.55,-0.38,-0.23,,,53.0,,,53.0,,,53.0
ACWX,ACWX,2.0,10,bullish,1.15,-0.38,-1.73,5.77,2.37,-1.23,0.82,-1.05,-0.46,,,53.0,,,53.0,,,53.0
AFK,Africa,2.0,10,bearish,1.37,-1.4,-6.94,2.89,-5.02,-2.0,-0.22,-1.98,-0.72,,,53.0,,,53.0,,,53.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,43.0,,,43.0,,,43.0
AGG,Agg Bond,3.0,10,bullish,-0.37,-0.85,-1.25,-0.64,-1.1,-1.27,-0.88,-1.84,-1.69,,,81.0,,,81.0,,,81.0
AIA,AIA,2.0,10,bearish,3.5,1.79,4.58,19.41,15.54,0.51,2.0,0.49,0.19,,,59.0,,,59.0,,,59.0
AIQ,AIQ,3.5,10,bullish,3.76,3.12,5.94,20.82,9.03,0.12,2.0,0.93,0.76,,,28.0,,,28.0,,,28.0
AIRR,AIRR,3.9,10,bullish,3.04,-0.3,1.12,10.99,11.33,-0.29,0.99,-0.33,-0.52,,,42.0,,,42.0,,,42.0
ALAI,ALAI,3.5,10,bullish,3.0,1.58,4.01,20.03,12.05,0.09,1.9,0.34,0.16,,,4.0,,,4.0,,,4.0
AMG,AMG,0.1,10,bearish,2.92,2.04,-1.14,12.06,-5.94,-1.76,0.89,-0.74,0.21,,,100.0,,,100.0,,,100.0
AMLP,AMLP,0.1,10,bearish,1.49,3.65,5.21,2.96,8.73,1.24,0.78,2.0,2.0,,,49.0,,,49.0,,,49.0
APIE,APIE,0.0,10,bearish,1.03,-0.56,-1.87,4.64,-1.4,-1.49,0.59,-1.0,-0.48,,,9.0,,,9.0,,,9.0
APO,APO,2.8,10,bullish,5.65,4.75,1.46,20.69,-3.0,0.05,2.0,0.2,0.98,,,49.0,,,49.0,,,49.0
ARES,ARES,2.2,10,bullish,8.23,6.95,1.02,17.13,-18.09,-0.64,1.43,0.21,1.34,,,42.0,,,42.0,,,42.0
ARGT,ARGT,3.8,10,bullish,-0.65,-2.27,-5.22,-4.27,-7.65,-0.79,-0.55,-0.77,-0.46,,,49.0,,,49.0,,,49.0
ARKF,ARKF,2.5,10,bullish,5.11,1.32,-1.87,12.92,0.92,-0.17,0.9,-0.41,0.19,,,26.0,,,26.0,,,26.0
ARKG,ARKG,3.3,10,bullish,7.19,2.24,-2.11,11.77,-0.13,-0.43,0.89,-0.51,0.29,,,39.0,,,39.0,,,39.0
ARKK,ARKK,2.2,10,bullish,6.39,2.19,-1.37,14.1,5.2,-0.23,0.87,-0.48,0.26,,,39.0,,,39.0,,,39.0
ARKQ,ARKQ,3.8,10,bullish,3.97,-1.51,-1.19,11.53,4.6,-0.73,0.61,-0.64,-0.65,,,39.0,,,39.0,,,39.0
ARKW,ARKW,2.4,10,bullish,5.52,3.21,2.54,17.56,6.14,-0.09,1.18,0.13,0.54,,,39.0,,,39.0,,,39.0
ARKX,ARKX,2.0,10,bearish,2.46,-2.2,-3.42,7.22,2.65,-0.85,0.16,-0.94,-0.78,,,15.0,,,15.0,,,15.0
ARTY,ARTY,2.5,10,bullish,4.65,3.02,7.6,32.96,22.06,0.89,2.0,0.78,0.42,,,28.0,,,28.0,,,28.0
ASEA,ASEA,3.1,10,bullish,1.09,-0.26,-1.87,0.1,-0.36,-1.91,-0.54,-1.1,-0.36,,,49.0,,,49.0,,,49.0
ASHR,ASHR,0.4,10,bullish,0.98,1.12,0.77,7.77,6.14,-0.06,1.42,-0.17,0.25,,,42.0,,,42.0,,,42.0
AVDE,AVDE,2.1,10,bullish,0.77,-0.59,-2.75,2.91,1.1,-1.59,0.06,-1.46,-0.59,,,26.0,,,26.0,,,26.0
AVDV,AVDV,2.2,10,bullish,1.04,0.17,-2.14,3.96,3.71,-1.45,0.05,-1.24,-0.28,,,26.0,,,26.0,,,26.0
AVEM,AVEM,2.0,10,bullish,2.04,0.99,1.28,12.04,8.37,-0.18,1.79,-0.12,0.08,,,26.0,,,26.0,,,26.0
AVES,AVES,2.0,10,bearish,1.11,0.57,-1.04,7.93,3.75,-0.83,1.13,-0.78,-0.03,,,15.0,,,15.0,,,15.0
AVIV,AVIV,2.0,10,bearish,0.67,-0.35,-2.76,1.66,1.35,-1.85,-0.32,-1.55,-0.5,,,15.0,,,15.0,,,15.0
AVNM,AVNM,0.0,10,bearish,1.02,-0.04,-1.69,5.28,3.18,-1.28,0.56,-1.13,-0.35,,,9.0,,,9.0,,,9.0
BAI,BAI,0.0,10,,5.44,3.13,7.36,27.91,26.25,0.98,2.0,0.78,0.44,,,,,,,,,
BAM,BAM,2.1,10,bullish,3.39,1.36,-2.96,7.09,-6.23,-0.38,0.8,-0.51,0.41,,,9.0,,,9.0,,,9.0
BATT,BATT,2.8,10,bullish,0.12,0.12,-1.59,11.21,10.55,-0.54,0.68,-0.96,-0.36,,,28.0,,,28.0,,,28.0
BBCA,BBCA,2.1,10,bullish,1.62,-0.09,-1.45,4.57,5.62,-0.56,0.54,-1.24,-0.43,,,28.0,,,28.0,,,28.0
BBEU,BBEU,2.0,10,bullish,0.54,-1.12,-3.56,2.78,-2.84,-1.91,0.2,-1.58,-0.75,,,28.0,,,28.0,,,28.0
BBIN,BBIN,2.0,10,bullish,0.72,-0.71,-2.98,2.58,-1.16,-1.76,0.13,-1.42,-0.56,,,26.0,,,26.0,,,26.0
BBJP,BBJP,2.2,10,bullish,1.53,0.63,-1.43,2.95,2.4,-0.9,0.13,-0.69,0.08,,,28.0,,,28.0,,,28.0
