ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
RVMD,--,37.0,83.2,18.0,86.3,,,,,,,5.0,,,91.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
PJP,XLV,55.0,80.9,92.0,79.8,,,,,,4.0,,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
IHE,XLV,65.0,80.1,103.0,79.3,,,,,,4.3,,,,87.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
STT,XLF,81.0,78.0,40.0,83.4,,,,,,3.2,1.0,,,85.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
CW,XLI,86.0,77.5,87.0,80.1,,,,,,,5.0,,,87.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
IBKR,VXUS,98.0,76.1,71.0,81.6,,,,,,,5.0,,,88.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
RBC,XLI,107.0,75.3,32.0,84.6,,,,,,,5.0,,,86.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
KBWB,XLF,111.0,74.7,116.0,78.9,,,,,,3.0,,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XPH,XLY,120.0,73.9,126.0,78.5,,,,,,4.6,,,,89.5,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
INSW,--,1.0,93.2,44.0,83.2,,,,,,,,,,87.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MIRM,HYG,2.0,92.1,22.0,85.5,,,,,,,,,,85.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TH,--,6.0,90.3,80.0,80.6,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AXGN,XLF,7.0,89.6,9.0,87.3,,,,,,,,,,90.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TVTX,XLY,9.0,89.5,44.0,83.2,,,,,,,,,,81.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,XLV,10.0,89.3,50.0,82.8,,,,,,,,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FRO,XLRE,11.0,89.0,14.0,87.1,,,,,,,,,,90.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
NWPX,XLI,20.0,86.1,6.0,87.9,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVA,--,20.0,86.1,12.0,87.2,,,,,,,,,,83.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROIV,HYG,24.0,85.3,113.0,79.0,,,,,,,1.0,,,94.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
CALY,HYG,26.0,84.4,57.0,82.2,,,,,,,,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CAH,XLV,27.0,84.3,120.0,78.7,,,,,,,1.0,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
DCOM,XLRE,29.0,84.2,79.0,80.7,,,,,,,,,,80.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
FLXS,--,31.0,84.1,89.0,79.9,,,,,,,,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
RY,VGK,40.0,83.1,67.0,81.8,,,,,,,3.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
USFD,XLP,41.0,82.9,67.0,81.8,,,,,,,3.0,,,84.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
TD,VGK,43.0,82.6,63.0,81.9,,,,,,,3.0,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
CASY,XLP,44.0,82.1,2.0,89.5,,,,,,,5.0,,,54.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Cyclical
SNX,XLK,46.0,82.0,99.0,79.5,,,,,,,2.0,,,86.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
BMO,VGK,48.0,81.6,76.0,81.1,,,,,,,3.0,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
XBI,HYG,50.0,81.4,,,,,,,,3.9,,,,94.7,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
