ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
PHYS,39.15,8.54,21.66,41.85,72.77,183.49,282.32,2.54,1.93,1.74,2.52,1.54,5,True,True,True,True,True,54.34,108.02,31.91,48.28,92.61,-210.61,-3.61,-9.6,-21.26,0.4195,IAU,0.99,0.81,clean,1.002,normal,none,strong_buy,77.97282211186818,99.07033144704931,91.35004042037187,6,100.0,91.5,1
GLD,472.53,6.94,22.06,42.74,76.15,190.95,298.29,3.18,1.94,1.78,2.51,1.56,5,True,True,True,True,True,57.72,115.48,47.87,51.66,100.07,-194.65,-0.23,-2.15,-5.3,0.4348,IAU,1.0,0.42,clean,0.776,normal,none,strong_buy,77.63021134080148,99.07033144704931,91.59256265157639,6,100.0,91.4,2
SGOL,48.98,6.9,22.05,42.88,76.44,194.35,304.79,3.2,1.94,1.78,2.54,1.57,5,True,True,True,True,True,58.01,118.88,54.37,51.95,103.47,-188.14,0.06,1.26,1.21,0.4317,IAU,1.0,0.41,clean,0.736,thin,none,strong_buy,77.69180428840897,99.07033144704931,91.51172190784155,6,100.0,91.4,2
IAU,96.78,6.9,22.07,42.83,76.38,193.1,303.59,3.2,1.94,1.78,2.53,1.57,5,True,True,True,True,True,57.95,117.62,53.17,51.89,102.22,-189.35,0.0,0.0,0.0,0.4298,IAU,1.0,0.41,clean,0.846,normal,none,strong_buy,77.64945913692883,99.07033144704931,91.43088116410671,6,100.0,91.4,2
NOC,747.34,7.3,35.14,28.67,57.27,150.13,288.79,4.81,0.82,2.0,2.62,1.92,4,True,True,True,True,True,38.84,74.66,38.38,32.78,59.25,-204.14,-19.11,-42.96,-14.79,0.643,XLI,0.42,0.44,clean,1.072,normal,none,strong_buy,76.81025522577664,91.63298302344381,95.87712206952304,6,100.0,90.5,5
CLMT,29.34,19.56,50.85,64.46,135.66,574.48,202.16,2.6,1.27,2.1,4.23,0.35,3,True,True,True,True,True,117.23,499.01,-48.26,111.17,483.6,-290.77,59.28,381.39,-101.42,0.7862,,,0.72,clean,1.565,confirmed,none,strong_buy,89.29052623474612,70.85691188358932,97.08973322554567,6,100.0,90.4,6
CEF,53.8,14.2,29.2,61.08,100.67,192.55,354.01,2.06,2.09,1.65,1.91,1.84,4,True,True,True,True,True,82.24,117.08,103.59,76.18,101.67,-138.93,24.29,-0.54,50.42,-0.0034,IAU,0.91,1.18,clean,0.668,thin,none,strong_buy,84.52092235439042,91.63298302344381,81.81083265966048,6,100.0,90.0,7
THC,240.59,22.77,13.41,22.64,91.8,352.41,869.34,0.59,1.69,4.06,3.84,2.47,4,True,True,True,True,True,73.37,276.93,618.92,67.31,261.53,376.4,15.42,159.31,565.75,0.2946,,,1.54,clean,1.143,normal,none,strong_buy,79.31246872233129,91.63298302344381,87.79304769603881,6,100.0,89.7,8
FTI,63.45,12.8,36.42,63.11,141.16,650.89,215.99,2.85,1.73,2.24,4.61,0.33,4,True,True,True,True,True,122.73,575.42,-34.43,116.67,560.01,-276.95,64.78,457.79,-87.6,-0.1513,XLE,0.55,0.56,clean,1.039,normal,none,strong_buy,86.46110020402664,91.63298302344381,75.66693613581245,6,100.0,89.4,9
SKE,33.5,14.49,55.6,93.64,247.87,240.45,1575.0,3.84,1.68,2.65,0.97,6.55,4,True,True,True,True,True,229.44,164.98,1324.58,223.38,149.57,1082.06,171.49,47.35,1271.41,-0.3878,IAU,0.74,0.24,clean,0.974,normal,none,strong_buy,91.01897832698157,91.63298302344381,68.14874696847211,6,100.0,89.3,10
