ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.9,10,bullish,3.13,0.01,-0.05,-2.76,9.76,0.34,-1.18,-0.34,-0.21,,,54.0,,,54.0,,,54.0
ACWI,ACWI,3.5,10,bullish,1.36,-1.05,-2.46,-3.12,-0.25,-0.91,-1.28,-1.19,-0.67,,,60.0,,,60.0,,,60.0
ACWX,ACWX,3.6,10,bullish,1.96,-0.98,-2.64,-4.88,3.23,-1.03,-1.92,-1.16,-0.6,,,60.0,,,60.0,,,60.0
AFK,Africa,3.5,10,bullish,3.27,-2.49,-6.33,-10.21,1.67,-2.0,-2.0,-1.88,-0.99,,,54.0,,,54.0,,,54.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,43.0,,,43.0,,,43.0
AGG,Agg Bond,3.0,10,bearish,0.43,-0.02,-0.89,-1.35,-0.27,-0.84,-1.99,-1.28,-0.08,,,87.0,,,87.0,,,87.0
AIA,AIA,3.7,10,bullish,4.49,0.68,1.37,-0.08,18.28,0.97,-0.57,-0.05,-0.04,,,60.0,,,60.0,,,60.0
AIQ,AIQ,3.0,10,bullish,2.71,-0.52,-0.52,1.41,-0.44,-0.68,-0.11,-0.38,-0.33,,,30.0,,,30.0,,,30.0
AIRR,AIRR,3.8,10,bullish,2.85,-0.53,-5.35,-5.73,11.27,0.07,-1.7,-1.71,-0.48,,,36.0,,,36.0,,,36.0
ALAI,ALAI,0.0,10,,2.83,-0.09,1.02,0.85,-4.29,-0.76,-0.24,-0.11,-0.24,,,,,,,,,
AMG,AMG,3.2,10,bullish,2.19,-1.48,-8.32,-13.96,0.92,-1.02,-2.0,-2.0,-0.63,,,100.0,,,100.0,,,100.0
APIE,APIE,3.2,10,bullish,1.3,-1.64,-2.92,-6.09,-1.54,-1.8,-1.91,-1.1,-0.79,,,11.0,,,11.0,,,11.0
APO,APO,6.6,10,bullish,7.03,5.36,1.82,-10.68,-23.87,-1.47,-0.92,0.34,1.05,,,48.0,,,48.0,,,48.0
ARES,ARES,5.3,10,bullish,8.39,6.61,-5.09,-15.42,-36.12,-1.79,-1.05,-0.49,1.22,,,36.0,,,36.0,,,36.0
ARGT,ARGT,4.2,10,bullish,1.66,-3.16,-1.02,-4.16,-3.37,-0.46,-0.49,-0.19,-0.57,,,48.0,,,48.0,,,48.0
ARKF,ARKF,3.0,10,bullish,3.7,0.45,-0.35,9.04,-14.16,-0.77,0.65,-0.17,-0.01,,,28.0,,,28.0,,,28.0
ARKG,ARKG,0.0,10,bearish,2.07,-2.76,-8.83,-7.0,-9.9,-1.0,-0.86,-1.31,-0.59,,,36.0,,,36.0,,,36.0
ARKK,ARKK,3.4,10,bullish,3.71,-0.29,-2.77,3.63,-8.02,-0.7,0.05,-0.6,-0.22,,,36.0,,,36.0,,,36.0
ARKQ,ARKQ,3.3,10,bullish,3.28,-0.27,-1.29,-0.84,7.06,-0.37,-0.59,-0.59,-0.33,,,36.0,,,36.0,,,36.0
ARKW,ARKW,3.3,10,bullish,3.92,0.41,0.15,7.14,-13.47,-0.8,0.4,-0.17,-0.06,,,36.0,,,36.0,,,36.0
ARKX,ARKX,0.0,10,bearish,3.16,0.22,-1.21,0.28,12.65,-0.05,-0.46,-0.55,-0.21,,,24.0,,,24.0,,,24.0
ARTY,ARTY,3.2,10,bullish,4.12,0.91,2.08,-0.37,6.34,-0.14,-0.41,0.08,0.02,,,30.0,,,30.0,,,30.0
ASEA,ASEA,3.2,10,bullish,3.01,0.77,0.1,-3.18,4.84,-0.04,-1.31,-0.25,0.14,,,48.0,,,48.0,,,48.0
ASHR,ASHR,3.5,10,bullish,-0.3,-1.47,0.24,-1.27,1.77,-0.64,-0.81,-0.22,-0.82,,,36.0,,,36.0,,,36.0
AVDE,AVDE,3.5,10,bullish,1.54,-1.42,-3.89,-5.93,3.31,-1.19,-2.0,-1.59,-0.81,,,28.0,,,28.0,,,28.0
AVDV,AVDV,3.4,10,bullish,1.64,-2.27,-5.13,-6.51,6.91,-0.82,-2.0,-1.94,-1.13,,,28.0,,,28.0,,,28.0
AVEM,AVEM,3.0,10,bullish,2.92,-0.42,-1.24,-3.8,8.23,-0.03,-1.54,-0.72,-0.4,,,28.0,,,28.0,,,28.0
AVES,AVES,0.0,10,bearish,2.35,-0.36,-1.54,-5.15,5.19,-0.4,-1.91,-0.8,-0.36,,,28.0,,,28.0,,,28.0
AVIV,AVIV,3.8,10,bullish,1.54,-1.58,-3.76,-5.58,4.11,-1.22,-2.0,-1.56,-0.89,,,28.0,,,28.0,,,28.0
AVNM,AVNM,3.3,10,bullish,1.85,-1.38,-3.25,-5.34,5.0,-0.81,-2.0,-1.42,-0.82,,,11.0,,,11.0,,,11.0
BAI,BAI,0.0,10,,4.7,0.93,1.49,0.7,4.2,-0.18,-0.26,-0.02,0.02,,,,,,,,,
