date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-26,78.95,107.89,645.36,0.7317638335341552,44.099769440368895,0.3,Neutral,0.33,0.4,61.9,1421,0.56,0.73,65.9,1416,1.16,1.59,69.6,1406
