ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PARR,62.93,2.38,8.46,63.33,78.02,68.62,353.06,3.56,7.48,1.23,0.88,4.53,3,True,True,True,True,True,9.28,68.91,339.34,10.01,68.66,334.75,12.58,76.94,306.07,2.6181,XLE,0.43,1.26,clean,1.412,normal,none,97.07496653279786,86.46586345381526,99.03614457831326,94.2,1
CLMT,30.34,1.17,5.64,2.53,51.7,63.91,148.08,4.83,0.45,20.4,1.24,2.86,4,True,True,True,True,True,6.45,8.12,134.36,7.19,7.86,129.77,9.76,16.15,101.09,0.0508,,,1.32,clean,0.965,normal,none,91.16465863453816,98.67469879518073,92.53012048192771,94.1,2
GPRE,16.66,2.95,0.89,19.41,68.26,72.8,229.85,0.3,21.72,3.52,1.07,3.37,4,True,True,True,True,True,1.71,24.99,216.13,2.44,24.74,211.54,5.01,33.02,182.86,0.1518,XLE,0.43,1.01,clean,1.139,normal,none,90.32128514056224,98.67469879518073,93.05220883534136,94.0,3
TNGX,20.59,-1.29,6.58,63.03,141.4,163.99,1155.55,-5.1,9.58,2.24,1.16,8.17,4,True,True,True,True,True,7.39,68.62,1141.83,8.13,68.36,1137.24,10.7,76.64,1108.56,0.3824,,,0.35,clean,1.085,normal,buy_today,85.79651941097723,98.67469879518073,94.61847389558233,93.0,4
DVN,50.94,1.04,4.41,19.52,40.18,44.67,37.79,4.23,4.43,2.06,1.11,0.94,4,True,True,True,True,True,5.22,25.11,24.06,5.96,24.85,19.48,8.53,33.13,-9.2,0.1841,XLE,0.73,1.13,clean,1.603,confirmed,none,85.60240963855422,98.67469879518073,93.49397590361446,92.6,5
LINC,42.01,0.89,9.69,21.17,72.38,89.15,167.58,10.9,2.19,3.42,1.23,2.32,4,True,True,True,True,True,10.5,26.76,153.86,11.24,26.5,149.27,13.81,34.78,120.59,-0.6245,LQD,0.3,0.75,clean,0.943,normal,none,94.31726907630521,98.67469879518073,83.855421686747,92.3,6
NTR,77.12,0.72,1.41,6.33,21.24,30.65,53.81,1.96,4.5,3.36,1.44,2.53,4,True,True,True,True,True,2.22,11.92,40.09,2.96,11.66,35.5,5.53,19.94,6.82,0.5358,XLE,0.52,1.18,clean,0.96,normal,none,79.2904953145917,98.67469879518073,95.7429718875502,91.2,7
OXY,62.54,1.09,4.96,22.76,55.95,33.37,27.6,4.55,4.59,2.46,0.6,0.49,3,True,True,True,True,True,5.77,28.35,13.87,6.51,28.09,9.29,9.08,36.37,-19.39,1.7842,XLE,0.61,0.48,clean,1.083,normal,none,84.77242302543507,86.46586345381526,98.63453815261045,90.0,8
MRVL,99.78,1.36,11.45,23.31,13.8,24.58,39.22,8.41,2.04,0.59,1.78,2.84,3,True,True,True,True,True,12.26,28.89,25.5,13.0,28.64,20.91,15.57,36.92,-7.77,1.1694,VXUS,0.38,1.63,clean,0.983,normal,none,84.12985274431058,86.46586345381526,97.34939759036145,89.3,9
EC,15.04,0.84,2.7,19.52,58.6,56.13,45.83,3.22,7.23,3.0,0.96,0.78,3,True,True,True,True,True,3.51,25.1,32.11,4.25,24.84,27.52,6.82,33.13,-1.16,0.4089,XLE,0.39,0.67,clean,0.829,normal,none,85.76974564926373,86.46586345381526,95.02008032128514,89.1,10
MNMD,18.76,1.52,0.54,6.47,33.81,91.04,176.7,0.35,12.07,5.23,2.69,5.23,4,True,True,True,True,True,1.35,12.06,162.97,2.09,11.8,158.38,4.66,20.08,129.71,-0.7549,,,0.34,clean,0.58,thin,none,86.5528781793842,98.67469879518073,81.12449799196787,88.8,11
LYB,77.58,0.49,4.04,36.71,81.91,51.03,11.07,8.32,9.08,2.23,0.62,0.14,3,True,True,True,True,True,4.86,42.3,-2.65,5.59,42.04,-7.24,8.16,50.33,-35.92,3.342,XLE,0.47,1.2,clean,1.084,normal,none,79.8995983935743,86.46586345381526,99.3574297188755,88.6,12
FANG,198.88,1.46,4.5,18.54,34.23,37.53,23.07,3.09,4.12,1.85,1.1,0.67,3,True,True,True,True,True,5.31,24.13,9.34,6.05,23.87,4.75,8.62,32.15,-23.92,0.5468,XLE,0.64,0.82,clean,0.957,normal,none,83.25301204819279,86.46586345381526,95.82329317269075,88.5,13
CTRA,35.56,1.07,4.9,18.93,36.87,49.73,21.32,4.59,3.87,1.95,1.35,0.58,3,True,True,True,True,True,5.71,24.52,7.6,6.45,24.26,3.01,9.02,32.54,-25.67,0.27,XLE,0.65,1.3,clean,1.059,normal,none,83.48728246318608,86.46586345381526,94.05622489959839,88.0,14
TERN,52.82,-0.1,7.67,27.66,27.2,571.22,1491.11,-73.78,3.6,0.98,21.0,54.83,3,True,True,True,True,True,8.49,33.24,1477.39,9.23,32.99,1472.8,11.79,41.27,1444.12,-0.6318,,,1.08,clean,5.473,confirmed,none,89.99330655957162,86.46586345381526,83.53413654618474,86.7,15
CVX,206.01,0.41,2.27,11.83,36.87,29.42,24.15,5.48,5.21,3.12,0.8,0.65,3,True,True,True,True,True,3.08,17.41,10.42,3.82,17.16,5.84,6.39,25.44,-22.84,0.5503,XLE,0.85,-0.64,clean,1.256,normal,none,77.36947791164658,86.46586345381526,95.90361445783132,86.6,16
DNTH,80.25,0.87,0.31,54.71,88.34,115.78,338.76,0.36,175.08,1.61,1.31,3.83,3,True,True,True,True,True,1.13,60.3,325.04,1.86,60.04,320.45,4.43,68.33,291.77,-0.5818,HYG,0.3,-0.23,clean,1.112,normal,none,88.5809906291834,86.46586345381526,84.17670682730923,86.4,17
EOG,144.77,1.07,4.29,18.18,39.22,24.06,13.66,4.0,4.24,2.16,0.61,0.35,3,True,True,True,True,True,5.1,23.77,-0.07,5.84,23.51,-4.66,8.41,31.8,-33.33,0.2908,XLE,0.74,0.94,clean,1.11,normal,none,78.46720214190093,86.46586345381526,94.29718875502007,86.4,17
KPELY,19.9,4.3,-1.04,-4.83,26.67,43.17,96.83,-0.24,4.63,-5.52,1.62,3.63,3,True,True,True,True,True,-0.23,0.76,83.11,0.51,0.5,78.52,3.08,8.78,49.84,0.8088,,,0.4,clean,0.515,thin,none,75.57563587684069,86.46586345381526,96.46586345381526,86.2,19
PRE,21.24,-1.48,0.43,25.38,24.14,55.04,425.74,-0.29,59.65,0.95,2.28,17.64,3,True,True,True,True,True,1.24,30.97,412.02,1.98,30.71,407.43,4.55,39.0,378.75,1.4354,VXUS,0.34,-0.26,clean,0.638,thin,buy_today,74.27041499330656,86.46586345381526,97.91164658634538,86.2,19
VDE,172.1,0.39,2.51,11.32,37.24,35.05,32.94,6.38,4.51,3.29,0.94,0.88,3,True,True,True,True,True,3.32,16.9,19.22,4.06,16.64,14.63,6.63,24.93,-14.05,-0.0282,XLE,0.99,0.03,clean,0.933,normal,none,79.53145917001339,86.46586345381526,91.56626506024097,85.9,21
SNDX,24.54,1.45,2.25,18.27,13.09,63.49,82.59,1.56,8.12,0.72,4.85,6.31,3,True,True,True,True,True,3.06,23.85,68.87,3.8,23.59,64.28,6.37,31.88,35.6,-0.4919,XLV,0.4,0.25,clean,1.019,normal,none,85.34805890227575,86.46586345381526,85.46184738955823,85.8,22
TYRA,37.1,1.06,-2.83,7.54,43.63,190.75,259.84,-2.66,-2.66,5.79,4.37,5.96,3,True,True,True,True,True,-2.01,13.12,246.12,-1.28,12.86,241.53,1.29,21.15,212.85,-0.1757,,,-0.11,clean,1.013,normal,none,79.9330655957162,86.46586345381526,90.12048192771084,85.5,23
XLE,60.76,0.32,2.37,10.74,36.55,34.53,30.34,7.35,4.54,3.4,0.94,0.83,3,True,True,True,True,True,3.18,16.33,16.62,3.92,16.07,12.03,6.49,24.36,-16.65,-0.0086,XLE,1.0,0.3,clean,0.892,normal,none,78.39357429718875,86.46586345381526,91.72690763052209,85.5,23
FPLSF,24.51,-3.14,15.05,11.59,83.84,120.97,602.16,-4.79,0.77,7.23,1.44,7.18,3,True,True,True,True,True,15.86,17.18,588.44,16.6,16.92,583.85,19.17,25.2,555.17,-0.3748,XLF,0.49,0.54,clean,1.04,normal,buy_today,82.05488621151271,86.46586345381526,87.46987951807229,85.3,25
ULS,87.18,0.34,4.61,6.34,11.38,29.16,59.24,13.59,1.37,1.8,2.56,5.21,3,True,True,True,True,True,5.43,11.92,45.52,6.17,11.66,40.93,8.73,19.95,12.25,-0.2321,XLI,0.33,0.16,clean,0.969,normal,none,80.09370816599731,86.46586345381526,89.31726907630522,85.3,25
XOM,162.56,-0.43,2.78,9.06,36.12,41.9,39.43,-6.49,3.26,3.99,1.16,1.09,3,True,True,True,True,True,3.6,14.64,25.71,4.33,14.39,21.12,6.9,22.67,-7.56,0.0443,XLE,0.9,-0.32,clean,1.166,normal,buy_today,76.5863453815261,86.46586345381526,92.3694779116466,85.1,27
REX,42.66,3.02,4.87,21.4,24.26,38.37,132.99,1.61,4.4,1.13,1.58,5.48,3,True,True,True,True,True,5.68,26.99,119.26,6.42,26.73,114.68,8.99,35.01,86.0,-0.9623,SPY,0.42,2.17,overextended,1.606,confirmed,none,90.7095046854083,86.46586345381526,77.51004016064257,84.9,28
ROST,217.09,0.5,3.05,7.72,20.2,45.28,69.43,6.08,2.53,2.62,2.24,3.44,4,True,True,True,True,True,3.87,13.31,55.71,4.61,13.05,51.12,7.17,21.34,22.44,-1.1701,XLY,0.43,0.55,clean,0.957,normal,none,83.00535475234271,98.67469879518073,72.48995983935743,84.7,29
APA,42.33,2.18,11.22,52.05,73.77,73.34,102.63,5.14,4.64,1.42,0.99,1.39,2,True,True,True,True,True,12.03,57.63,88.91,12.77,57.38,84.32,15.34,65.66,55.64,1.6389,XLE,0.72,1.5,clean,1.585,confirmed,none,95.24096385542168,60.28112449799197,98.23293172690764,84.6,30
