target_date,window,similar_date,correlation
2026-03-12,25Y,2026-03-11,0.9434
2026-03-12,25Y,2026-03-10,0.894
2026-03-12,25Y,2026-03-06,0.6447
2026-03-12,25Y,2022-04-29,0.6088
2026-03-12,25Y,2023-10-03,0.6083
2026-03-12,25Y,2018-02-14,0.6043
2026-03-12,25Y,2023-08-24,0.604
2026-03-12,25Y,2018-02-12,0.6013
2026-03-12,25Y,2009-11-04,0.5989
2026-03-12,25Y,2004-03-19,0.5983
2026-03-12,25Y,2022-09-30,0.598
2026-03-12,25Y,2022-05-02,0.5839
2026-03-12,25Y,2023-08-25,0.5832
2026-03-12,25Y,2022-05-03,0.5829
2026-03-12,25Y,2004-03-22,0.5828
2026-03-12,25Y,2018-02-13,0.5801
2026-03-12,25Y,2023-08-22,0.5792
2026-03-12,25Y,2022-09-26,0.5782
2026-03-12,25Y,2022-09-23,0.5769
2026-03-12,25Y,2006-05-30,0.5744
2026-03-12,25Y,2005-04-01,0.5729
2026-03-12,25Y,2004-03-23,0.5718
2026-03-12,25Y,2001-03-21,0.5711
2026-03-12,25Y,2023-10-04,0.5705
2026-03-12,25Y,2023-09-28,0.5704
2026-03-12,25Y,2022-05-05,0.5682
2026-03-12,25Y,2002-09-30,0.5665
2026-03-12,25Y,2007-03-08,0.5617
2026-03-12,25Y,2001-09-25,0.5605
2026-03-12,25Y,2008-07-01,0.56
2026-03-12,25Y,2007-03-06,0.5598
2026-03-12,25Y,2008-07-03,0.5587
2026-03-12,25Y,2001-03-23,0.5575
2026-03-12,25Y,2026-03-09,0.5551
2026-03-12,25Y,2001-03-20,0.5538
2026-03-12,25Y,2024-04-19,0.5519
2026-03-12,25Y,2023-08-23,0.5507
2026-03-12,25Y,2007-03-07,0.55
2026-03-12,25Y,2004-03-18,0.5499
2026-03-12,25Y,2011-11-28,0.5481
2026-03-12,25Y,2001-09-26,0.5481
2026-03-12,25Y,2010-02-03,0.5468
2026-03-12,25Y,2004-05-07,0.5458
2026-03-12,25Y,2022-09-28,0.5451
2026-03-12,25Y,2008-06-19,0.5418
2026-03-12,25Y,2001-09-24,0.5413
2026-03-12,25Y,2009-11-05,0.5392
2026-03-12,25Y,2009-03-02,0.5375
2026-03-12,25Y,2020-03-23,0.5366
2026-03-12,25Y,2002-09-25,0.5352
2026-03-12,25Y,2007-03-09,0.535
2026-03-12,25Y,2012-05-21,0.5349
2026-03-12,25Y,2024-04-22,0.5345
2026-03-12,25Y,2022-05-18,0.5343
2026-03-12,25Y,2015-09-02,0.5339
2026-03-12,25Y,2009-11-03,0.5339
2026-03-12,25Y,2011-11-29,0.5326
2026-03-12,25Y,2018-02-09,0.5314
2026-03-12,25Y,2023-09-29,0.5308
2026-03-12,25Y,2001-03-22,0.5302
2026-03-12,25Y,2005-03-29,0.5284
2026-03-12,25Y,2006-05-25,0.5283
2026-03-12,25Y,2022-09-27,0.5283
2026-03-12,25Y,2005-04-04,0.5279
2026-03-12,25Y,2007-08-02,0.5272
2026-03-12,25Y,2022-10-03,0.5249
2026-03-12,25Y,2009-11-06,0.5248
2026-03-12,25Y,2006-06-15,0.5245
2026-03-12,25Y,2020-03-24,0.5243
2026-03-12,25Y,2002-09-27,0.5239
2026-03-12,25Y,2023-10-02,0.5238
2026-03-12,25Y,2010-05-12,0.5233
2026-03-12,25Y,2004-05-06,0.5225
2026-03-12,25Y,2010-05-14,0.5218
2026-03-12,25Y,2022-05-04,0.5196
2026-03-12,25Y,2018-02-08,0.5194
2026-03-12,25Y,2022-09-29,0.5187
2026-03-12,25Y,2013-06-24,0.5185
2026-03-12,25Y,2010-01-29,0.5184
2026-03-12,25Y,2006-05-24,0.5166
2026-03-12,25Y,2022-04-28,0.5161
2026-03-12,25Y,2013-06-21,0.516
2026-03-12,25Y,2008-06-30,0.5157
2026-03-12,25Y,2022-03-03,0.5154
2026-03-12,25Y,2010-02-04,0.5152
2026-03-12,25Y,2003-02-06,0.5152
2026-03-12,25Y,2010-05-26,0.5152
2026-03-12,25Y,2006-05-31,0.5147
2026-03-12,25Y,2021-09-28,0.5147
2026-03-12,25Y,2005-03-31,0.5142
2026-03-12,25Y,2004-05-17,0.5141
2026-03-12,25Y,2010-05-13,0.5136
2026-03-12,25Y,2006-06-16,0.5136
2026-03-12,25Y,2008-06-18,0.5119
2026-03-12,25Y,2022-03-11,0.5108
2026-03-12,25Y,2018-10-17,0.5105
2026-03-12,25Y,2008-07-02,0.5104
2026-03-12,25Y,2026-03-05,0.5103
2026-03-12,25Y,2011-11-25,0.5102
2026-03-12,25Y,2021-12-03,0.5098
2026-03-12,5Y,2026-03-11,0.9434
2026-03-12,5Y,2026-03-10,0.894
2026-03-12,5Y,2026-03-06,0.6447
2026-03-12,5Y,2022-04-29,0.6088
2026-03-12,5Y,2023-10-03,0.6083
2026-03-12,5Y,2023-08-24,0.604
2026-03-12,5Y,2022-09-30,0.598
2026-03-12,5Y,2022-05-02,0.5839
2026-03-12,5Y,2023-08-25,0.5832
2026-03-12,5Y,2022-05-03,0.5829
2026-03-12,5Y,2023-08-22,0.5792
2026-03-12,5Y,2022-09-26,0.5782
2026-03-12,5Y,2022-09-23,0.5769
2026-03-12,5Y,2023-10-04,0.5705
2026-03-12,5Y,2023-09-28,0.5704
2026-03-12,5Y,2022-05-05,0.5682
2026-03-12,5Y,2026-03-09,0.5551
2026-03-12,5Y,2024-04-19,0.5519
2026-03-12,5Y,2023-08-23,0.5507
2026-03-12,5Y,2022-09-28,0.5451
2026-03-12,5Y,2024-04-22,0.5345
2026-03-12,5Y,2022-05-18,0.5343
2026-03-12,5Y,2023-09-29,0.5308
2026-03-12,5Y,2022-09-27,0.5283
2026-03-12,5Y,2022-10-03,0.5249
2026-03-12,5Y,2023-10-02,0.5238
2026-03-12,5Y,2022-05-04,0.5196
2026-03-12,5Y,2022-09-29,0.5187
2026-03-12,5Y,2022-04-28,0.5161
2026-03-12,5Y,2022-03-03,0.5154
2026-03-12,5Y,2021-09-28,0.5147
2026-03-12,5Y,2022-03-11,0.5108
2026-03-12,5Y,2026-03-05,0.5103
2026-03-12,5Y,2021-12-03,0.5098
2026-03-12,5Y,2024-11-01,0.5054
2026-03-12,5Y,2023-08-21,0.5033
2026-03-12,5Y,2021-10-06,0.503
2026-03-12,5Y,2024-10-31,0.5027
2026-03-12,5Y,2022-05-06,0.4996
2026-03-12,5Y,2021-09-29,0.499
2026-03-12,5Y,2025-04-16,0.4974
2026-03-12,5Y,2023-08-28,0.4974
2026-03-12,5Y,2022-05-09,0.4949
2026-03-12,5Y,2021-10-07,0.4918
2026-03-12,5Y,2024-04-25,0.4915
2026-03-12,5Y,2024-10-30,0.4882
2026-03-12,5Y,2024-04-23,0.4854
2026-03-12,5Y,2021-12-06,0.4815
2026-03-12,5Y,2022-03-14,0.4808
2026-03-12,5Y,2022-05-12,0.4806
2026-03-12,5Y,2025-04-07,0.4768
2026-03-12,5Y,2021-10-11,0.4766
2026-03-12,5Y,2025-04-08,0.4761
2026-03-12,5Y,2021-03-31,0.4738
2026-03-12,5Y,2025-04-10,0.4679
2026-03-12,5Y,2022-05-16,0.4673
2026-03-12,5Y,2023-10-09,0.4671
2026-03-12,5Y,2023-08-11,0.4669
2026-03-12,5Y,2022-01-28,0.4661
2026-03-12,5Y,2021-12-21,0.4633
2026-03-12,5Y,2024-04-24,0.4585
2026-03-12,5Y,2025-04-04,0.4577
2026-03-12,5Y,2024-08-12,0.4577
2026-03-12,5Y,2023-08-15,0.4539
2026-03-12,5Y,2021-06-29,0.4508
2026-03-12,5Y,2023-08-14,0.4502
2026-03-12,5Y,2022-06-16,0.4477
2026-03-12,5Y,2025-04-11,0.4469
2026-03-12,5Y,2024-12-30,0.4469
2026-03-12,5Y,2023-10-30,0.4467
2026-03-12,5Y,2024-12-31,0.4449
2026-03-12,5Y,2024-06-21,0.4422
2026-03-12,5Y,2022-01-31,0.4383
2026-03-12,5Y,2024-11-21,0.437
2026-03-12,5Y,2021-09-30,0.4351
2026-03-12,5Y,2023-10-27,0.4348
2026-03-12,5Y,2025-04-14,0.4345
2026-03-12,5Y,2021-06-28,0.4339
2026-03-12,5Y,2024-08-09,0.4302
2026-03-12,5Y,2021-06-30,0.4292
2026-03-12,5Y,2022-01-27,0.4286
2026-03-12,5Y,2024-04-17,0.4277
2026-03-12,5Y,2024-11-20,0.4276
2026-03-12,5Y,2021-03-30,0.4272
2026-03-12,5Y,2022-06-21,0.4271
2026-03-12,5Y,2022-06-22,0.427
2026-03-12,5Y,2025-04-15,0.4263
2026-03-12,5Y,2024-11-04,0.4262
2026-03-12,5Y,2024-10-28,0.425
2026-03-12,5Y,2023-10-12,0.4235
2026-03-12,5Y,2021-10-08,0.4213
2026-03-12,5Y,2022-05-19,0.4201
2026-03-12,5Y,2022-03-07,0.4189
2026-03-12,5Y,2021-09-27,0.4133
2026-03-12,5Y,2024-12-26,0.4104
2026-03-12,5Y,2024-08-14,0.4073
2026-03-12,5Y,2022-10-18,0.4062
2026-03-12,5Y,2022-04-26,0.4054
2026-03-12,5Y,2024-12-27,0.4036
2026-03-12,5Y,2022-05-17,0.403
2026-03-12,1Y,2026-03-11,0.9434
2026-03-12,1Y,2026-03-10,0.894
2026-03-12,1Y,2026-03-06,0.6447
2026-03-12,1Y,2026-03-09,0.5551
2026-03-12,1Y,2026-03-05,0.5103
2026-03-12,1Y,2025-04-16,0.4974
2026-03-12,1Y,2025-04-07,0.4768
2026-03-12,1Y,2025-04-08,0.4761
2026-03-12,1Y,2025-04-10,0.4679
2026-03-12,1Y,2025-04-04,0.4577
2026-03-12,1Y,2025-04-11,0.4469
2026-03-12,1Y,2025-04-14,0.4345
2026-03-12,1Y,2025-04-15,0.4263
2026-03-12,1Y,2025-11-25,0.3937
2026-03-12,1Y,2025-11-26,0.3935
2026-03-12,1Y,2025-11-24,0.3771
2026-03-12,1Y,2025-04-17,0.3734
2026-03-12,1Y,2025-10-17,0.3589
2026-03-12,1Y,2025-04-03,0.3407
2026-03-12,1Y,2025-04-09,0.3349
2026-03-12,1Y,2025-12-01,0.3091
2026-03-12,1Y,2025-08-08,0.3035
2026-03-12,1Y,2026-03-03,0.2983
2026-03-12,1Y,2025-11-28,0.2955
2026-03-12,1Y,2025-08-07,0.2839
2026-03-12,1Y,2025-08-06,0.279
2026-03-12,1Y,2026-03-04,0.2573
2026-03-12,1Y,2025-11-11,0.2573
2026-03-12,1Y,2026-03-02,0.2391
2026-03-12,1Y,2025-11-13,0.2341
2026-03-12,1Y,2025-11-07,0.2331
2026-03-12,1Y,2026-02-26,0.2329
2026-03-12,1Y,2026-02-12,0.2305
2026-03-12,1Y,2025-04-02,0.2165
2026-03-12,1Y,2025-11-06,0.2047
