target_date,window,similar_date,correlation
2026-03-24,25Y,2026-03-23,0.9395
2026-03-24,25Y,2026-03-20,0.903
2026-03-24,25Y,2026-03-19,0.8166
2026-03-24,25Y,2026-03-18,0.8142
2026-03-24,25Y,2026-03-17,0.7454
2026-03-24,25Y,2026-03-13,0.69
2026-03-24,25Y,2026-03-16,0.6471
2026-03-24,25Y,2026-03-12,0.6166
2026-03-24,25Y,2022-05-09,0.5967
2026-03-24,25Y,2013-06-24,0.5961
2026-03-24,25Y,2013-06-25,0.5926
2026-03-24,25Y,2013-06-21,0.5825
2026-03-24,25Y,2013-06-20,0.5793
2026-03-24,25Y,2022-05-06,0.5761
2026-03-24,25Y,2022-05-10,0.5641
2026-03-24,25Y,2022-05-12,0.5602
2026-03-24,25Y,2022-05-11,0.5552
2026-03-24,25Y,2013-06-26,0.5519
2026-03-24,25Y,2022-09-26,0.5456
2026-03-24,25Y,2020-03-18,0.539
2026-03-24,25Y,2022-05-13,0.5343
2026-03-24,25Y,2010-02-10,0.5338
2026-03-24,25Y,2022-05-05,0.5332
2026-03-24,25Y,2026-03-11,0.5307
2026-03-24,25Y,2025-01-13,0.526
2026-03-24,25Y,2022-09-27,0.5244
2026-03-24,25Y,2020-03-17,0.5226
2026-03-24,25Y,2021-10-01,0.5198
2026-03-24,25Y,2023-10-03,0.5163
2026-03-24,25Y,2018-03-02,0.516
2026-03-24,25Y,2021-10-05,0.5142
2026-03-24,25Y,2025-01-10,0.5129
2026-03-24,25Y,2018-02-08,0.5129
2026-03-24,25Y,2022-04-29,0.5124
2026-03-24,25Y,2020-03-13,0.5098
2026-03-24,25Y,2002-10-10,0.5088
2026-03-24,25Y,2020-03-19,0.5075
2026-03-24,25Y,2004-05-10,0.5062
2026-03-24,25Y,2020-03-16,0.5056
2026-03-24,25Y,2004-05-07,0.5027
2026-03-24,25Y,2010-02-08,0.5005
2026-03-24,25Y,2022-05-02,0.5004
2026-03-24,25Y,2025-04-08,0.5003
2026-03-24,25Y,2010-02-11,0.4983
2026-03-24,25Y,2025-04-07,0.4971
2026-03-24,25Y,2020-03-20,0.4966
2026-03-24,25Y,2020-03-12,0.4961
2026-03-24,25Y,2018-03-01,0.496
2026-03-24,25Y,2018-02-09,0.4937
2026-03-24,25Y,2021-09-30,0.491
2026-03-24,25Y,2010-02-05,0.4906
2026-03-24,25Y,2021-10-06,0.488
2026-03-24,25Y,2021-09-29,0.4878
2026-03-24,25Y,2022-09-23,0.4871
2026-03-24,25Y,2008-10-10,0.4853
2026-03-24,25Y,2023-08-22,0.4844
2026-03-24,25Y,2004-05-11,0.4842
2026-03-24,25Y,2010-02-09,0.484
2026-03-24,25Y,2010-02-12,0.4837
2026-03-24,25Y,2004-05-14,0.4801
