ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.3,10,bullish,1.2,1.59,2.13,14.7,5.7,-0.6,2.0,0.13,0.31,,,59.0,,,59.0,,,59.0
ACWI,ACWI,3.7,10,bullish,0.25,0.59,1.02,11.2,1.74,-0.74,2.0,-0.06,0.01,,,60.0,,,60.0,,,60.0
ACWX,ACWX,2.5,10,bullish,0.14,-0.14,-1.3,9.54,0.96,-1.67,1.8,-0.92,-0.35,,,60.0,,,60.0,,,60.0
AFK,Africa,2.1,10,bearish,-2.63,-3.85,-5.89,7.4,-9.64,-2.0,0.51,-1.83,-1.55,,,60.0,,,60.0,,,60.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,41.0,,,41.0,,,41.0
AGG,Agg Bond,3.2,10,bullish,-0.05,-0.07,-0.38,0.87,-0.79,-1.05,0.9,-0.64,-0.2,,,79.0,,,79.0,,,79.0
AIA,AIA,2.4,10,bullish,1.84,3.0,3.36,17.96,9.9,-0.32,2.0,0.21,0.56,,,60.0,,,60.0,,,60.0
AIQ,AIQ,4.8,10,bullish,1.85,1.51,5.15,19.86,2.62,-0.51,2.0,0.74,0.19,,,34.0,,,34.0,,,34.0
AIRR,AIRR,5.0,10,bullish,-1.47,0.43,0.65,12.59,9.09,-0.48,1.31,-0.45,-0.28,,,45.0,,,45.0,,,45.0
ALAI,ALAI,4.0,10,bullish,0.56,1.08,3.41,23.64,5.81,-0.29,2.0,0.2,-0.03,,,6.0,,,6.0,,,6.0
AMG,AMG,4.1,10,bullish,2.84,-2.8,-3.54,8.73,-4.91,-1.65,0.46,-1.25,-1.06,,,100.0,,,100.0,,,100.0
AMLP,AMLP,2.2,10,bearish,0.9,2.27,2.1,-1.59,5.73,0.79,-0.72,0.92,1.38,,,53.0,,,53.0,,,53.0
APIE,APIE,3.9,10,bullish,-0.03,-0.56,-2.27,8.21,-2.68,-1.81,1.47,-1.16,-0.5,,,15.0,,,15.0,,,15.0
APO,APO,3.6,10,bullish,-0.96,-2.9,7.62,13.97,-6.19,-0.17,1.45,1.08,-0.6,,,53.0,,,53.0,,,53.0
ARES,ARES,2.9,10,bullish,-1.54,-5.7,0.36,6.33,-24.35,-0.96,0.59,0.1,-0.98,,,45.0,,,45.0,,,45.0
ARGT,ARGT,4.5,10,bullish,-0.3,-2.76,-3.08,4.35,-11.39,-1.08,0.25,-0.5,-0.56,,,53.0,,,53.0,,,53.0
ARKF,ARKF,4.8,10,bullish,-0.74,-1.78,2.12,15.07,-9.12,-0.55,1.1,0.12,-0.48,,,34.0,,,34.0,,,34.0
ARKG,ARKG,4.0,10,bullish,-0.74,-3.68,0.96,18.27,-8.76,-1.01,1.59,-0.1,-0.85,,,45.0,,,45.0,,,45.0
ARKK,ARKK,5.0,10,bullish,-1.37,-2.49,0.83,16.74,-5.42,-0.67,1.13,-0.2,-0.71,,,45.0,,,45.0,,,45.0
ARKQ,ARKQ,4.9,10,bullish,-1.4,-1.35,2.76,15.15,-2.44,-1.17,1.02,-0.02,-0.64,,,45.0,,,45.0,,,45.0
ARKW,ARKW,5.4,10,bullish,-0.24,-0.29,4.16,17.84,-6.33,-0.55,1.22,0.33,-0.23,,,45.0,,,45.0,,,45.0
ARKX,ARKX,3.5,10,bullish,-1.3,-2.04,0.86,13.0,-3.54,-1.26,0.78,-0.29,-0.77,,,23.0,,,23.0,,,23.0
ARTY,ARTY,4.7,10,bullish,-0.63,1.12,6.35,30.49,11.73,0.05,2.0,0.57,-0.08,,,34.0,,,34.0,,,34.0
ASEA,ASEA,0.0,10,bearish,-0.77,-1.33,-3.83,1.2,-2.52,-2.0,-0.26,-1.9,-0.97,,,53.0,,,53.0,,,53.0
ASHR,ASHR,2.2,10,bullish,-0.8,0.49,-0.03,8.22,2.55,-0.56,1.59,-0.47,-0.06,,,45.0,,,45.0,,,45.0
AVDE,AVDE,3.0,10,bullish,-0.23,-0.5,-2.55,7.66,-0.11,-1.95,1.23,-1.42,-0.56,,,34.0,,,34.0,,,34.0
AVDV,AVDV,4.2,10,bullish,0.04,-0.11,-2.33,8.3,0.73,-2.0,1.0,-1.34,-0.43,,,34.0,,,34.0,,,34.0
AVEM,AVEM,2.7,10,bullish,0.73,0.93,0.77,13.0,4.99,-0.88,2.0,-0.29,0.04,,,34.0,,,34.0,,,34.0
AVES,AVES,2.0,10,bullish,0.34,0.14,-0.2,9.81,1.48,-1.3,1.6,-0.53,-0.24,,,24.0,,,24.0,,,24.0
AVIV,AVIV,2.4,10,bullish,-0.22,-0.41,-2.79,6.32,0.69,-2.0,0.88,-1.6,-0.55,,,24.0,,,24.0,,,24.0
AVNM,AVNM,3.9,10,bullish,0.0,-0.2,-1.65,8.71,1.27,-1.8,1.42,-1.14,-0.45,,,15.0,,,15.0,,,15.0
BAI,BAI,2.0,10,bearish,-0.07,1.29,3.28,25.41,15.47,0.29,2.0,0.08,-0.04,,,3.0,,,3.0,,,3.0
BAM,BAM,6.5,10,bullish,-2.74,-3.59,-2.09,7.67,-10.08,-0.7,0.86,-0.38,-0.91,,,15.0,,,15.0,,,15.0
BATT,BATT,3.5,10,bullish,-1.09,-1.92,-1.68,13.86,2.19,-1.18,1.1,-1.0,-0.91,,,34.0,,,34.0,,,34.0
BBCA,BBCA,4.2,10,bullish,-0.86,-0.67,-0.41,7.05,1.87,-1.51,1.32,-0.79,-0.81,,,34.0,,,34.0,,,34.0
BBEU,BBEU,2.9,10,bullish,-0.33,-0.68,-2.54,8.21,-2.96,-2.0,1.53,-1.24,-0.55,,,34.0,,,34.0,,,34.0
BBIN,BBIN,2.8,10,bullish,-0.13,-0.58,-2.54,7.54,-1.43,-1.9,1.37,-1.28,-0.51,,,34.0,,,34.0,,,34.0
BBJP,BBJP,2.5,10,bullish,0.54,0.39,-2.13,7.0,1.7,-1.08,0.98,-0.92,-0.03,,,34.0,,,34.0,,,34.0
BEN,BEN,4.3,10,bullish,9.84,8.15,11.46,29.49,15.53,0.54,2.0,1.66,1.97,,,100.0,,,100.0,,,100.0
BIL,BIL,0.0,10,neutral,0.04,0.07,0.14,0.0,0.03,0.43,0.04,0.88,0.48,,,64.0,,,64.0,,,64.0
BINV,BINV,4.3,10,bullish,-0.17,-1.89,-2.91,5.03,-1.27,-2.0,0.68,-1.57,-1.28,,,14.0,,,14.0,,,14.0
BITO,BITO,1.1,10,bullish,-2.06,1.65,2.65,15.33,-15.51,-0.06,1.66,0.58,0.48,,,24.0,,,24.0,,,24.0
BITQ,BITQ,7.1,10,bullish,-5.16,-1.6,0.47,24.93,-0.76,-0.48,1.14,-0.24,-0.41,,,24.0,,,24.0,,,24.0
BK,BK,3.6,10,bullish,-1.39,-3.18,2.32,16.47,12.34,0.25,2.0,0.0,-1.64,,,100.0,,,100.0,,,100.0
BKCH,BKCH,8.7,10,bullish,-6.55,-1.17,-0.21,29.64,-12.04,-0.76,1.0,-0.3,-0.32,,,24.0,,,24.0,,,24.0
BKGI,BKGI,4.0,10,bullish,0.54,2.04,-0.79,2.44,5.69,-0.39,0.03,-0.88,1.0,,,16.0,,,16.0,,,16.0
BKIE,BKIE,3.7,10,bullish,-0.14,-0.73,-2.4,6.66,-1.71,-2.0,1.16,-1.33,-0.64,,,31.0,,,31.0,,,31.0
