ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AJG,217.62,216.23,0.64,OPTIMAL,95,1.48,0.9,214.54,1.43,,,,0.025,-18.2,73.0,101.0,clean,80.4,WARNING,-18.4,0,Deep Decline,3.5,-3.53,-15.91,XLF,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",82.9
BBY,64.5,62.88,2.58,OPTIMAL,95,1.48,0.9,63.01,2.36,,,,0.003,-4.8,71.8,119.0,clean,76.5,WARNING,-12.2,0,Deep Decline,2.04,-4.29,-3.63,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",81.3
RYN,21.11,20.68,2.05,OPTIMAL,95,1.48,0.9,20.36,3.66,,,,0.016,-12.9,68.9,160.0,clean,78.7,WARNING,-15.0,1,Basing,4.74,-5.57,-2.52,XLRE,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",81.0
NTR,75.48,75.42,0.08,OPTIMAL,95,1.48,0.9,74.86,0.82,,,,0.1,-44.4,85.6,21.0,clean,55.3,WARNING,-11.6,3,Parabolic,2.43,2.57,22.29,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 36.2, 'prob_bad': 41.8}",79.8
SYF,68.43,67.37,1.57,OPTIMAL,95,1.48,0.9,67.06,2.05,,,,0.12,32.0,61.3,295.0,clean,83.4,WARNING,-22.9,0,Deep Decline,2.44,-1.21,-17.98,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",79.7
ALLY,39.84,38.83,2.6,OPTIMAL,95,1.48,0.9,39.01,2.13,,,,0.216,59.7,62.7,262.0,clean,79.4,WARNING,-15.7,0,Deep Decline,1.79,-1.41,-12.03,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",79.0
JNK,95.71,95.44,0.28,OPTIMAL,95,1.48,0.9,94.84,0.92,,,,0.212,-10.4,61.5,291.0,overextended,80.0,WARNING,-2.4,1,Basing,0.8,-1.13,-1.54,HYG,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",78.8
TROW,90.17,89.76,0.46,OPTIMAL,95,1.48,0.9,89.04,1.26,,,,0.097,18.4,56.0,425.0,clean,86.5,WARNING,-17.6,0,Deep Decline,-0.07,-1.98,-11.93,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",78.8
GMAB,27.5,27.19,1.16,OPTIMAL,95,1.48,0.9,26.19,4.99,,,,0.119,-40.7,65.0,222.0,clean,75.4,WARNING,-22.4,0,Deep Decline,5.65,-2.41,-10.71,VGK,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.5, 'median_ttg': 1.0, 'prob_good': 35.8, 'prob_bad': 41.8}",78.6
WFC,80.61,79.77,1.05,OPTIMAL,95,1.48,0.9,78.95,2.09,,,,0.03,19.1,58.4,357.0,clean,82.7,WARNING,-17.6,0,Deep Decline,2.01,-3.96,-13.51,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",78.5
