ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
STRO,40.91,4.07,9.62,56.2,161.57,401.35,369.15,2.36,5.84,2.87,2.48,2.28,4,True,True,True,True,True,7.63,48.61,338.35,5.86,41.65,324.22,6.1,56.77,327.83,2.837,,,-0.28,clean,1.026,normal,none,96.63351623228165,96.87928669410151,99.10836762688614,97.5,1
ELA,24.17,-0.41,39.15,38.83,90.92,137.66,266.21,-95.01,0.99,2.34,1.51,2.93,3,True,True,True,True,True,37.16,31.24,235.41,35.39,24.28,221.28,35.62,39.39,224.89,3.7798,,,0.04,clean,2.172,confirmed,none,88.66026520347508,80.17832647462278,99.519890260631,89.5,2
REX,49.35,-0.1,-3.48,14.55,40.56,54.03,139.8,34.4,-4.18,2.79,1.33,3.45,4,True,True,True,True,True,-5.47,6.96,108.99,-7.24,0.0,94.86,-7.01,15.11,98.47,1.8379,XLE,0.51,-0.08,clean,0.745,thin,buy_today,68.8443072702332,96.87928669410151,97.94238683127571,87.9,3
WDC,488.74,-5.25,5.05,39.58,86.14,199.91,1008.25,-0.96,7.84,2.18,2.32,11.7,4,True,True,True,True,True,3.06,31.99,977.45,1.29,25.02,963.32,1.52,40.14,966.93,0.4591,VXUS,0.62,0.34,clean,0.928,normal,buy_today,79.46959304983996,96.87928669410151,87.31138545953361,87.9,3
ARWR,79.04,1.67,5.49,23.91,25.62,101.48,506.6,3.28,4.36,1.07,3.96,19.77,4,True,True,True,True,True,3.49,16.32,475.8,1.72,9.35,461.67,1.96,24.47,465.27,-0.1715,XLY,0.55,0.13,clean,0.97,normal,none,89.56904435299498,96.87928669410151,76.2002743484225,87.5,5
FUWAY,161.35,12.78,19.52,10.66,174.87,373.86,942.31,1.53,0.55,16.41,2.14,5.39,3,True,True,True,True,True,17.53,3.07,911.51,15.76,-3.9,897.38,15.99,11.22,900.99,0.3458,XLB,0.39,0.41,clean,1.062,normal,none,95.0845907636031,80.17832647462278,86.14540466392319,87.1,6
USO,144.3,4.07,0.09,12.32,84.93,102.5,116.63,0.02,136.65,6.89,1.21,1.37,3,True,True,True,True,True,-1.9,4.73,85.83,-3.67,-2.23,71.7,-3.43,12.88,75.31,3.5151,XLE,0.56,0.57,clean,0.281,thin,none,81.68152720621856,80.17832647462278,99.31412894375858,87.1,6
SEI,76.23,2.1,0.73,23.25,43.99,50.33,249.2,0.35,31.99,1.89,1.14,5.66,3,True,True,True,True,True,-1.26,15.66,218.39,-3.03,8.7,204.26,-2.8,23.81,207.87,1.6905,QQQ,0.41,0.26,clean,0.809,normal,none,83.0246913580247,80.17832647462278,97.66803840877914,87.0,8
INSW,88.4,-1.46,0.35,17.54,45.78,65.82,134.61,-0.24,49.83,2.61,1.44,2.94,4,True,True,True,True,True,-1.64,9.95,103.8,-3.41,2.98,89.67,-3.17,18.1,93.28,1.0415,LQD,0.38,-1.03,clean,1.325,normal,buy_today,69.69021490626429,96.87928669410151,93.68998628257887,86.8,9
FPLSF,28.51,1.09,10.37,9.9,41.97,100.48,418.33,9.49,0.95,4.24,2.39,9.97,4,True,True,True,True,True,8.38,2.31,387.52,6.61,-4.65,373.39,6.84,10.46,377.0,-0.2311,XLI,0.5,0.31,clean,0.52,thin,none,87.98010973936898,96.87928669410151,74.48559670781893,86.4,10
CGON,72.07,3.97,7.28,6.45,35.75,81.63,203.58,1.83,0.89,5.54,2.28,5.69,3,True,True,True,True,True,5.29,-1.14,172.78,3.52,-8.1,158.65,3.75,7.02,162.25,0.8075,XLV,0.44,0.67,clean,0.763,normal,none,86.47119341563786,80.17832647462278,91.42661179698217,86.0,11
NWPX,113.97,2.51,2.3,29.73,51.19,93.33,197.18,0.92,12.94,1.72,1.82,3.85,3,True,True,True,True,True,0.31,22.14,166.38,-1.46,15.18,152.25,-1.23,30.29,155.86,0.6133,XLI,0.53,0.28,clean,1.128,normal,none,88.51737540009145,80.17832647462278,88.88888888888889,85.9,12
NBR,101.97,1.82,-3.14,20.5,49.21,97.81,249.81,-1.73,-6.52,2.4,1.99,5.08,3,True,True,True,True,True,-5.13,12.91,219.01,-6.9,5.95,204.88,-6.67,21.06,208.49,1.9768,XLE,0.56,0.64,clean,0.731,thin,none,78.92089620484681,80.17832647462278,98.21673525377228,85.8,13
CSCO,99.29,0.58,5.29,20.57,15.07,39.71,66.12,9.16,3.89,0.73,2.64,4.39,4,True,True,True,True,True,3.3,12.98,35.32,1.53,6.02,21.18,1.77,21.13,24.79,0.1504,XLK,0.46,1.69,clean,1.126,normal,none,76.53177869227251,96.87928669410151,83.33333333333334,85.6,14
YPF,44.95,0.04,2.23,3.31,14.96,23.97,37.46,50.07,1.48,4.52,1.6,2.5,4,True,True,True,True,True,0.24,-4.28,6.66,-1.53,-11.24,-7.47,-1.3,3.87,-3.86,1.5714,XLE,0.58,1.05,clean,0.829,normal,none,62.41426611796982,96.87928669410151,97.32510288065843,85.5,15
TXN,295.17,-0.87,5.04,36.21,33.61,83.85,71.34,-5.8,7.18,0.93,2.49,2.12,3,True,True,True,True,True,3.05,28.61,40.54,1.28,21.65,26.41,1.52,36.77,30.02,3.2059,XLI,0.58,0.41,clean,1.148,normal,buy_today,76.6803840877915,80.17832647462278,99.1769547325103,85.3,16
IMO,133.42,2.45,0.35,2.48,16.44,42.79,87.47,0.14,7.02,6.63,2.6,5.32,4,True,True,True,True,True,-1.64,-5.11,56.66,-3.41,-12.07,42.53,-3.17,3.04,46.14,0.6567,XLE,0.72,1.98,clean,0.689,thin,none,69.33584819387289,96.87928669410151,89.64334705075446,85.3,16
CF,130.39,4.75,1.84,7.16,35.39,58.95,58.22,0.39,3.9,4.94,1.67,1.65,3,True,True,True,True,True,-0.16,-0.43,27.42,-1.92,-7.4,13.29,-1.69,7.72,16.9,1.5653,XLE,0.63,1.41,clean,0.858,normal,none,77.82921810699588,80.17832647462278,97.25651577503429,85.1,18
WTTR,18.05,2.44,4.64,24.57,41.9,64.69,117.47,1.9,5.3,1.71,1.54,2.8,3,True,True,True,True,True,2.65,16.98,86.67,0.88,10.02,72.53,1.11,25.13,76.14,0.5058,XLE,0.37,1.24,clean,1.122,normal,none,86.76840420667581,80.17832647462278,87.92866941015089,85.0,19
KGS,75.14,-0.5,5.98,19.75,47.07,122.64,110.71,-11.88,3.3,2.38,2.61,2.35,4,True,True,True,True,True,3.99,12.15,79.91,2.22,5.19,65.78,2.46,20.31,69.39,-0.1235,XLI,0.49,1.23,clean,1.521,confirmed,none,80.76131687242798,96.87928669410151,76.95473251028807,84.9,20
CVE,30.01,3.02,-1.44,14.06,41.42,72.08,126.66,-0.48,-9.73,2.95,1.74,3.06,3,True,True,True,True,True,-3.44,6.47,95.86,-5.21,-0.49,81.73,-4.97,14.62,85.34,1.5536,XLE,0.82,1.0,clean,0.672,thin,none,77.24622770919068,80.17832647462278,97.05075445816188,84.8,21
EZPW,33.57,-3.12,0.48,13.37,35.69,89.66,126.21,-0.15,27.93,2.67,2.51,3.54,4,True,True,True,True,True,-1.51,5.78,95.41,-3.28,-1.18,81.28,-3.05,13.93,84.89,0.7735,XLI,0.49,0.09,clean,1.246,normal,buy_today,66.45518975765889,96.87928669410151,90.98079561042523,84.8,21
RVMD,145.72,1.09,-1.01,6.91,51.82,138.85,260.51,-0.93,-6.83,7.5,2.68,5.03,3,True,True,True,True,True,-3.0,-0.68,229.71,-4.77,-7.64,215.58,-4.54,7.47,219.19,1.446,,,-0.01,clean,0.762,normal,none,77.45770461819843,80.17832647462278,96.29629629629629,84.6,23
EFXT,27.01,1.2,-2.81,21.5,48.16,101.72,295.46,-2.34,-7.66,2.24,2.11,6.13,3,True,True,True,True,True,-4.8,13.91,264.66,-6.57,6.95,250.53,-6.33,22.06,254.14,1.1092,,,-1.37,clean,0.955,normal,none,79.0695016003658,80.17832647462278,94.10150891632372,84.4,24
LQDA,56.6,6.53,41.04,45.69,39.62,116.94,270.9,6.28,1.11,0.87,2.95,6.84,3,True,True,True,True,True,39.05,38.1,240.1,37.28,31.14,225.97,37.52,46.25,229.58,-0.1222,,,4.05,overextended,1.921,confirmed,none,95.46181984453591,80.17832647462278,77.22908093278463,84.3,25
BEN,31.68,0.41,4.01,23.41,12.5,42.51,51.29,9.72,5.85,0.53,3.4,4.1,4,True,True,True,True,True,2.01,15.82,20.49,0.25,8.86,6.35,0.48,23.97,9.96,0.0256,XLF,0.69,0.84,clean,0.695,thin,none,74.75422953818016,96.87928669410151,81.06995884773663,84.2,26
GSG,34.41,2.14,0.58,9.13,37.75,49.09,61.17,0.27,15.62,4.13,1.3,1.62,3,True,True,True,True,True,-1.41,1.54,30.37,-3.18,-5.42,16.24,-2.94,9.69,19.85,1.5969,XLE,0.61,0.87,clean,1.45,normal,none,74.59990855052583,80.17832647462278,97.39368998628258,84.1,27
ICHR,73.28,-4.77,8.13,21.18,61.87,389.51,331.31,-1.7,2.61,2.92,6.3,5.35,3,True,True,True,True,True,6.14,13.59,300.51,4.37,6.63,286.38,4.61,21.74,289.99,1.0217,QQQ,0.65,-0.17,clean,1.236,normal,buy_today,78.37219935985367,80.17832647462278,93.62139917695474,84.1,27
