ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
HAL,XLE,27.0,85.1,125.0,80.6,,,,,,,6.0,,,85.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
SOYB,DBA,35.0,80.3,59.0,84.2,,,,,,3.0,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,46.0,79.1,64.0,84.1,,,,,,4.0,,,,85.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,48.0,78.9,66.0,84.0,,,,,,5.4,,,,82.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,48.0,78.9,66.0,84.0,,,,,,5.0,,,,81.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PBR,XLE,90.0,72.9,12.0,90.0,,,,,,,7.0,,,82.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XOP,XLE,125.0,70.6,51.0,84.6,,,,,,6.1,,,,84.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,141.0,69.6,46.0,85.0,,,,,,,5.0,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
PARXF,XLE,7.0,91.9,13.0,89.4,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LBRT,XLI,9.0,91.2,148.0,79.2,,,,,,,,,,93.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MNMD,--,10.0,90.3,47.0,84.9,,,,,,,,,,89.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,--,12.0,89.3,1.0,95.5,,,,,,,,,,82.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVN,XLE,13.0,89.1,55.0,84.4,,,,,,,3.0,,,83.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CACI,--,15.0,88.0,17.0,88.9,,,,,,,5.0,,,60.0,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
CTRA,XLE,15.0,88.0,83.0,83.2,,,,,,,4.0,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PSX,XLE,17.0,87.5,52.0,84.5,,,,,,,3.0,,,92.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EQT,--,18.0,87.2,23.0,88.2,,,,,,,3.0,,,91.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TERN,--,22.0,86.0,91.0,82.6,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SHEL,XLE,24.0,85.8,120.0,80.9,,,,,,,3.0,,,91.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MAZE,--,28.0,84.7,113.0,81.3,,,,,,,,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
HDGE,DBA,29.0,83.5,,,,,,,,3.0,,,,81.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
EPD,IAU,30.0,82.9,128.0,80.4,,,,,,,3.0,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
HII,XLI,31.0,81.7,75.0,83.6,,,,,,,7.0,,,55.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
OXY,XLE,33.0,81.0,59.0,84.2,,,,,,,3.0,,,80.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PWR,XLI,37.0,79.7,14.0,89.2,,,,,,,3.0,,,93.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
EZPW,XLI,42.0,79.5,8.0,90.7,,,,,,,,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PDBC,IAU,45.0,79.3,,,,,,,,5.0,,,,85.0,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
CENX,XLK,50.0,78.7,40.0,85.6,,,,,,,,,,87.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
RTX,XLI,51.0,78.6,19.0,88.7,,,,,,,4.0,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
UNF,--,53.0,78.4,80.0,83.3,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EOG,XLE,56.0,77.4,96.0,82.3,,,,,,,2.0,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
IYZ,XLI,61.0,76.7,,,,,,,,4.2,,,,80.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
SYRE,VXUS,69.0,75.9,134.0,80.0,,,,,,,,,,82.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ERAS,--,71.0,75.8,131.0,80.1,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,75.0,75.3,72.0,83.7,,,,,,,3.0,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
GPRE,XLB,76.0,75.2,107.0,81.6,,,,,,,,,,82.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
RAAX,IAU,77.0,75.1,,,,,,,,5.1,,,,88.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
HCA,XLP,80.0,74.6,42.0,85.5,,,,,,,3.0,,,90.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
GCOW,XLB,82.0,74.3,120.0,80.9,,,,,,4.8,,,,56.4,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
TIGO,XLRE,83.0,73.9,36.0,86.0,,,,,,,,,,84.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
FIVE,SPY,86.0,73.3,68.0,83.9,,,,,,,3.0,,,85.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
BNO,XLE,86.0,73.3,22.0,88.3,,,,,,5.2,,,,57.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EQIX,XLU,93.0,72.7,26.0,87.6,,,,,,,2.0,,,95.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
DVA,--,93.0,72.7,29.0,87.0,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,XLE,96.0,72.3,118.0,81.0,,,,,,5.6,,,,58.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
HOLX,--,96.0,72.3,102.0,82.2,,,,,,,1.0,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
