ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
ORKA,66.93,62.16,7.68,OPTIMAL,90,1.5,1.11,59.54,12.42,ELEVATED,1.51,0.6,0.052,-51.5,89.9,7.0,clean,48.4,CAUTION,-26.4,3,Parabolic,21.18,3.62,98.66,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",77.5
DK,46.55,45.66,1.95,OPTIMAL,95,1.48,0.9,46.25,0.66,,,,0.218,75.7,81.6,30.0,clean,40.0,CAUTION,-7.5,3,Parabolic,0.32,1.11,14.54,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.8
RVMD,149.55,149.34,0.14,OPTIMAL,95,1.48,0.9,153.91,-2.83,,,,0.263,65.9,79.0,53.0,clean,40.0,CAUTION,-10.2,3,Parabolic,-1.16,5.46,51.27,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.9
TRGP,264.17,262.32,0.71,OPTIMAL,95,1.48,0.9,262.57,0.61,,,,0.004,-6.8,83.8,20.0,clean,33.1,CAUTION,-5.7,2,Sustained Uptrend,0.33,6.47,13.64,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.5
WTTR,18.32,18.25,0.37,OPTIMAL,95,1.48,0.9,18.5,-0.97,,,,0.006,-10.9,73.0,102.0,clean,44.8,CAUTION,-10.6,3,Parabolic,-2.86,9.05,32.08,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.2
AFL,115.61,114.94,0.58,OPTIMAL,95,1.48,0.9,114.45,1.01,,,,0.057,-15.8,80.8,37.0,clean,34.5,CAUTION,-3.5,1,Basing,1.74,2.22,4.81,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",71.9
FAST,46.58,44.56,4.53,OPTIMAL,95,1.48,0.9,45.55,2.26,,,,0.734,96.6,75.9,74.0,clean,38.8,CAUTION,-6.2,1,Basing,4.14,5.46,0.6,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",71.5
ECPG,82.57,81.35,1.5,OPTIMAL,95,1.48,0.9,80.17,3.0,,,,0.071,-17.8,75.2,83.0,clean,38.9,CAUTION,-10.9,3,Parabolic,5.74,-1.56,21.75,XLF,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.2
FCFS,229.35,224.06,2.36,OPTIMAL,95,1.48,0.9,221.87,3.37,,,,0.175,-43.6,91.9,3.0,clean,19.3,HEALTHY,-2.8,3,Parabolic,9.61,0.73,17.63,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.2
MUSA,556.33,555.86,0.08,OPTIMAL,95,1.48,0.9,530.64,4.84,,,,0.379,-108.2,72.9,104.0,clean,40.0,CAUTION,-8.8,3,Parabolic,5.74,-3.73,27.78,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.8
PBT,27.55,27.2,1.27,OPTIMAL,95,1.48,0.9,28.63,-3.77,,,,0.015,23.4,69.8,141.0,clean,43.3,CAUTION,-14.6,3,Parabolic,-4.9,19.26,38.44,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.7
PLOW,46.05,45.01,2.31,OPTIMAL,95,1.48,0.9,44.87,2.64,,,,0.022,9.9,69.5,145.0,clean,42.0,CAUTION,-12.0,2,Sustained Uptrend,1.75,1.68,6.72,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.2
MO,71.56,71.48,0.11,OPTIMAL,95,1.48,0.9,70.75,1.15,,,,0.037,-19.1,81.0,36.0,clean,28.3,CAUTION,-4.0,2,Sustained Uptrend,3.35,5.05,6.58,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",70.1
PSX,179.0,176.71,1.3,OPTIMAL,95,1.48,0.9,180.43,-0.79,,,,0.49,70.9,76.2,72.0,clean,32.7,CAUTION,-6.1,2,Sustained Uptrend,-1.95,4.34,10.15,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",69.7
TGT,126.61,124.89,1.38,OPTIMAL,95,1.48,0.9,125.27,1.07,,,,0.232,43.6,81.6,30.0,clean,26.0,CAUTION,-4.9,2,Sustained Uptrend,2.78,1.09,4.86,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",69.6
VFLO,45.91,44.16,3.95,OPTIMAL,95,1.48,0.9,46.44,-1.13,,,,0.741,148.9,69.3,148.0,stalling,40.0,CAUTION,-4.8,2,Sustained Uptrend,-3.12,5.25,16.17,XLK,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.5
CALY,16.0,15.35,4.26,OPTIMAL,95,1.48,0.9,15.37,4.1,,,,0.025,-15.7,69.9,140.0,clean,38.9,CAUTION,-11.1,2,Sustained Uptrend,6.03,-8.68,17.3,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.4
ALL,217.18,214.07,1.45,OPTIMAL,95,1.48,0.9,211.0,2.93,,,,0.058,-23.3,78.3,60.0,clean,28.7,CAUTION,-4.6,2,Sustained Uptrend,3.19,1.89,4.67,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",69.3
DXPE,162.83,154.83,5.17,OPTIMAL,90,1.5,1.11,153.86,5.83,,,,0.48,117.6,73.3,100.0,clean,40.0,CAUTION,-11.5,2,Sustained Uptrend,6.2,4.26,16.21,VGK,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",69.2
HALO,71.48,67.73,5.54,OPTIMAL,90,1.5,1.11,69.3,3.15,,,,0.138,36.6,82.6,25.0,clean,29.1,CAUTION,-3.3,1,Basing,7.85,11.48,5.41,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",69.1
KEY,22.1,21.31,3.7,OPTIMAL,95,1.48,0.9,21.36,3.45,,,,0.43,50.6,80.6,38.0,clean,25.4,CAUTION,-2.0,1,Basing,4.34,2.31,11.84,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",69.1
