ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SRZN,33.03,6.21,3.15,30.86,72.3,139.52,244.06,0.51,9.78,2.34,1.93,3.38,4,True,True,True,True,True,1.54,22.34,205.66,0.38,19.45,192.81,4.32,23.12,205.98,0.7866,VXUS,0.4,0.35,clean,1.084,normal,none,92.56561679790026,95.62992125984252,93.62204724409449,93.9,1
CNL,20.69,2.07,7.09,42.89,30.13,76.54,92.47,3.42,6.05,0.7,2.54,3.07,4,True,True,True,True,True,5.48,34.37,54.07,4.31,31.47,41.21,8.25,35.14,54.38,1.8521,IAU,0.69,-0.04,clean,0.776,normal,none,87.60498687664041,95.62992125984252,97.71653543307086,93.7,2
USO,129.4,0.9,5.56,17.04,76.44,90.77,88.57,6.2,3.07,4.49,1.19,1.16,4,True,True,True,True,True,3.94,8.52,50.17,2.78,5.63,37.32,6.72,9.3,50.49,4.8254,XLE,0.49,1.36,clean,0.605,thin,none,82.57874015748031,95.62992125984252,99.68503937007874,92.6,3
CC,24.04,1.35,4.39,29.95,48.49,80.62,112.37,3.25,6.83,1.62,1.66,2.32,4,True,True,True,True,True,2.78,21.43,73.97,1.61,18.53,61.11,5.55,22.2,74.28,0.892,XLB,0.48,0.22,clean,0.589,thin,none,85.28215223097112,95.62992125984252,94.33070866141732,91.7,4
CLMT,32.48,-0.15,1.5,15.75,56.61,72.95,252.28,-9.76,10.5,3.59,1.29,4.46,4,True,True,True,True,True,-0.11,7.23,213.88,-1.28,4.34,201.02,2.66,8.01,214.19,3.4174,,,-0.26,clean,0.682,thin,buy_today,75.30839895013123,95.62992125984252,99.29133858267717,90.1,5
PARXF,19.63,1.66,5.14,0.98,39.32,55.79,139.1,3.1,0.19,40.23,1.42,3.54,4,True,True,True,True,True,3.53,-7.54,100.7,2.36,-10.44,87.84,6.31,-6.77,101.01,2.1087,XLE,0.59,1.81,clean,0.165,thin,none,73.91732283464567,95.62992125984252,97.8740157480315,89.1,6
GPRE,16.25,0.25,5.45,5.79,35.19,40.21,392.42,22.09,1.06,6.07,1.14,11.15,4,True,True,True,True,True,3.84,-2.72,354.02,2.67,-5.62,341.17,6.61,-1.95,354.34,2.2647,XLE,0.46,1.4,clean,1.153,normal,none,72.82808398950131,95.62992125984252,98.4251968503937,89.0,7
LIT,84.77,2.1,6.44,21.29,16.88,47.04,142.2,3.07,3.31,0.79,2.79,8.43,4,True,True,True,True,True,4.83,12.77,103.8,3.66,9.88,90.94,7.61,13.55,104.11,0.0986,VXUS,0.76,0.28,clean,1.32,normal,none,84.57349081364829,95.62992125984252,86.61417322834646,88.9,8
PARR,65.09,5.73,4.65,13.79,73.11,81.71,387.57,0.81,2.97,5.3,1.12,5.3,3,True,True,True,True,True,3.04,5.27,349.17,1.87,2.38,336.31,5.81,6.05,349.48,2.2595,XLE,0.51,1.69,clean,1.226,normal,none,90.47900262467192,77.04724409448819,98.26771653543307,88.6,9
DOCN,95.52,0.86,22.92,11.04,88.29,132.41,268.66,26.8,0.48,7.99,1.5,3.04,4,True,True,True,True,True,21.31,2.53,230.26,20.14,-0.37,217.4,24.08,3.3,230.57,0.0081,XLK,0.4,0.91,clean,0.937,normal,none,86.03018372703411,95.62992125984252,84.25196850393701,88.6,9
