ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CLNFF,57.0,55.26,3.16,OPTIMAL,95,1.48,0.9,59.45,-4.11,,,,0.255,102.6,81.0,36.0,clean,48.5,CAUTION,-8.5,3,Parabolic,-4.44,9.15,37.25,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",76.2
CACI,615.8,601.42,2.39,OPTIMAL,95,1.48,0.9,611.12,0.76,,,,0.356,73.3,88.5,14.0,clean,33.0,CAUTION,-9.9,2,Sustained Uptrend,1.89,9.08,8.53,,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",74.1
SII,147.53,145.01,1.74,OPTIMAL,95,1.48,0.12,156.14,-5.51,,,,0.1,101.1,79.1,51.0,clean,44.0,CAUTION,-13.0,3,Parabolic,-10.34,21.52,56.31,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",74.1
INSW,69.57,68.26,1.92,OPTIMAL,95,1.48,0.9,70.31,-1.05,,,,0.005,14.2,77.8,59.0,clean,44.0,CAUTION,-11.4,3,Parabolic,-1.21,7.99,42.47,XLV,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",73.7
SMTOY,61.64,61.51,0.21,OPTIMAL,95,1.48,0.9,63.02,-2.19,,,,0.001,-5.0,75.8,74.0,clean,44.0,CAUTION,-14.7,3,Parabolic,-7.36,7.59,44.86,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",73.0
SEA,16.73,16.58,0.95,OPTIMAL,95,1.48,0.9,16.61,0.77,,,,0.063,-18.3,84.3,28.0,clean,32.7,CAUTION,-4.5,2,Sustained Uptrend,0.27,2.79,10.1,XLI,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",72.6
HALFF,199.75,196.81,1.5,OPTIMAL,95,1.48,0.9,196.4,1.7,,,,0.153,-32.8,74.8,88.0,clean,43.1,CAUTION,-2.6,3,Parabolic,2.36,2.42,22.92,,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",72.4
HII,431.89,422.31,2.27,OPTIMAL,95,1.48,0.9,421.28,2.52,,,,0.376,-68.0,87.4,19.0,clean,26.7,CAUTION,-6.1,3,Parabolic,4.4,3.37,31.21,XLI,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",71.9
CLMT,29.08,28.19,3.14,OPTIMAL,95,1.48,0.9,29.13,-0.16,,,,0.005,-9.0,87.1,20.0,clean,26.4,CAUTION,-7.4,3,Parabolic,0.0,1.22,42.41,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",71.7
ECO,47.52,46.16,2.95,OPTIMAL,95,1.48,0.9,47.02,1.06,,,,0.055,-57.4,68.8,118.0,clean,47.4,CAUTION,-17.1,3,Parabolic,0.15,11.26,33.15,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",71.6
ES,73.11,72.38,1.02,OPTIMAL,95,1.48,0.9,73.48,-0.49,,,,0.0,0.3,79.3,50.0,clean,34.9,CAUTION,-4.3,2,Sustained Uptrend,-1.12,0.12,6.94,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",71.5
