ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0774,1.0,1.0,False,0.7698412698412699,31,10,8,-0.14841007819287577,0.0027622048532962573,0.8764453633509455,7.759428060768542,0.0036477964119849098,-0.01699980634095067,BREAKDOWN,4,490.09,-9.178681294244104,-4.188850151510228,-1.699980634095067
CIEN,1.0476,1.0,1.0,False,0.7301587301587301,22,11,10,-0.18852566137072235,-0.24690288486528633,0.29041356173737487,5.0001380452788515,-0.3805468155724558,-0.21224020178890154,BREAKDOWN,5,434.65,-17.84778997460994,-21.378563639464517,-21.224020178890154
TERN,1.0417,1.0,1.0,False,0.7222222222222222,40,11,5,0.0,0.006080182405472145,0.39415481832543464,16.650000000000002,0.004021768277822827,0.0027885167964056094,TRENDING,19,52.95,0.016790144185365816,0.21630390698930574,0.27885167964056096
ERAS,1.0327,1.0,0.9397,False,0.7182539682539683,45,11,10,0.007535795026375247,0.28805394990366073,-0.08737201365187719,7.304347826086955,0.5663793510446018,0.1641795526197269,TRENDING,2,13.37,1.79341849251332,12.13755092259764,16.41795526197269
SNDK,1.0327,1.0,1.0,False,0.7103174603174603,26,9,6,-0.06617680487361344,0.13168551397363681,1.6554248408260883,38.510218802596775,0.039882830220934924,0.09044629799682255,PULLBACK,4,1643.23,-3.054531485987572,4.901241931277002,9.044629799682255
AXTI,1.0238,1.0,1.0,False,0.6984126984126984,29,10,8,-0.19530144353240864,-0.30602115541090313,0.8251658463513805,42.9639175257732,-0.052629855858790715,-0.218215437132562,BREAKDOWN,10,85.29,-12.743827581503202,-22.784864697082693,-21.8215437132562
VIAV,1.0238,1.0,1.0,False,0.6984126984126984,24,8,13,-0.1200902086074046,-0.12322097378277153,0.573252688172043,3.9180672268907566,-0.27775458646952106,-0.0832191110240846,BREAKDOWN,4,46.82,-5.120237773574704,-6.949320967207677,-8.321911102408459
ENLT,1.0208,1.0,1.0,False,0.6944444444444444,21,11,14,-0.05346242896232367,-0.014895947426067924,0.3048019730161031,3.5911179173047474,-0.042050591680127654,-0.040103340534294075,BREAKDOWN,6,89.94,-8.21408322939108,-5.220371643491222,-4.010334053429408
STX,1.0208,1.0,1.0,False,0.6944444444444444,31,9,13,-0.11879177960885101,0.008889713155291856,1.1819081234290603,5.37541995468396,0.01738058238139768,-0.002885532266512211,BREAKDOWN,4,815.99,-7.977856273784274,-2.9274507493530497,-0.2885532266512211
COHR,1.0179,1.0,1.0,False,0.6904761904761905,36,9,14,-0.15911353401279926,-0.05144247480013908,0.4704273220872879,3.325408436966594,-0.15133227911952596,-0.03919039818901416,BREAKDOWN,2,354.77,-8.254937906224315,-7.03950668426844,-3.919039818901416
