ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
XOP,XLE,10.0,89.1,76.0,83.6,,,,,,5.0,,,,81.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,17.0,86.9,77.0,83.5,,,,,,3.9,,,,84.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,31.0,83.8,146.0,79.8,,,,,,,6.0,,,85.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
VDE,XLE,67.0,77.7,83.0,83.3,,,,,,4.5,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,67.0,77.7,88.0,83.2,,,,,,4.4,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NEE,XLU,82.0,75.6,34.0,86.7,,,,,,,5.0,,,80.8,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Utilities
FAN,VGK,111.0,72.8,112.0,81.8,,,,,,2.0,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,111.0,72.8,43.0,85.7,,,,,,,5.0,,,84.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
LHX,XLI,120.0,72.2,16.0,88.8,,,,,,,8.0,,,82.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
TNGX,--,2.0,97.0,68.0,83.9,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,--,4.0,94.3,1.0,95.9,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
COP,XLE,7.0,93.2,10.0,90.2,,,,,,,4.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NYT,XLC,11.0,88.8,5.0,91.3,,,,,,,4.0,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
DVN,XLE,12.0,88.3,68.0,83.9,,,,,,,3.0,,,87.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FANG,XLE,13.0,87.7,98.0,82.9,,,,,,,2.0,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CVX,XLE,15.0,87.5,83.0,83.3,,,,,,,4.0,,,85.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PDBC,IAU,16.0,87.1,,,,,,,,4.5,,,,85.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
CTRA,XLE,18.0,86.7,104.0,82.4,,,,,,,4.0,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CACI,--,19.0,86.6,20.0,88.4,,,,,,,5.0,,,60.9,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
TERN,--,21.0,86.1,105.0,82.3,,,,,,,,,,91.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PSX,XLE,21.0,86.1,65.0,84.1,,,,,,,3.0,,,88.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MNMD,--,24.0,85.6,74.0,83.7,,,,,,,,,,87.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQT,--,25.0,85.1,31.0,87.0,,,,,,,3.0,,,84.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EZPW,XLI,26.0,84.8,9.0,90.6,,,,,,,,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PWR,XLI,30.0,84.0,8.0,90.7,,,,,,,3.0,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
IYZ,XLI,32.0,83.6,,,,,,,,4.2,,,,84.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
BNO,XLE,34.0,83.3,25.0,88.0,,,,,,4.5,,,,75.1,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
XLU,XLU,38.0,82.1,37.0,86.5,,,,,,3.8,,,,75.1,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
HII,XLI,41.0,81.3,88.0,83.2,,,,,,,7.0,,,50.9,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
SNDX,XLV,42.0,81.2,93.0,83.0,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MAZE,--,44.0,81.0,132.0,80.6,,,,,,,,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQIX,XLU,46.0,80.7,30.0,87.2,,,,,,,2.0,,,87.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
OXY,XLE,47.0,80.1,74.0,83.7,,,,,,,3.0,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
BG,XLB,49.0,79.9,128.0,80.9,,,,,,,6.0,,,73.2,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Defensive
HOLX,--,50.0,79.6,126.0,81.2,,,,,,,1.0,,,81.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
MPLX,XLRE,58.0,78.6,83.0,83.3,,,,,,,2.0,,,84.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOM,XLE,63.0,78.3,53.0,84.5,,,,,,,3.0,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CIEN,XLK,63.0,78.3,107.0,82.2,,,,,,,2.0,,,88.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
VPU,XLU,67.0,77.7,39.0,86.3,,,,,,4.0,,,,76.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
