ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
ERAS,15.38,1.71,13.33,45.22,432.12,975.41,1065.03,7.8,3.39,9.56,2.26,2.46,5,True,True,True,True,True,14.19,46.12,1046.57,13.97,47.03,1042.88,15.84,42.74,991.82,1.7673,,,-0.16,clean,0.789,normal,none,98.20523085134776,99.95996797437951,97.99839871897518,98.7,1
FSLY,20.34,1.5,13.25,131.4,74.59,176.36,208.18,8.85,9.92,0.57,2.36,2.79,4,True,True,True,True,True,14.12,132.3,189.73,13.89,133.21,186.03,15.76,128.92,134.97,14.3169,TLT,0.31,-0.38,clean,1.405,normal,none,96.64398185214839,97.7181745396317,99.919935948759,98.1,2
BATL,24.6,32.5,492.89,766.37,2039.57,2058.33,1585.27,15.17,1.55,2.66,1.01,0.78,3,True,True,True,True,True,493.76,767.27,1566.82,493.53,768.19,1563.12,495.4,763.9,1512.06,30.793,,,0.89,clean,5.299,confirmed,none,99.97331198291967,84.06725380304243,100.0,94.7,3
BNAI,49.57,6.1,89.13,112.56,1449.06,1535.97,1258.08,14.61,1.26,12.87,1.06,0.87,3,True,True,True,True,True,89.99,113.46,1239.63,89.77,114.38,1235.93,91.64,110.09,1184.87,13.7209,,,0.03,clean,0.241,thin,none,99.67974379503603,84.06725380304243,99.83987189751802,94.5,4
ROIV,29.9,1.29,4.95,36.09,48.76,137.49,189.73,3.84,7.29,1.35,2.82,3.89,4,True,True,True,True,True,5.82,36.99,171.27,5.59,37.91,167.58,7.46,33.62,116.52,0.4314,XLK,0.37,0.76,clean,0.826,normal,none,94.515612489992,97.7181745396317,89.11128903122498,93.8,5
TYRA,34.2,7.62,3.06,9.46,63.46,177.56,212.28,0.4,3.09,6.71,2.8,3.35,4,True,True,True,True,True,3.93,10.36,193.83,3.7,11.27,190.13,5.57,6.98,139.07,0.1638,,,0.57,clean,0.791,normal,none,94.34881238323993,97.7181745396317,84.54763811048839,92.2,6
TIGO,71.03,-1.69,0.5,13.11,35.07,42.81,172.58,-0.3,26.2,2.67,1.22,4.92,4,True,True,True,True,True,1.37,14.01,154.12,1.14,14.93,150.42,3.01,10.63,99.37,1.6447,XLRE,0.38,-1.48,clean,1.163,normal,buy_today,81.33173205230851,97.7181745396317,97.43795036028823,92.2,6
TERN,41.44,-1.51,1.26,7.57,60.67,456.93,1080.51,-0.84,6.01,8.01,7.53,17.81,4,True,True,True,True,True,2.13,8.47,1062.05,1.9,9.38,1058.35,3.77,5.09,1007.3,0.4871,,,-0.31,clean,0.538,thin,buy_today,86.8227915665866,97.7181745396317,90.63250600480384,91.7,8
NYT,81.92,0.99,3.91,13.45,27.79,39.26,74.68,3.94,3.44,2.07,1.41,2.69,5,True,True,True,True,True,4.78,14.35,56.22,4.55,15.27,52.53,6.42,10.98,1.47,0.4328,XLC,0.39,0.29,clean,1.135,normal,none,85.18815052041633,99.95996797437951,89.27141713370696,91.5,9
ANRO,20.2,-5.72,4.74,25.03,57.85,459.7,549.68,-0.83,5.28,2.31,7.95,9.5,4,True,True,True,True,True,5.61,25.93,531.22,5.39,26.85,527.53,7.25,22.55,476.47,0.6752,,,-0.52,clean,0.536,thin,buy_today,81.90552441953564,97.7181745396317,92.55404323458767,90.7,10
DNTH,60.71,-2.12,14.32,15.73,43.6,150.26,205.71,-6.75,1.1,2.77,3.45,4.72,3,True,True,True,True,True,15.18,16.63,187.25,14.96,17.55,183.56,16.83,13.26,132.5,1.59,,,1.18,clean,1.228,normal,buy_today,86.86949559647718,84.06725380304243,97.35788630904723,89.4,11
STNG,79.49,-0.01,3.22,22.35,41.06,53.87,101.96,-256.02,6.94,1.84,1.31,2.48,3,True,True,True,True,True,4.09,23.25,83.5,3.86,24.16,79.8,5.73,19.87,28.75,1.1286,,,0.0,clean,0.997,normal,buy_today,87.60341606618628,84.06725380304243,96.23698959167334,89.3,12
GLTO,29.14,-1.82,-2.15,13.78,50.67,881.1,615.94,1.18,-6.4,3.68,17.39,12.16,3,True,True,True,True,True,-1.29,14.68,597.48,-1.51,15.59,593.79,0.36,11.3,542.73,4.398,,,-0.44,clean,0.991,normal,buy_today,83.74699759807847,84.06725380304243,99.43955164131305,89.1,13
LINC,35.22,-2.03,2.03,30.83,62.23,79.79,98.76,-1.0,15.2,2.02,1.28,1.59,3,True,True,True,True,True,2.89,31.73,80.3,2.67,32.65,76.61,4.54,28.35,25.55,3.3069,XLV,0.33,-1.6,stalling,1.798,confirmed,none,84.11395783293301,84.06725380304243,99.03923138510808,89.1,13
TXG,22.32,-0.84,0.86,15.77,24.41,67.32,112.17,-1.02,18.37,1.55,2.76,4.59,3,True,True,True,True,True,1.72,16.67,93.71,1.5,17.58,90.01,3.37,13.29,38.96,1.1925,,,-0.62,clean,0.764,normal,buy_today,82.96637309847878,84.06725380304243,96.39711769415533,87.8,15
VIV,15.87,-0.75,-4.22,8.25,20.68,29.76,93.3,5.63,-1.95,2.51,1.44,4.51,4,True,True,True,True,True,-3.36,9.15,74.84,-3.58,10.07,71.15,-1.71,5.78,20.09,0.5964,VXUS,0.35,-1.01,clean,0.964,normal,buy_today,72.24446223645583,97.7181745396317,91.83346677341873,87.3,16
MTZ,291.34,-4.12,0.48,16.76,36.79,62.31,135.16,-0.12,35.23,2.19,1.69,3.67,4,True,True,True,True,True,1.34,17.66,116.7,1.12,18.58,113.01,2.99,14.29,61.95,0.2808,XLI,0.57,-1.61,stalling,1.32,normal,none,76.0074726447825,97.7181745396317,86.86949559647718,86.9,17
TEN,35.31,-2.38,2.56,29.53,44.18,62.64,116.76,-1.07,11.55,1.5,1.42,2.64,3,True,True,True,True,True,3.42,30.43,98.3,3.2,31.35,94.61,5.07,27.05,43.55,0.8176,,,-1.47,clean,1.418,normal,buy_today,82.44595676541233,84.06725380304243,93.75500400320256,86.8,18
SLGL,85.8,-7.75,-3.76,29.8,121.53,266.67,1279.42,0.48,-7.93,4.08,2.19,10.53,3,True,True,True,True,True,-2.89,30.7,1260.96,-3.12,31.62,1257.27,-1.25,27.33,1206.21,4.0461,,,-1.21,clean,0.548,thin,buy_today,75.10008006405123,84.06725380304243,99.35948759007206,86.2,19
ZYME,25.37,1.49,6.57,8.25,1.09,79.44,99.01,4.4,1.26,0.13,72.94,90.9,3,True,True,True,True,True,7.43,9.15,80.55,7.21,10.06,76.85,9.08,5.77,25.8,0.8198,,,2.3,overextended,0.724,thin,none,79.35014678409395,84.06725380304243,93.83506805444355,85.8,20
