ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,19.16,-1.36,7.13,57.01,126.42,152.04,976.12,-5.23,7.99,2.22,1.2,7.72,4,True,True,True,True,True,9.01,61.79,960.04,9.16,60.39,953.39,20.03,71.38,933.09,0.3824,,,-0.13,clean,1.042,normal,buy_today,83.37391774891775,98.9448051948052,94.72402597402598,92.3,1
TERN,49.71,2.62,7.9,26.71,24.84,560.16,1483.12,3.01,3.38,0.93,22.55,59.71,4,True,True,True,True,True,9.78,31.5,1467.03,9.93,30.1,1460.39,20.8,41.09,1440.08,-0.6318,,,0.67,clean,1.423,normal,none,92.39042207792208,98.9448051948052,83.6038961038961,91.6,2
FPLSF,23.59,10.29,9.62,9.57,79.8,111.0,575.93,0.94,0.99,8.34,1.39,7.22,3,True,True,True,True,True,11.5,14.35,559.84,11.65,12.95,553.2,22.52,23.94,532.9,-0.3748,XLF,0.5,0.72,clean,0.586,thin,none,97.42288961038962,88.14935064935064,87.5,91.0,3
GPRE,15.56,0.35,1.2,10.95,59.38,61.19,195.72,3.39,9.1,5.42,1.03,3.3,5,True,True,True,True,True,3.08,15.73,179.64,3.23,14.33,172.99,14.11,25.32,152.69,0.1518,XLE,0.42,-1.06,clean,1.194,normal,none,79.69426406926407,99.9594155844156,93.14123376623377,90.9,4
PL,33.79,-0.12,37.36,41.38,93.2,204.14,696.93,-315.95,1.11,2.25,2.19,7.48,3,True,True,True,True,True,39.24,46.16,680.85,39.39,44.77,674.2,50.26,55.75,653.9,2.8074,,,3.42,overextended,2.094,confirmed,none,85.11228354978356,88.14935064935064,99.10714285714286,90.8,5
YOU,51.49,7.0,10.14,50.25,34.23,35.68,93.43,1.45,4.96,0.68,1.04,2.73,3,True,True,True,True,True,12.02,55.03,77.34,12.17,53.63,70.7,23.04,64.62,50.39,-0.2394,XLF,0.38,0.49,clean,0.867,normal,none,92.7150974025974,88.14935064935064,89.20454545454545,90.0,6
LINC,37.99,1.53,1.94,26.69,58.64,81.09,139.41,1.27,13.74,2.2,1.38,2.38,4,True,True,True,True,True,3.82,31.47,123.32,3.97,30.07,116.67,14.84,41.06,96.37,-0.6245,,,-0.94,clean,1.673,confirmed,none,85.55194805194805,98.9448051948052,83.92857142857143,89.5,7
COP,127.02,0.08,4.7,14.92,37.72,38.19,24.15,59.57,3.18,2.53,1.01,0.64,4,True,True,True,True,True,6.58,19.7,8.07,6.73,18.3,1.42,17.6,29.29,-18.88,0.9188,XLE,0.87,0.52,clean,1.423,normal,none,72.47023809523809,98.9448051948052,96.8344155844156,89.4,8
PARR,57.88,-5.73,8.95,35.38,52.83,65.5,291.58,-1.56,3.95,1.49,1.24,5.52,3,True,True,True,True,True,10.83,40.16,275.49,10.98,38.77,268.85,21.85,49.75,248.54,2.6181,XLE,0.42,0.22,clean,1.419,normal,buy_today,80.45183982683983,88.14935064935064,99.02597402597402,89.2,9
XOM,160.08,0.26,1.81,8.69,37.36,41.89,38.12,7.06,4.79,4.3,1.12,1.02,4,True,True,True,True,True,3.69,13.47,22.03,3.84,12.08,15.39,14.71,23.06,-4.92,0.0443,XLE,0.9,0.06,clean,1.273,normal,none,73.36309523809524,98.9448051948052,92.4512987012987,88.3,10
