ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
BBY,63.68,62.93,1.19,OPTIMAL,95,1.48,0.9,62.37,2.1,,,,0.152,-40.9,57.8,398.0,clean,99.8,WARNING,-13.3,0,Deep Decline,-0.52,2.76,-8.52,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.48, 'median_ttg': 2.0, 'prob_good': 30.0, 'prob_bad': 48.5}",83.4
UGI,36.8,36.69,0.29,OPTIMAL,95,1.48,0.9,36.39,1.12,,,,0.009,-4.2,69.1,171.0,clean,86.5,WARNING,-11.0,1,Basing,2.28,-1.63,-3.44,XLB,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",83.4
U,19.61,19.16,2.37,OPTIMAL,95,1.48,0.9,18.81,4.27,,,,0.381,-133.0,56.9,419.0,clean,98.5,WARNING,-59.8,0,Deep Decline,5.17,7.6,-56.56,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -8.31, 'median_ttg': 2.0, 'prob_good': 22.2, 'prob_bad': 63.0}",82.7
NTR,76.95,75.5,1.91,OPTIMAL,95,1.48,0.9,76.08,1.14,,,,0.0,-0.6,93.0,2.0,clean,54.1,CAUTION,-9.8,3,Parabolic,5.61,2.5,22.59,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.58, 'median_ttg': 2.0, 'prob_good': 23.0, 'prob_bad': 52.7}",82.0
FOX,53.62,52.27,2.57,OPTIMAL,95,1.48,0.9,52.51,2.11,,,,0.015,-7.1,59.0,362.0,clean,89.0,WARNING,-21.4,0,Deep Decline,3.85,3.65,-18.04,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",80.6
NFLX,93.2,91.28,2.11,OPTIMAL,95,1.48,0.9,92.92,0.31,,,,0.734,-93.3,76.1,89.0,clean,65.8,WARNING,-7.0,0,Deep Decline,-0.19,-3.15,-1.34,,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",79.6
COLO,38.93,38.58,0.91,OPTIMAL,95,1.48,0.9,37.97,2.53,,,,0.393,46.2,83.2,32.0,clean,55.9,CAUTION,-11.0,2,Sustained Uptrend,2.91,0.03,1.46,VXUS,index,Index,42.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",79.1
PL,27.64,26.85,2.93,OPTIMAL,95,1.48,0.9,30.46,-9.26,,,,0.492,350.0,83.2,32.0,stalling,52.0,CAUTION,-25.4,3,Parabolic,-18.27,14.5,42.77,,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.36, 'median_ttg': 2.0, 'prob_good': 20.7, 'prob_bad': 64.6}",78.0
ECO,50.03,48.5,3.17,OPTIMAL,95,1.48,0.9,48.35,3.49,,,,0.03,-33.0,85.7,18.0,clean,48.5,CAUTION,-12.7,3,Parabolic,4.15,-7.43,49.45,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",77.8
FOXA,59.02,57.51,2.62,OPTIMAL,95,1.48,0.9,58.27,1.27,,,,0.073,15.3,49.5,612.0,clean,90.9,WARNING,-22.8,0,Deep Decline,3.03,4.75,-20.57,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",77.8
