ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,680.26,11.65,93.21,109.36,305.16,1229.67,1890.23,8.0,1.17,2.79,4.03,1.54,4,True,True,True,True,True,273.71,1153.29,1632.73,258.0,1118.12,1317.48,265.45,1069.36,1634.18,0.7564,,,-0.18,clean,0.707,thin,none,strong_buy,88.1625151783663,95.86492074431426,96.20951068228808,6,100.0,94.9,1
LINC,44.75,11.21,71.26,151.4,139.82,575.98,2126.37,6.36,2.12,0.92,4.12,3.69,4,True,True,True,True,True,108.37,499.6,1868.87,92.66,464.43,1553.62,100.11,415.67,1870.32,0.6193,XLB,0.31,0.18,clean,1.102,normal,none,strong_buy,86.02605756292868,95.86492074431426,95.31357684355616,6,100.0,94.0,2
ELA,24.62,38.7,84.42,152.0,283.49,536.18,4395.16,2.18,1.8,1.87,1.89,8.2,4,True,True,True,True,True,252.04,459.8,4137.67,236.33,424.62,3822.41,243.78,375.87,4139.11,-0.9549,,,1.9,clean,0.941,normal,none,strong_buy,93.67923599488037,95.86492074431426,65.95451412818745,6,100.0,90.5,3
MPC,244.87,9.55,20.63,31.52,69.24,328.39,526.59,2.16,1.53,2.2,4.74,1.6,5,True,True,True,True,True,37.79,252.01,269.09,22.08,216.84,-46.16,29.53,168.08,270.54,0.3208,XLE,0.73,0.42,clean,0.885,normal,none,strong_buy,72.72816776607266,99.6209510682288,92.76361130254996,6,100.0,90.3,4
PARXF,20.44,13.43,33.51,56.15,167.54,7.24,106.46,2.5,1.68,2.98,0.04,14.7,4,True,True,True,True,True,136.09,-69.14,-151.03,120.38,-104.32,-466.28,127.83,-153.07,-149.59,0.3982,XLE,0.51,0.58,clean,0.234,thin,none,strong_buy,74.77601654031703,95.86492074431426,93.65954514128188,6,100.0,90.3,4
EXCE,23.0,16.46,14.89,46.03,158.43,900.0,52172.73,0.9,3.09,3.44,5.68,57.97,4,True,True,True,True,True,126.98,823.62,51915.23,111.27,788.44,51599.98,118.72,739.69,51916.68,-0.3575,,,1.09,clean,,normal,none,strong_buy,79.79390239900233,95.86492074431426,80.70296347346657,6,100.0,89.3,6
MRVL,170.13,41.86,111.92,83.13,202.13,283.95,1604.71,2.67,0.74,2.43,1.4,5.65,3,True,True,True,True,True,170.68,207.57,1347.21,154.97,172.4,1031.96,162.42,123.64,1348.66,-0.4273,QQQ,0.52,1.65,clean,1.36,normal,none,strong_buy,91.61497817597058,77.05031013094418,78.98001378359751,6,100.0,88.7,7
REX,49.68,12.2,39.79,53.62,152.7,253.59,448.34,3.26,1.35,2.85,1.66,1.77,3,True,True,True,True,True,121.25,177.21,190.85,105.53,142.04,-124.4,112.99,93.28,192.29,0.4374,XLE,0.42,0.58,clean,0.861,normal,none,strong_buy,81.04427160250731,77.05031013094418,93.93521709166093,6,100.0,88.5,8
AZLCZ,2125.0,1.43,11.84,63.46,85.59,510.63,962.5,8.27,5.36,1.35,5.97,1.88,4,True,True,True,True,True,54.14,434.25,705.0,38.43,399.08,389.75,45.88,350.32,706.45,1.036,,,-0.52,clean,0.972,normal,none,strong_buy,66.20393160710184,95.86492074431426,96.96760854583046,6,100.0,88.4,9
CASY,859.49,13.28,30.05,63.51,84.46,286.32,667.4,2.26,2.11,1.33,3.39,2.33,4,True,True,True,True,True,53.01,209.94,409.91,37.29,174.77,94.65,44.75,126.01,411.35,-0.5329,XLP,0.39,1.23,clean,0.819,normal,none,strong_buy,79.61668471661581,95.86492074431426,76.22329427980704,6,100.0,88.3,10
STNG,84.41,11.05,23.35,37.7,110.45,332.87,34.84,2.11,1.61,2.93,3.01,0.1,4,True,True,True,True,True,79.0,256.49,-222.66,63.29,221.32,-537.91,70.74,172.56,-221.21,-0.2049,,,0.31,clean,1.002,normal,none,strong_buy,74.07370942863706,95.86492074431426,84.56237077877326,6,100.0,88.3,10
EACO,95.5,2.69,8.52,27.08,171.92,397.66,1736.54,3.17,3.18,6.35,2.31,4.37,5,True,True,True,True,True,140.48,321.28,1479.04,124.76,286.1,1163.79,132.21,237.34,1480.49,0.1581,,,-0.35,clean,,normal,none,strong_buy,65.59351514554821,99.6209510682288,90.83390764989663,6,100.0,87.8,12
MUSA,577.87,16.45,52.92,57.89,14.15,307.7,906.39,3.22,1.09,0.24,21.75,2.95,3,True,True,True,True,True,-17.3,231.32,648.9,-33.01,196.14,333.64,-25.56,147.39,650.34,1.4666,,,1.51,clean,1.054,normal,none,strong_buy,75.76876374257492,77.05031013094418,98.13921433494141,6,100.0,87.8,12
CVE,28.4,10.68,38.07,71.39,141.5,251.92,79.29,3.56,1.88,1.98,1.78,0.31,3,True,True,True,True,True,110.05,175.54,-178.2,94.34,140.36,-493.46,101.79,91.61,-176.76,0.3102,XLE,0.73,0.4,clean,0.668,thin,none,strong_buy,79.30655377243936,77.05031013094418,92.48793935217091,6,100.0,87.7,14
KEN,88.89,3.0,21.33,65.22,188.89,164.71,906.68,7.11,3.06,2.9,0.87,5.5,4,True,True,True,True,True,157.44,88.33,649.19,141.72,53.16,333.93,149.17,4.4,650.63,-0.3609,VGK,0.33,-0.67,clean,1.693,confirmed,none,strong_buy,72.92835811099077,95.86492074431426,80.63404548587181,6,100.0,87.2,15
DK,46.04,11.99,29.58,19.0,227.92,81.26,189.74,2.47,0.64,12.0,0.36,2.34,3,True,True,True,True,True,196.47,4.88,-67.75,180.76,-30.3,-383.01,188.21,-79.05,-66.31,1.3191,XLE,0.6,0.0,clean,0.921,normal,none,none,73.11542122017656,77.05031013094418,97.86354238456238,6,100.0,86.9,16
INSW,91.62,22.24,50.05,82.73,152.12,391.79,,2.25,1.65,1.84,2.58,,4,True,True,True,True,True,120.67,315.41,,104.96,280.23,,112.41,231.48,,-0.4712,,,1.49,clean,0.986,normal,none,none,88.10672442650389,95.86492074431426,77.7394900068918,5,83.33333333333334,86.2,17
