symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ACMR,57.25,-1.4969029593943528,71.355881472613,120.70161912104855,-0.20272713770556341,4.896681463546568,0.09285264349961922,0.41595925755473273,0.13675015636389165,Accelerating,True,False,V-shaped,1.4935180551455962,False,,0.0,31.0,,STRONG_BUY,90
ABM,44.82,-2.6498696785403952,4.232558139534892,-17.504141358365544,-0.9489895860458493,0.47413031397594585,0.01725352557422366,0.08248459479819663,-0.0058382927569105465,Stable,False,False,V-shaped,0.9383808031374066,False,,0.0,,102.0,SELL,85
ABEV,3.086,11.007194244604324,21.496062992125985,49.08212560386473,9.676923016625786,3.185610226055542,0.015399449093728132,0.12464047448886431,-0.013894336920940466,Stable,False,False,V-shaped,0.5309507532764566,False,,0.0,51.0,,HOLD,50
ACM,97.47,1.0785025407030968,-5.48821875303015,-2.578710644677662,0.21325474329051763,-0.6225220643665884,0.15435290328367837,0.07349653158154354,0.040657174838759434,Accelerating,True,False,V-shaped,1.7541247754444091,False,,0.0,30.0,,HOLD,50
ACWX,73.455,3.7793161910144146,10.475259437509399,32.7819956616052,5.253646710889591,4.916571267220203,0.02924122441126217,0.05631138961199439,0.01830085720567294,Stable,False,False,V-shaped,0.8508250204445033,False,,0.0,46.0,,HOLD,50
ABBV,233.99,4.923546029326054,2.7624066754501575,11.940869731617475,3.2342264544626165,0.609145069812868,0.07392962146443276,0.020930672366110174,0.036765611939270255,Accelerating,True,False,V-shaped,0.9816591890401642,False,,0.0,34.0,,BUY,75
AAOI,103.7906,137.99724833753726,287.5675877520537,374.79688929551696,20.986678439450483,16.181904680757736,1.1469249954661327,0.5364539976510845,-0.019720101270285544,Stable,False,False,V-shaped,1.0972392507093303,False,,0.0,30.0,,HOLD,50
AA,63.98,12.621017426509407,53.282223287014844,92.42105263157893,5.025074462409978,7.382139089866936,-0.11225463329749288,-0.07435408295841422,-0.045408314906148196,Decelerating,False,True,V-shaped,0.8709242432003023,False,,0.0,180.0,,HOLD,50
AAXJ,105.4,5.095223850832586,13.749190589251036,43.070449300936616,6.357473451377867,6.351769370091382,0.03902353467329647,0.07044627838817594,0.021571534998307818,Stable,False,False,V-shaped,0.9175830174835284,False,,0.0,43.0,,HOLD,50
ACAD,23.125,-7.978511738957417,-7.647763578274757,17.984693877551017,-3.513171187152513,-1.4925582445320535,-0.299707850543627,-0.22571153985370856,-0.08691084230780516,Decelerating,False,True,V-shaped,1.3793301020509712,False,,0.0,,30.0,SELL,85
AAPL,265.775,2.426005857869562,-4.688900842747012,9.89703936486932,1.1181671646437383,-1.0778196977601864,-0.1283776067117335,-0.0777586202505609,0.0394445880566339,Accelerating,True,False,V-shaped,1.4961716888568848,False,,0.0,,19.0,SELL,85
AAL,12.5099,-5.940601503759401,-10.961565836298936,-12.822996515679442,-2.43361553548865,-1.5569691991391033,-0.41805750912708345,-0.2556731843297457,-0.08993338992591159,Decelerating,False,True,V-shaped,1.0475160845209086,False,,0.0,,30.0,SELL,85
ADTTF,155.1,-18.36842105263158,31.574482524601287,134.50257030541275,-4.153262874507755,2.3619593614712286,-0.6412389297447999,-0.2701867010872906,-0.066453598538144,Decelerating,False,True,V-shaped,0.9925213103365383,False,,0.0,52.0,,SELL_SOON,70
ABNB,134.3044,3.814176393290558,14.799897427130526,-3.2876791243609205,1.4240095243508308,2.197186591652074,-0.012645461774512716,-0.048929258508560565,-0.01873386940191473,Stable,False,False,V-shaped,1.2523551588540243,False,,0.0,53.0,,HOLD,50
ACWI,146.9798,1.0170446735395355,3.8946773167455984,21.641810808574036,1.7872082447093307,2.0526140524709136,-0.023856807949547053,0.0051481569306891534,0.006762018415484467,Stable,False,False,V-shaped,0.9179093170866649,False,,0.0,48.0,,HOLD,50
ABT,114.91,5.132662397072285,-10.853374709076814,-16.737917542207082,7.232729232351915,-1.6327500437931954,0.060638161725998896,-0.0015188267874014054,0.04148389041808997,Accelerating,True,False,V-shaped,0.31077161885287274,False,,0.0,,90.0,SELL,85
