ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
BG,XLB,11.0,90.9,62.0,84.4,,,,,,,6.0,,,85.0,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
EC,XLE,17.0,90.2,40.0,85.4,,,,,,,7.0,,,87.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
PBR,XLE,38.0,84.2,6.0,92.1,,,,,,,7.0,,,84.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XOP,XLE,44.0,83.2,137.0,79.0,,,,,,4.6,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
OIH,XLE,49.0,82.3,110.0,80.7,,,,,,4.1,,,,86.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,51.0,81.9,52.0,84.9,,,,,,4.3,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,52.0,81.8,52.0,84.9,,,,,,4.3,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DVN,XLE,1.0,94.3,37.0,85.6,,,,,,,3.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CLMT,--,2.0,94.2,4.0,93.4,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARR,XLE,5.0,92.7,86.0,82.5,,,,,,,,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,6.0,92.0,59.0,84.7,,,,,,,3.0,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TYRA,--,7.0,91.6,134.0,79.1,,,,,,,,,,90.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,XLB,8.0,91.3,43.0,85.3,,,,,,,,,,84.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
OXY,XLE,8.0,91.3,37.0,85.6,,,,,,,3.0,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VLO,XLE,10.0,91.1,5.0,93.1,,,,,,,4.0,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LNG,XLE,12.0,90.7,7.0,91.9,,,,,,,2.0,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MPC,XLE,13.0,90.6,2.0,94.5,,,,,,,1.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOM,XLE,13.0,90.6,34.0,86.1,,,,,,,3.0,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
COP,XLE,15.0,90.5,35.0,85.9,,,,,,,4.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTRA,XLE,16.0,90.4,144.0,78.6,,,,,,,4.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FANG,XLE,18.0,90.0,139.0,78.9,,,,,,,2.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PSX,XLE,19.0,89.6,40.0,85.4,,,,,,,3.0,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CVX,XLE,21.0,89.4,55.0,84.8,,,,,,,4.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CNQ,XLE,21.0,89.4,27.0,86.9,,,,,,,4.0,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MRK,XLP,24.0,89.1,19.0,88.1,,,,,,,3.0,,,81.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
TERN,--,25.0,88.7,73.0,83.3,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,--,26.0,88.4,69.0,83.9,,,,,,,,,,89.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
HAL,XLE,28.0,88.2,,,,,,,,,6.0,,,86.3,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Energy
GPRE,XLE,29.0,86.3,81.0,82.7,,,,,,,,,,81.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EPD,IAU,32.0,85.1,78.0,82.9,,,,,,,3.0,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CF,XLE,33.0,84.9,3.0,93.9,,,,,,,4.0,,,83.5,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
SNDX,XLV,34.0,84.8,101.0,81.3,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
HOLX,--,34.0,84.8,30.0,86.8,,,,,,,1.0,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
VIST,XLE,39.0,83.9,92.0,81.9,,,,,,,,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WEAT,DBA,40.0,83.6,60.0,84.6,,,,,,2.1,,,,75.6,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SOYB,DBA,41.0,83.4,124.0,79.8,,,,,,2.0,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SYRE,VXUS,42.0,83.3,118.0,80.3,,,,,,,,,,85.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PBF,XLE,45.0,82.7,17.0,88.3,,,,,,,,,,87.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROST,XLY,46.0,82.5,13.0,89.9,,,,,,,3.0,,,85.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
FTI,VXUS,46.0,82.5,14.0,89.6,,,,,,,4.0,,,87.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NEE,XLU,64.0,79.9,106.0,81.1,,,,,,,5.0,,,65.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
MPLX,XLU,65.0,79.8,55.0,84.8,,,,,,,2.0,,,87.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
OKE,XLE,72.0,78.9,83.0,82.6,,,,,,,2.0,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LBRT,--,72.0,78.9,94.0,81.8,,,,,,,,,,83.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CACI,--,76.0,78.6,26.0,87.2,,,,,,,5.0,,,36.1,WARNING,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
FUWAY,IAU,77.0,78.4,8.0,91.4,,,,,,,,,,83.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LHX,XLI,80.0,78.2,109.0,80.8,,,,,,,8.0,,,44.3,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
XLU,XLU,81.0,78.0,70.0,83.5,,,,,,3.9,,,,58.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
MRVL,VXUS,84.0,77.8,43.0,85.3,,,,,,,0.0,,,82.2,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MNMD,--,88.0,77.5,68.0,84.1,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VPU,XLU,88.0,77.5,77.0,83.0,,,,,,4.3,,,,59.4,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
KMI,XLE,95.0,76.6,86.0,82.5,,,,,,,3.0,,,84.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
