ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SRZN,29.68,1.82,13.54,10.54,37.73,130.26,154.55,7.45,0.78,3.58,3.45,4.1,4,True,True,True,True,True,13.95,14.39,137.61,14.52,13.78,130.42,9.09,17.68,103.48,0.2306,QQQ,0.31,0.21,clean,0.67,thin,none,91.11553784860558,98.56573705179282,94.18326693227091,94.6,1
MEOH,60.01,0.77,2.56,17.28,48.98,50.93,71.02,3.32,6.74,2.84,1.04,1.45,4,True,True,True,True,True,2.97,21.13,54.08,3.54,20.52,46.89,-1.89,24.42,19.95,4.4254,XLE,0.41,-1.95,stalling,1.829,confirmed,none,80.19256308100931,98.56573705179282,99.20318725099602,92.7,2
FSLY,30.83,6.11,3.49,45.84,204.04,260.58,387.05,0.57,13.13,4.45,1.28,1.9,3,True,True,True,True,True,3.9,49.69,370.11,4.47,49.08,362.92,-0.97,52.98,335.98,-0.1877,,,0.3,clean,0.886,normal,none,96.73970783532536,85.5378486055777,91.71314741035856,91.3,3
CENX,61.31,4.39,22.16,15.85,54.47,108.82,230.33,5.04,0.72,3.44,2.0,4.23,4,True,True,True,True,True,22.57,19.71,213.4,23.14,19.1,206.21,17.7,23.0,179.27,-1.0018,IAU,0.41,3.11,overextended,1.0,normal,none,96.40770252324036,98.56573705179282,77.05179282868527,90.7,4
BG,127.91,0.54,2.0,9.68,42.63,57.43,67.38,3.69,4.84,4.4,1.35,1.58,4,True,True,True,True,True,2.41,13.53,50.44,2.98,12.93,43.25,-2.45,16.82,16.31,0.0911,XLB,0.59,-0.76,clean,0.807,normal,none,77.21115537848605,98.56573705179282,93.46613545816733,89.7,5
ECO,51.31,1.5,5.92,0.06,53.81,75.3,132.17,3.94,0.01,919.74,1.4,2.46,4,True,True,True,True,True,6.34,3.91,115.24,6.9,3.3,108.04,1.47,7.2,81.1,-0.6761,VXUS,0.31,0.11,clean,0.958,normal,none,85.64409030544489,98.56573705179282,84.54183266932272,89.6,6
WDS,23.88,0.06,0.95,10.99,52.91,58.7,64.84,15.13,11.56,4.81,1.11,1.23,4,True,True,True,True,True,1.36,14.84,47.9,1.93,14.23,40.71,-3.51,18.13,13.77,0.965,XLE,0.61,-2.05,stalling,1.381,normal,none,73.28685258964144,98.56573705179282,96.09561752988047,89.3,7
CLMT,35.26,-1.7,17.57,26.43,78.71,93.21,178.08,-10.33,1.5,2.98,1.18,2.26,3,True,True,True,True,True,17.98,30.28,161.14,18.55,29.67,153.95,13.12,33.57,127.01,0.9864,,,1.33,clean,1.375,normal,buy_today,81.95219123505977,85.5378486055777,96.17529880478088,87.9,8
TYRA,40.13,4.81,9.32,21.57,57.74,186.85,331.51,1.94,2.32,2.68,3.24,5.74,3,True,True,True,True,True,9.73,25.42,314.57,10.3,24.81,307.38,4.86,28.71,280.44,-0.9625,,,1.65,clean,0.863,normal,none,97.24435590969455,85.5378486055777,78.00796812749003,86.9,9
PL,29.0,3.76,-18.01,14.62,46.91,123.42,757.99,-4.79,-0.81,3.21,2.63,16.16,3,True,True,True,True,True,-17.6,18.48,741.05,-17.03,17.87,733.86,-22.47,21.77,706.92,0.4204,,,-0.82,clean,0.986,normal,none,79.72775564409031,85.5378486055777,94.9800796812749,86.7,10
APA,41.87,-0.92,1.33,31.46,69.51,72.45,99.19,-1.44,23.64,2.21,1.04,1.43,3,True,True,True,True,True,1.74,35.31,82.26,2.31,34.7,75.06,-3.13,38.6,48.12,2.8119,XLE,0.73,-2.03,stalling,1.158,normal,none,74.5418326693227,85.5378486055777,98.80478087649402,86.3,11
REX,43.05,-5.48,4.04,19.02,31.53,40.59,129.23,-0.74,4.71,1.66,1.29,4.1,3,True,True,True,True,True,4.45,22.87,112.3,5.02,22.27,105.11,-0.42,26.16,78.16,1.7719,XLE,0.4,-2.45,stalling,1.535,confirmed,none,74.6347941567065,85.5378486055777,97.92828685258964,86.0,12
DNTH,86.12,2.62,8.18,55.48,110.25,118.86,374.75,3.12,6.78,1.99,1.08,3.4,4,True,True,True,True,True,8.59,59.33,357.82,9.16,58.72,350.62,3.72,62.62,323.68,-1.463,,,0.26,clean,1.149,normal,none,95.73041168658699,98.56573705179282,62.23107569721116,85.5,13
GSG,31.81,-1.39,4.57,16.43,36.52,38.48,39.7,-3.28,3.6,2.22,1.05,1.09,3,True,True,True,True,True,4.98,20.29,22.77,5.55,19.68,15.57,0.11,23.58,-11.37,2.5536,DBA,0.44,-0.8,clean,1.285,normal,buy_today,72.02523240371845,85.5378486055777,98.56573705179282,85.4,14
ANRO,22.88,0.73,10.67,13.75,27.51,469.03,959.03,14.68,1.29,2.0,17.05,34.86,4,True,True,True,True,True,11.08,17.6,942.09,11.65,16.99,934.9,6.21,20.89,907.96,-1.2479,,,1.49,clean,1.026,normal,none,87.09827357237715,98.56573705179282,69.40239043824701,85.0,15
DOW,40.92,-1.75,3.28,33.12,74.05,78.46,17.18,-1.87,10.09,2.24,1.06,0.23,3,True,True,True,True,True,3.69,36.97,0.25,4.26,36.36,-6.95,-1.18,40.26,-33.89,2.4508,XLB,0.5,-0.55,clean,0.848,normal,buy_today,69.6547144754316,85.5378486055777,98.40637450199203,84.5,16
GUNR,55.3,0.28,2.58,2.22,19.85,26.31,42.49,9.17,0.86,8.95,1.33,2.14,4,True,True,True,True,True,2.99,6.07,25.55,3.56,5.46,18.36,-1.88,9.36,-8.58,-0.6099,IAU,0.78,0.65,clean,0.927,normal,none,69.12350597609561,98.56573705179282,85.89641434262948,84.5,16
VIST,72.22,-4.28,1.25,21.24,49.0,109.94,55.11,-0.29,17.02,2.31,2.24,1.12,3,True,True,True,True,True,1.66,25.09,38.18,2.23,24.48,30.98,-3.21,28.38,4.04,1.5512,XLE,0.35,-0.91,clean,1.21,normal,buy_today,70.47144754316068,85.5378486055777,97.37051792828684,84.5,16
PARR,60.28,-3.77,-1.92,31.73,69.66,70.19,322.72,0.51,-16.53,2.2,1.01,4.63,3,True,True,True,True,True,-1.51,35.58,305.79,-0.94,34.98,298.59,-6.38,38.87,271.65,4.5459,XLE,0.48,-1.89,stalling,0.824,normal,none,68.07436918990705,85.5378486055777,99.28286852589642,84.3,19
AA,67.41,1.86,14.84,5.59,23.94,104.96,121.02,7.98,0.38,4.28,4.38,5.06,4,True,True,True,True,True,15.25,9.44,104.08,15.82,8.84,96.89,10.38,12.73,69.95,-1.3341,IAU,0.51,2.2,overextended,0.716,thin,none,88.41965471447543,98.56573705179282,65.89641434262948,84.3,19
SYRE,50.26,-0.38,10.03,25.43,57.65,199.88,211.4,-26.62,2.54,2.27,3.47,3.67,3,True,True,True,True,True,10.44,29.28,194.47,11.01,28.68,187.27,5.57,32.57,160.33,-0.7142,VXUS,0.48,0.72,clean,1.032,normal,buy_today,83.72509960159363,85.5378486055777,83.58565737051794,84.3,19
RBKB,15.66,0.45,2.96,-1.51,28.26,37.85,59.15,6.59,-0.51,-18.72,1.34,2.09,3,True,True,True,True,True,3.37,2.34,42.21,3.94,1.74,35.02,-1.5,5.63,8.08,0.5337,,,0.24,clean,0.47,thin,none,71.14209827357239,85.5378486055777,95.45816733067728,84.0,22
