ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.2,10,bullish,-2.52,-4.14,-3.42,-7.75,5.82,-0.4,-2.0,-1.25,-1.69,,,79.0,,,79.0,,,79.0
ACWI,ACWI,4.0,10,bullish,-1.1,-2.85,-3.64,-5.76,-2.18,-1.26,-1.96,-1.59,-1.47,,,80.0,,,80.0,,,80.0
ACWX,ACWX,4.3,10,bullish,-1.74,-3.79,-4.3,-8.66,1.19,-1.58,-2.0,-1.65,-1.74,,,80.0,,,80.0,,,80.0
AFK,Africa,3.3,10,bullish,-0.97,-6.04,-8.72,-17.0,-5.72,-2.0,-2.0,-2.0,-1.96,,,79.0,,,79.0,,,79.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,57.0,,,57.0,,,57.0
AGG,Agg Bond,2.3,10,bullish,-0.78,-1.09,-1.39,-2.36,-1.13,-1.53,-2.0,-1.89,-1.87,,,91.0,,,91.0,,,91.0
AIA,AIA,4.7,10,bullish,-2.98,-4.6,-2.74,-6.37,13.69,0.34,-1.48,-0.89,-1.48,,,80.0,,,80.0,,,80.0
AIQ,AIQ,4.6,10,bullish,-2.88,-4.41,-4.58,-2.34,-6.57,-1.25,-0.7,-1.26,-1.47,,,48.0,,,48.0,,,48.0
AIRR,AIRR,4.1,10,bullish,0.67,0.49,-0.29,-6.07,12.01,0.1,-1.76,-0.52,-0.15,,,58.0,,,58.0,,,58.0
ALAI,ALAI,4.9,10,bullish,-4.26,-3.43,-2.89,-2.92,-8.63,-1.02,-0.75,-0.89,-1.13,,,6.0,,,6.0,,,6.0
AMG,AMG,3.7,10,bullish,-1.25,-1.31,-2.0,-5.52,-1.39,-1.21,-1.44,-0.79,-0.58,,,100.0,,,100.0,,,100.0
APIE,APIE,5.2,10,bullish,-0.85,-3.6,-4.78,-9.41,-4.47,-2.0,-2.0,-1.62,-1.52,,,16.0,,,16.0,,,16.0
APO,APO,6.7,10,bullish,-1.74,0.5,1.16,-3.78,-25.22,-1.56,-0.23,0.26,0.15,,,65.0,,,65.0,,,65.0
ARES,ARES,5.4,10,bullish,-1.87,0.29,-2.49,-7.5,-36.04,-1.73,-0.43,-0.18,0.13,,,58.0,,,58.0,,,58.0
ARGT,ARGT,3.9,10,bullish,-1.05,-0.52,-0.96,-6.03,-4.66,-0.55,-0.66,-0.18,-0.13,,,65.0,,,65.0,,,65.0
ARKF,ARKF,4.3,10,bullish,-4.48,-7.42,-6.66,4.21,-22.14,-1.08,0.22,-1.02,-1.53,,,48.0,,,48.0,,,48.0
ARKG,ARKG,5.0,10,bullish,-1.18,-3.0,-5.53,-8.16,-10.89,-1.06,-1.02,-0.85,-0.62,,,56.0,,,56.0,,,56.0
ARKK,ARKK,5.1,10,bullish,-3.38,-6.01,-5.79,-1.9,-14.48,-0.97,-0.46,-1.0,-1.26,,,56.0,,,56.0,,,56.0
ARKQ,ARKQ,4.5,10,bullish,-2.45,-4.76,-3.98,-5.75,-0.75,-0.85,-1.14,-1.0,-1.26,,,58.0,,,58.0,,,58.0
ARKW,ARKW,4.9,10,bullish,-3.75,-6.53,-5.38,2.83,-20.74,-1.07,0.02,-0.92,-1.39,,,58.0,,,58.0,,,58.0
ARKX,ARKX,3.8,10,bullish,-3.78,-5.79,-4.42,-5.88,3.27,-0.66,-1.09,-1.03,-1.49,,,31.0,,,31.0,,,31.0
ARTY,ARTY,4.4,10,bullish,-3.72,-4.01,-1.8,-3.32,1.27,-0.5,-0.82,-0.65,-1.2,,,48.0,,,48.0,,,48.0
ASEA,ASEA,3.8,10,bullish,-1.86,-3.06,-1.76,-7.08,2.92,-0.49,-2.0,-0.87,-1.53,,,65.0,,,65.0,,,65.0
ASHR,ASHR,4.0,10,bullish,-3.14,-4.5,-4.81,-5.82,-0.96,-1.01,-1.89,-1.86,-2.0,,,58.0,,,58.0,,,58.0
AVDE,AVDE,4.8,10,bullish,-1.02,-2.9,-4.11,-8.92,1.78,-1.54,-2.0,-1.6,-1.39,,,48.0,,,48.0,,,48.0
AVDV,AVDV,4.3,10,bullish,-1.13,-2.96,-5.38,-10.27,4.97,-1.2,-2.0,-1.9,-1.35,,,48.0,,,48.0,,,48.0
AVEM,AVEM,3.6,10,bullish,-1.9,-3.44,-3.28,-8.2,5.82,-0.49,-2.0,-1.28,-1.53,,,48.0,,,48.0,,,48.0
AVES,AVES,3.9,10,bullish,-2.37,-3.73,-3.39,-9.7,2.86,-0.86,-2.0,-1.33,-1.71,,,38.0,,,38.0,,,38.0
AVIV,AVIV,5.2,10,bullish,-0.54,-2.44,-3.19,-8.38,3.42,-1.37,-2.0,-1.33,-1.22,,,38.0,,,38.0,,,38.0
AVNM,AVNM,5.2,10,bullish,-1.22,-2.96,-3.92,-8.85,3.19,-1.24,-2.0,-1.58,-1.45,,,16.0,,,16.0,,,16.0
BAI,BAI,4.6,10,bullish,-1.03,0.93,1.58,0.03,3.93,-0.22,-0.38,-0.02,0.02,,,6.0,,,6.0,,,6.0
BAM,BAM,6.6,10,bullish,-1.66,-3.93,-5.61,-10.79,-18.09,-1.4,-1.16,-0.9,-0.89,,,16.0,,,16.0,,,16.0
