ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,17.96,3.79,9.15,41.71,97.31,174.96,865.33,2.42,4.56,2.33,1.8,8.89,4,True,True,True,True,True,10.54,43.54,844.04,10.31,41.71,837.07,12.11,40.16,798.43,1.3227,,,0.19,clean,0.863,normal,none,97.77508090614886,97.81553398058253,97.49190938511327,97.7,1
TYRA,37.53,3.62,11.2,28.57,64.53,199.76,249.44,3.1,2.55,2.26,3.1,3.87,4,True,True,True,True,True,12.59,30.39,228.14,12.36,28.56,221.18,14.16,27.02,182.54,1.5068,,,0.04,clean,1.07,normal,none,97.0873786407767,97.81553398058253,97.97734627831716,97.6,2
MAMA,16.65,4.24,0.47,10.39,24.33,76.91,161.34,0.11,22.31,2.34,3.16,6.63,4,True,True,True,True,True,1.86,12.22,140.04,1.63,10.38,133.08,3.43,8.84,94.44,0.5202,XLP,0.37,0.47,clean,0.649,thin,none,89.57659115426107,97.81553398058253,93.28478964401295,93.6,3
LINC,37.74,0.36,4.21,38.26,70.41,91.99,161.39,11.73,9.09,1.84,1.31,2.29,4,True,True,True,True,True,5.6,40.08,140.1,5.37,38.25,133.13,7.17,36.71,94.49,2.4865,,,-0.05,clean,0.766,normal,none,83.56256742179073,97.81553398058253,99.19093851132686,93.5,4
PRE,21.96,5.97,7.16,4.75,41.93,118.03,399.0,1.2,0.66,8.82,2.82,9.52,3,True,True,True,True,True,8.55,6.58,377.71,8.32,4.74,370.74,10.12,3.2,332.1,1.3958,,,0.41,clean,0.938,normal,none,94.56580366774541,83.41423948220064,97.81553398058253,91.9,5
GPRE,15.3,-3.23,2.41,9.91,56.76,58.88,201.18,-0.75,4.11,5.73,1.04,3.54,4,True,True,True,True,True,3.8,11.74,179.89,3.57,9.91,172.92,5.37,8.36,134.28,1.3317,XLE,0.42,-0.91,clean,0.752,normal,buy_today,77.14401294498383,97.81553398058253,97.57281553398059,90.8,6
MAZE,51.13,1.83,13.47,8.69,29.21,119.44,352.48,7.35,0.65,3.36,4.09,12.07,4,True,True,True,True,True,14.86,10.52,331.18,14.63,8.69,324.22,16.43,7.14,285.58,-0.3113,,,0.05,clean,1.675,confirmed,none,91.37001078748652,97.81553398058253,82.68608414239482,90.6,7
NTR,77.93,-5.94,2.8,10.65,27.75,36.84,55.64,-0.47,3.81,2.61,1.33,2.0,4,True,True,True,True,True,4.19,12.47,34.35,3.96,10.64,27.38,5.76,9.1,-11.26,1.2425,XLE,0.5,-0.88,clean,1.775,confirmed,none,70.82659115426107,97.81553398058253,97.33009708737865,88.7,8
ANRO,24.43,9.75,11.1,48.6,66.42,528.02,673.1,1.14,4.38,1.37,7.95,10.13,3,True,True,True,True,True,12.49,50.42,651.8,12.26,48.59,644.84,14.06,47.05,606.2,-0.2418,,,0.39,clean,1.234,normal,none,99.01564185544767,83.41423948220064,83.41423948220064,88.6,9
RCAT,15.42,-2.77,9.36,37.07,75.43,40.31,213.41,-3.37,3.96,2.03,0.53,2.83,3,True,True,True,True,True,10.75,38.89,192.12,10.52,37.06,185.16,12.32,35.51,146.51,2.0202,IAU,0.35,-0.63,clean,1.303,normal,buy_today,79.28802588996764,83.41423948220064,98.7864077669903,87.2,10
CLMT,28.4,-0.65,-3.19,9.33,40.34,63.34,152.26,4.92,-2.93,4.32,1.57,3.77,4,True,True,True,True,True,-1.8,11.16,130.97,-2.02,9.33,124.01,-0.23,7.78,85.36,0.6959,,,-0.91,clean,0.776,normal,buy_today,67.37459546925567,97.81553398058253,94.66019417475728,86.6,11
TIGO,73.14,1.31,4.23,11.27,42.79,53.88,147.85,3.22,2.66,3.8,1.26,3.45,4,True,True,True,True,True,5.62,13.1,126.55,5.39,11.26,119.59,7.19,9.72,80.94,-0.7299,XLRE,0.43,0.24,clean,0.948,normal,none,86.13133764832794,97.81553398058253,74.51456310679612,86.2,12
AEP,134.06,0.33,1.66,6.03,17.32,22.47,28.6,5.0,3.62,2.87,1.3,1.65,4,True,True,True,True,True,3.05,7.86,7.31,2.83,6.02,0.34,4.62,4.48,-38.3,0.5364,XLU,0.81,0.83,clean,0.758,normal,none,66.49137001078749,97.81553398058253,93.36569579288026,85.9,13
AXGN,33.76,4.41,15.32,3.54,12.63,105.76,96.77,3.48,0.23,3.56,8.38,7.66,4,True,True,True,True,True,16.71,5.37,75.47,16.48,3.53,68.51,18.28,1.99,29.87,-0.8712,,,0.83,clean,0.983,normal,none,88.18770226537218,97.81553398058253,71.11650485436894,85.7,14
MNMD,18.32,1.44,-0.16,12.88,45.51,94.07,190.33,-0.11,-78.77,3.53,2.07,4.18,3,True,True,True,True,True,1.23,14.7,169.04,1.0,12.87,162.07,2.8,11.33,123.43,-0.0999,,,-0.68,clean,0.678,thin,none,85.72680690399137,83.41423948220064,85.59870550161813,84.9,15
XOM,157.03,0.58,4.38,4.74,31.36,40.01,44.5,7.52,1.08,6.62,1.28,1.42,3,True,True,True,True,True,5.77,6.56,23.21,5.54,4.73,16.24,7.34,3.18,-22.4,0.817,XLE,0.91,0.95,clean,0.926,normal,none,74.6898597626753,83.41423948220064,95.71197411003236,84.6,16
CENX,55.36,1.14,1.66,11.38,71.27,112.17,185.34,1.46,6.85,6.26,1.57,2.6,4,True,True,True,True,True,3.05,13.2,164.04,2.83,11.37,157.08,4.62,9.83,118.43,-0.9311,XLK,0.48,-1.35,clean,0.969,normal,none,86.1111111111111,97.81553398058253,69.90291262135922,84.6,16
MPC,228.86,1.18,6.1,15.57,22.31,26.95,67.03,5.15,2.55,1.43,1.21,3.0,3,True,True,True,True,True,7.49,17.4,45.73,7.26,15.57,38.77,9.06,14.02,0.13,0.1217,XLE,0.65,0.0,clean,0.995,normal,none,79.60490830636462,83.41423948220064,89.56310679611651,84.2,18
REX,40.03,-0.74,7.18,21.71,20.17,31.59,123.26,-9.65,3.03,0.93,1.57,6.11,3,True,True,True,True,True,8.57,23.53,101.96,8.34,21.7,95.0,10.14,20.16,56.36,0.361,XLF,0.33,-0.01,clean,1.051,normal,buy_today,75.37756202804746,83.41423948220064,92.63754045307444,83.8,19
UNF,273.82,0.19,4.26,16.49,52.32,59.6,35.18,22.81,3.87,3.17,1.14,0.67,4,True,True,True,True,True,5.65,18.32,13.89,5.42,16.49,6.92,7.22,14.94,-31.72,-0.6054,,,-0.45,clean,3.078,confirmed,none,75.86974110032362,97.81553398058253,77.26537216828478,83.7,20
EQT,64.53,0.25,3.7,12.85,15.09,26.68,32.07,14.87,3.48,1.17,1.77,2.13,4,True,True,True,True,True,5.09,14.68,10.78,4.86,12.85,3.81,6.66,11.3,-34.83,-0.2314,XLE,0.33,0.2,clean,0.817,normal,none,69.0062028047465,97.81553398058253,83.65695792880258,83.5,21
PWR,569.62,1.9,0.28,10.42,22.0,48.91,127.58,0.15,37.45,2.11,2.22,5.8,4,True,True,True,True,True,1.67,12.24,106.29,1.44,10.41,99.32,3.24,8.87,60.68,-0.9964,XLK,0.57,-0.2,clean,1.092,normal,none,84.35140237324703,97.81553398058253,68.042071197411,83.4,22
TRV,305.86,1.11,0.88,2.83,8.12,9.65,19.5,0.79,3.22,2.87,1.19,2.4,4,True,True,True,True,True,2.27,4.66,-1.79,2.04,2.83,-8.75,3.84,1.28,-47.4,0.2341,,,0.91,clean,0.747,thin,none,60.99649406688243,97.81553398058253,91.10032362459548,83.3,23
XLU,47.2,0.51,0.75,4.31,9.67,10.41,22.03,1.46,5.77,2.24,1.08,2.28,4,True,True,True,True,True,2.14,6.13,0.73,1.91,4.3,-6.23,3.71,2.76,-44.87,0.297,XLU,1.0,1.19,clean,0.915,normal,none,59.58063646170442,97.81553398058253,91.99029126213593,83.1,24
SMTOY,65.52,1.24,7.62,15.45,50.1,130.7,272.06,6.17,2.03,3.24,2.61,5.43,4,True,True,True,True,True,9.01,17.28,250.77,8.78,15.45,243.8,10.58,13.9,205.16,-1.184,VXUS,0.5,-0.55,clean,0.568,thin,none,89.41477885652644,97.81553398058253,61.56957928802589,82.9,25
