ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.8,10,bullish,-3.8,-4.41,-6.35,-11.86,0.75,-1.32,-2.0,-2.0,-1.76,,,75.0,,,75.0,,,75.0
ACWI,ACWI,4.4,10,bullish,-2.85,-2.48,-4.32,-8.15,-5.27,-1.77,-2.0,-1.78,-1.28,,,80.0,,,80.0,,,80.0
ACWX,ACWX,4.7,10,bullish,-2.45,-1.76,-4.02,-10.24,-0.98,-2.0,-2.0,-1.52,-0.89,,,80.0,,,80.0,,,80.0
AFK,Africa,4.1,10,bullish,-3.13,-0.1,-5.37,-18.34,-7.3,-2.0,-2.0,-1.51,-0.25,,,75.0,,,75.0,,,75.0
AGF,AGF,0.0,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,62.0,,,62.0,,,62.0
AGG,Agg Bond,0.5,10,bullish,0.02,0.1,-0.48,-2.24,-0.91,-1.3,-2.0,-0.66,0.15,,,95.0,,,95.0,,,95.0
AIA,AIA,4.8,10,bullish,-4.82,-5.47,-7.14,-12.29,6.63,-0.59,-2.0,-1.76,-1.7,,,80.0,,,80.0,,,80.0
AIQ,AIQ,5.1,10,bullish,-5.09,-6.31,-7.86,-9.55,-11.85,-1.71,-1.76,-1.93,-1.98,,,43.0,,,43.0,,,43.0
AIRR,AIRR,4.7,10,bullish,-5.01,-2.37,-2.44,-8.77,6.47,-0.4,-2.0,-1.0,-1.04,,,60.0,,,60.0,,,60.0
ALAI,ALAI,4.2,10,bullish,-6.64,-6.36,-8.75,-8.11,-14.86,-1.37,-1.4,-2.0,-1.87,,,6.0,,,6.0,,,6.0
AMG,AMG,3.7,10,bullish,-2.78,-0.88,-0.08,-10.88,-7.84,-1.68,-2.0,-0.41,-0.46,,,98.0,,,98.0,,,98.0
AMLP,AMLP,5.0,10,bullish,0.26,0.75,2.29,2.82,13.9,2.0,0.72,0.75,0.29,,,63.0,,,63.0,,,63.0
APIE,APIE,3.7,10,bullish,-3.07,-1.82,-4.95,-10.97,-3.99,-2.0,-2.0,-1.63,-0.83,,,9.0,,,9.0,,,9.0
APO,APO,7.7,10,bullish,1.85,1.25,8.1,6.91,-24.7,-1.48,0.87,1.26,0.31,,,63.0,,,63.0,,,63.0
ARES,ARES,6.6,10,bullish,3.06,2.46,9.2,-2.01,-34.95,-1.62,0.0,1.22,0.51,,,60.0,,,60.0,,,60.0
ARGT,ARGT,4.3,10,bullish,1.07,3.24,5.18,0.37,-2.99,-0.42,-0.06,0.59,0.5,,,63.0,,,63.0,,,63.0
ARKF,ARKF,5.6,10,bullish,-5.81,-8.71,-10.27,-5.67,-24.81,-1.16,-0.62,-1.48,-1.73,,,42.0,,,42.0,,,42.0
ARKG,ARKG,5.5,10,bullish,-6.57,-5.76,-5.48,-16.29,-15.42,-1.33,-1.84,-0.83,-1.11,,,54.0,,,54.0,,,54.0
ARKK,ARKK,5.4,10,bullish,-7.51,-8.84,-10.27,-11.33,-18.88,-1.14,-1.29,-1.56,-1.75,,,54.0,,,54.0,,,54.0
ARKQ,ARKQ,4.5,10,bullish,-8.79,-7.51,-8.96,-11.34,-7.29,-1.23,-1.7,-1.74,-1.81,,,59.0,,,59.0,,,59.0
ARKW,ARKW,4.9,10,bullish,-6.54,-8.13,-10.01,-6.52,-23.01,-1.14,-0.77,-1.51,-1.67,,,59.0,,,59.0,,,59.0
ARKX,ARKX,4.1,10,bullish,-8.45,-7.13,-8.94,-10.97,-3.61,-1.1,-1.58,-1.69,-1.74,,,25.0,,,25.0,,,25.0
ARTY,ARTY,5.3,10,bullish,-8.54,-8.56,-9.82,-12.0,-7.65,-1.11,-1.91,-2.0,-2.0,,,43.0,,,43.0,,,43.0
ASEA,ASEA,4.8,10,bullish,-1.8,-1.65,-0.42,-6.28,1.65,-0.8,-1.97,-0.42,-0.91,,,63.0,,,63.0,,,63.0
ASHR,ASHR,3.9,10,bullish,-1.42,0.23,-4.18,-5.44,-2.64,-1.24,-1.74,-1.59,-0.07,,,60.0,,,60.0,,,60.0
AVDE,AVDE,6.1,10,bullish,-1.85,-0.53,-2.78,-10.04,0.16,-1.86,-2.0,-1.15,-0.41,,,42.0,,,42.0,,,42.0
AVDV,AVDV,5.5,10,bullish,-1.9,-0.15,-2.77,-11.52,3.15,-1.51,-2.0,-1.14,-0.3,,,42.0,,,42.0,,,42.0
AVEM,AVEM,4.5,10,bullish,-3.64,-3.5,-4.89,-11.47,1.59,-1.24,-2.0,-1.7,-1.53,,,42.0,,,42.0,,,42.0
AVES,AVES,3.8,10,bullish,-3.03,-1.98,-3.7,-11.03,0.6,-1.28,-2.0,-1.39,-0.99,,,32.0,,,32.0,,,32.0
AVIV,AVIV,5.3,10,bullish,-1.55,-0.09,-1.95,-9.12,2.17,-1.64,-2.0,-0.92,-0.25,,,32.0,,,32.0,,,32.0
AVNM,AVNM,3.4,10,bullish,-2.18,-1.12,-3.02,-10.29,1.1,-1.69,-2.0,-1.26,-0.68,,,9.0,,,9.0,,,9.0
BAI,BAI,3.9,10,bullish,-10.01,-8.47,-7.13,-9.57,-6.72,-0.83,-1.57,-1.56,-2.0,,,6.0,,,6.0,,,6.0
BAM,BAM,4.4,10,bullish,0.46,1.25,0.39,-6.12,-17.76,-1.34,-0.63,0.12,0.35,,,9.0,,,9.0,,,9.0
BATT,BATT,5.7,10,bullish,-1.9,0.42,-3.01,-10.89,-0.62,-1.07,-1.99,-0.89,-0.15,,,43.0,,,43.0,,,43.0
BBCA,BBCA,6.1,10,bullish,-0.77,-0.29,-3.2,-6.66,-1.48,-2.0,-2.0,-1.66,-0.4,,,43.0,,,43.0,,,43.0
BBEU,BBEU,6.3,10,bullish,-1.75,-1.11,-3.72,-10.75,-4.07,-2.0,-2.0,-1.33,-0.58,,,43.0,,,43.0,,,43.0
BBIN,BBIN,6.0,10,bullish,-1.83,-1.31,-3.55,-10.32,-2.1,-2.0,-2.0,-1.28,-0.66,,,42.0,,,42.0,,,42.0
BBJP,BBJP,4.6,10,bullish,-2.48,-1.11,-2.84,-10.54,2.16,-0.81,-2.0,-0.87,-0.48,,,43.0,,,43.0,,,43.0
BEN,BEN,0.0,10,bearish,-2.49,-2.53,-4.49,-12.23,-3.7,-0.76,-1.62,-0.92,-0.76,,,98.0,,,98.0,,,98.0
BIL,BIL,0.0,10,neutral,0.06,0.06,0.14,0.02,0.3,2.0,0.22,0.84,0.44,,,82.0,,,82.0,,,82.0
BINV,BINV,3.6,10,bullish,-1.07,-0.04,-2.17,-9.29,-0.38,-2.0,-2.0,-0.92,-0.18,,,8.0,,,8.0,,,8.0
BITO,BITO,3.1,10,bullish,-4.67,-4.37,-8.78,2.59,-23.56,-0.48,0.64,-0.8,-0.54,,,25.0,,,25.0,,,25.0
BITQ,BITQ,3.0,10,bullish,-10.89,-11.95,-13.83,-5.9,-10.71,-0.69,-0.62,-1.43,-1.67,,,34.0,,,34.0,,,34.0
