ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
TNGX,23.48,23.33,0.64,OPTIMAL,95,1.48,0.9,23.03,1.95,,,,0.16,-131.3,91.8,3.0,clean,40.0,CAUTION,-17.4,3,Parabolic,3.39,17.69,82.16,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",77.4
CELC,125.64,123.07,2.09,OPTIMAL,95,1.48,0.9,129.96,-3.32,,,,0.313,138.3,79.9,70.0,stalling,47.5,CAUTION,-16.8,2,Sustained Uptrend,-13.34,7.26,16.44,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.5
FANG,196.15,193.94,1.14,OPTIMAL,95,1.48,0.9,200.89,-2.36,,,,0.325,104.8,78.3,85.0,clean,43.1,CAUTION,-8.6,3,Parabolic,-8.21,4.22,18.19,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",73.6
PUMP,16.65,15.31,8.79,OPTIMAL,90,1.5,1.11,16.65,0.01,,,,0.422,227.3,85.6,23.0,clean,40.0,CAUTION,-10.0,3,Parabolic,-1.19,20.39,44.03,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",73.5
OVV,59.09,57.81,2.22,OPTIMAL,95,1.48,0.9,60.31,-2.02,,,,0.539,154.4,79.8,71.0,clean,40.0,CAUTION,-6.9,3,Parabolic,-6.1,5.35,25.7,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.2
CGON,69.32,68.23,1.6,OPTIMAL,95,1.48,0.9,67.43,2.8,,,,0.017,-16.2,79.1,81.0,clean,40.0,CAUTION,-5.8,3,Parabolic,2.39,2.39,35.71,XLV,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.9
PARXF,20.65,19.72,4.74,OPTIMAL,95,1.48,0.9,20.79,-0.7,,,,0.659,161.3,78.3,85.0,clean,40.0,CAUTION,-6.7,3,Parabolic,-0.77,8.51,32.37,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",72.7
RAPP,38.43,35.48,8.33,OPTIMAL,90,1.5,1.11,35.83,7.24,,,,0.0,-3.2,91.0,6.0,clean,30.8,CAUTION,-6.1,3,Parabolic,8.16,12.47,40.87,XLC,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",72.6
YPF,44.93,43.36,3.61,OPTIMAL,95,1.48,0.9,43.85,2.46,,,,0.311,64.4,86.1,21.0,clean,30.6,CAUTION,-8.2,3,Parabolic,1.13,4.61,17.34,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.6
SU,65.12,64.93,0.3,OPTIMAL,95,1.48,0.9,66.37,-1.88,,,,0.262,72.0,77.6,91.0,clean,40.0,CAUTION,-7.4,3,Parabolic,-5.02,1.07,19.11,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.4
