ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
ERAS,22.41,3.22,25.55,53.49,128.44,826.03,1831.9,7.92,2.09,2.4,6.43,14.26,4,True,True,True,True,True,24.16,44.93,1798.15,23.04,42.79,1786.81,28.99,49.55,1791.32,2.1566,LQD,0.31,2.41,overextended,1.166,normal,none,99.02153926976622,96.37509850275808,97.95114263199369,97.8,1
REX,44.95,2.84,4.44,16.12,34.06,40.38,124.86,1.56,3.63,2.11,1.19,3.67,4,True,True,True,True,True,3.05,7.56,91.11,1.94,5.42,79.78,7.88,12.18,84.29,3.7973,XLE,0.47,0.41,clean,1.042,normal,none,85.61859732072497,96.37509850275808,99.52718676122932,93.8,2
CLMT,32.53,1.43,0.9,16.01,58.07,78.83,233.3,0.63,17.8,3.63,1.36,4.02,4,True,True,True,True,True,-0.49,7.45,199.55,-1.6,5.31,188.21,4.34,12.07,192.73,3.4174,,,-0.42,clean,0.753,normal,none,84.97504596795378,96.37509850275808,99.29078014184397,93.5,3
NUE,208.06,2.87,9.48,31.2,19.24,57.88,88.29,3.31,3.29,0.62,3.01,4.59,4,True,True,True,True,True,8.1,22.64,54.54,6.98,20.5,43.2,12.93,27.26,47.72,1.1786,XLB,0.6,2.17,overextended,0.874,normal,none,88.12713422642501,96.37509850275808,95.82348305752562,93.4,4
DOCN,94.71,5.74,28.94,14.59,89.31,128.71,245.91,5.04,0.5,6.12,1.44,2.75,4,True,True,True,True,True,27.56,6.03,212.16,26.44,3.89,200.82,32.39,10.65,205.34,0.0081,XLK,0.4,0.46,clean,1.067,normal,none,93.99789860782768,96.37509850275808,84.16075650118204,91.5,5
STT,153.57,2.26,8.32,25.91,22.55,37.89,88.99,3.68,3.12,0.87,1.68,3.95,4,True,True,True,True,True,6.93,17.35,55.23,5.81,15.21,43.9,11.76,21.96,48.41,0.5533,XLF,0.72,2.29,overextended,1.401,normal,none,86.13737851326503,96.37509850275808,91.25295508274232,91.3,6
ZYME,28.27,1.51,4.78,21.23,19.43,53.64,145.19,3.17,4.44,0.92,2.76,7.47,4,True,True,True,True,True,3.4,12.67,111.44,2.28,10.53,100.1,8.23,17.28,104.61,0.329,XLY,0.52,0.88,clean,0.751,normal,none,86.28184922511163,96.37509850275808,89.36170212765957,90.7,7
LIT,83.03,0.19,3.08,23.96,18.61,46.08,136.82,15.95,7.78,0.78,2.48,7.35,4,True,True,True,True,True,1.69,15.4,103.07,0.58,13.26,91.74,6.52,20.02,96.25,0.0986,VXUS,0.76,0.02,clean,1.626,confirmed,none,82.92618859994747,96.37509850275808,86.52482269503547,88.6,8
SDRL,47.02,2.11,2.2,7.84,34.23,59.12,125.19,1.04,3.57,4.36,1.73,3.66,4,True,True,True,True,True,0.81,-0.71,91.44,-0.31,-2.85,80.1,5.64,3.9,84.62,0.3626,XLE,0.56,-0.51,clean,0.701,thin,none,78.46729708431836,96.37509850275808,89.91331757289204,88.3,9
TERN,52.86,0.23,0.34,9.12,44.51,528.54,2102.5,1.5,26.7,4.88,11.88,47.24,4,True,True,True,True,True,-1.04,0.57,2068.75,-2.16,-1.57,2057.41,3.79,5.18,2061.93,0.0878,,,-0.41,clean,0.903,normal,none,79.3932230102443,96.37509850275808,86.28841607565012,87.4,10
BK,137.92,1.88,5.68,19.99,14.29,30.14,80.67,3.01,3.52,0.71,2.11,5.65,4,True,True,True,True,True,4.29,11.43,46.91,3.18,9.29,35.58,9.12,16.05,40.09,-0.0609,XLF,0.71,0.6,clean,1.41,normal,none,81.52088258471237,96.37509850275808,82.34830575256107,86.7,11
CE,65.77,3.46,1.03,15.49,48.7,63.65,64.06,0.3,15.05,3.14,1.31,1.32,3,True,True,True,True,True,-0.36,6.93,30.3,-1.47,4.79,18.97,4.47,11.54,23.48,1.7039,XLE,0.45,-0.86,clean,0.837,normal,none,81.35014447071184,80.73286052009456,97.39952718676122,86.5,12
PBR,21.15,1.88,0.67,12.5,64.85,81.7,82.01,0.35,18.76,5.19,1.26,1.26,3,True,True,True,True,True,-0.72,3.94,48.26,-1.84,1.8,36.93,4.11,8.56,41.44,1.6649,XLE,0.6,-1.04,clean,0.794,normal,none,80.16154452324665,80.73286052009456,97.32072498029945,86.1,13
YOU,58.39,2.75,20.67,21.34,68.61,86.67,118.69,7.53,1.03,3.21,1.26,1.73,3,True,True,True,True,True,19.28,12.78,84.94,18.16,10.64,73.6,24.11,17.4,78.12,0.0322,XLF,0.37,0.91,clean,0.899,normal,none,92.57289204097715,80.73286052009456,84.94877856579984,86.1,13
TGT,132.1,1.47,10.52,16.63,20.82,45.42,41.88,7.13,1.58,1.25,2.18,2.01,3,True,True,True,True,True,9.13,8.08,8.12,8.01,5.94,-3.21,13.96,12.69,1.3,1.0779,XLP,0.38,1.78,clean,0.888,normal,none,80.81822957709483,80.73286052009456,95.27186761229315,85.6,15
MEOH,58.37,5.17,2.55,4.44,28.37,71.73,116.03,0.49,1.74,6.39,2.53,4.09,3,True,True,True,True,True,1.16,-4.12,82.27,0.05,-6.26,70.94,5.99,0.49,75.45,2.9593,XLE,0.54,-0.18,clean,1.17,normal,none,76.84528500131337,80.73286052009456,99.1331757289204,85.6,15
ODFL,224.42,0.47,6.66,22.02,32.01,62.58,45.96,14.3,3.31,1.45,1.95,1.44,3,True,True,True,True,True,5.27,13.46,12.21,4.16,11.32,0.88,10.1,18.08,5.39,0.6842,XLI,0.55,0.77,clean,0.711,thin,none,82.6897819805621,80.73286052009456,92.43498817966903,85.3,17
OIH,408.6,2.41,1.44,5.59,25.96,62.43,86.71,0.6,3.88,4.64,2.4,3.34,4,True,True,True,True,True,0.05,-2.97,52.96,-1.06,-5.11,41.63,4.88,1.65,46.14,0.0549,XLE,0.57,-0.31,clean,0.746,thin,none,73.65379563961123,96.37509850275808,85.50039401103231,85.2,18
TIGO,83.52,0.11,3.67,16.03,43.31,76.8,157.38,34.06,4.36,2.7,1.77,3.63,5,True,True,True,True,True,2.29,7.47,123.63,1.17,5.33,112.29,7.12,12.09,116.81,-0.4545,XLI,0.36,-0.03,clean,1.191,normal,none,85.24428684003152,99.80299448384555,69.89755713159968,85.0,19
CNL,20.27,-2.5,4.0,45.1,29.44,74.44,89.97,-1.6,11.27,0.65,2.53,3.06,3,True,True,True,True,True,2.62,36.54,56.22,1.5,34.4,44.89,7.45,41.15,49.4,1.8521,IAU,0.69,0.26,clean,0.791,normal,buy_today,76.1491988442343,80.73286052009456,97.71473601260836,84.9,20
XPO,227.61,-0.33,7.03,25.16,56.0,75.18,135.28,-21.12,3.58,2.23,1.34,2.42,4,True,True,True,True,True,5.64,16.6,101.53,4.53,14.47,90.19,10.47,21.22,94.71,-0.4461,XLI,0.69,0.06,clean,0.705,thin,buy_today,87.77909114788547,96.37509850275808,70.6855791962175,84.9,20
ASX,29.6,1.09,10.16,38.9,56.61,132.7,266.34,9.3,3.83,1.46,2.34,4.7,4,True,True,True,True,True,8.77,30.34,232.59,7.66,28.2,221.25,13.6,34.96,225.77,-0.6669,VXUS,0.65,0.95,clean,0.947,normal,none,94.71368531652219,96.37509850275808,62.72655634357762,84.6,22
RS,335.99,0.19,3.93,15.64,4.27,23.66,21.03,20.89,3.98,0.27,5.55,4.93,4,True,True,True,True,True,2.54,7.08,-12.73,1.42,4.94,-24.06,7.37,11.69,-19.55,0.7411,XLB,0.59,1.74,clean,0.774,normal,none,64.07932755450486,96.37509850275808,92.9866036249015,84.5,23
FTI,72.37,3.06,0.51,10.89,38.64,101.48,183.36,0.17,21.2,3.55,2.63,4.75,4,True,True,True,True,True,-0.87,2.34,149.61,-1.99,0.2,138.27,3.96,6.95,142.79,-0.3413,XLE,0.38,-0.71,clean,0.734,thin,none,81.76385605463621,96.37509850275808,74.27107959022852,84.1,24
EZPW,30.6,-0.36,3.07,20.28,44.48,64.96,92.09,-8.56,6.62,2.19,1.46,2.07,4,True,True,True,True,True,1.68,11.72,58.34,0.56,9.58,47.0,6.51,16.34,51.52,-0.3926,XLI,0.48,0.07,clean,0.573,thin,buy_today,82.38114000525349,96.37509850275808,72.3404255319149,83.7,25
PARR,61.56,4.09,-2.69,0.28,67.06,74.39,367.43,-0.66,-0.1,242.15,1.11,5.48,3,True,True,True,True,True,-4.07,-8.28,333.67,-5.19,-10.42,322.34,0.76,-3.67,326.85,2.2595,XLE,0.51,-0.88,clean,1.174,normal,none,69.46414499605989,80.73286052009456,98.26635145784081,82.8,26
HALFF,202.3,0.02,2.95,1.28,17.92,29.59,61.84,119.39,0.43,14.04,1.65,3.45,4,True,True,True,True,True,1.57,-7.28,28.09,0.45,-9.42,16.75,6.4,-2.67,21.27,0.0951,,,1.01,clean,,normal,none,65.40583136327818,96.37509850275808,86.3672182821119,82.7,27
ESP,69.91,2.04,13.58,30.65,34.24,91.95,140.08,6.65,2.26,1.12,2.69,4.09,3,True,True,True,True,True,12.2,22.09,106.32,11.08,19.95,94.99,17.03,26.71,99.5,-0.3341,,,0.42,clean,1.563,confirmed,none,92.9472025216706,80.73286052009456,74.54688731284476,82.7,27
INVX,26.58,3.42,2.55,10.7,8.62,51.45,67.06,0.74,4.2,0.81,5.97,7.78,3,True,True,True,True,True,1.16,2.15,33.31,0.04,0.01,21.98,5.99,6.76,26.49,0.5551,XLK,0.3,0.16,clean,0.526,thin,none,75.34147622800106,80.73286052009456,91.33175728920409,82.5,29
STNG,74.62,-2.95,1.45,9.77,28.52,29.84,111.21,-0.49,6.71,2.92,1.05,3.9,4,True,True,True,True,True,0.07,1.21,77.46,-1.05,-0.93,66.12,4.9,5.82,70.64,0.2218,XLI,0.38,-0.1,clean,0.825,normal,buy_today,62.95639611242448,96.37509850275808,87.78565799842396,82.4,30
HAL,38.15,4.01,1.71,4.43,19.0,71.31,69.33,0.43,2.6,4.28,3.75,3.65,3,True,True,True,True,True,0.32,-4.12,35.58,-0.8,-6.26,24.24,5.15,0.49,28.76,0.8978,XLE,0.65,-0.21,clean,1.007,normal,none,72.28789072760704,80.73286052009456,94.32624113475178,82.4,30
BG,125.83,2.75,2.86,6.5,14.33,29.06,59.36,1.04,2.27,2.2,2.03,4.14,3,True,True,True,True,True,1.48,-2.06,25.61,0.36,-4.2,14.27,6.3,2.56,18.79,1.2361,XLB,0.48,0.55,clean,0.887,normal,none,70.17993170475441,80.73286052009456,96.05988967691096,82.3,32
DAN,37.89,0.11,3.52,20.63,39.05,100.58,222.19,33.35,5.85,1.89,2.58,5.69,4,True,True,True,True,True,2.14,12.07,188.44,1.02,9.93,177.11,6.97,16.69,181.62,-0.665,XLI,0.65,1.27,clean,0.661,thin,none,87.6608878381928,96.37509850275808,62.96296296296296,82.3,32
ZM,90.96,0.44,10.39,18.73,11.85,13.69,27.23,23.52,1.8,0.63,1.15,2.3,3,True,True,True,True,True,9.0,10.17,-6.52,7.89,8.03,-17.85,13.83,14.79,-13.34,0.819,XLK,0.35,0.79,clean,1.038,normal,none,70.16679800367744,80.73286052009456,93.77462568951931,81.6,34
KYMR,88.07,1.31,-2.0,13.04,29.25,47.2,239.12,-1.53,-6.51,2.24,1.61,8.18,3,True,True,True,True,True,-3.39,4.48,205.37,-4.51,2.34,194.04,1.44,9.1,198.55,0.2351,XLI,0.54,0.32,clean,0.675,thin,none,74.84239558707642,80.73286052009456,88.10086682427108,81.2,35
ALB,198.42,1.84,4.51,26.62,15.0,113.95,275.01,2.45,5.91,0.56,7.6,18.33,3,True,True,True,True,True,3.12,18.07,241.26,2.01,15.93,229.93,7.95,22.68,234.44,-0.3677,XLB,0.51,-1.33,clean,1.177,normal,none,89.46677173627529,80.73286052009456,73.36485421591804,81.2,35
PNC,228.05,0.45,3.1,13.06,3.21,27.12,49.71,6.89,4.22,0.25,8.45,15.49,4,True,True,True,True,True,1.71,4.5,15.96,0.59,2.36,4.62,6.54,9.12,9.14,-0.1312,XLF,0.74,1.14,clean,0.953,normal,none,67.18544785920672,96.37509850275808,79.62962962962963,81.1,37
BP,45.91,1.75,-0.56,2.52,30.61,38.58,62.11,-0.32,-4.48,12.13,1.26,2.03,3,True,True,True,True,True,-1.95,-6.04,28.36,-3.07,-8.17,17.02,2.88,-1.42,21.54,1.4306,XLE,0.7,-1.75,stalling,0.779,normal,none,65.2876280535855,80.73286052009456,96.92671394799054,81.0,38
TFC,51.07,0.45,3.11,15.65,3.93,19.88,42.26,6.87,5.03,0.25,5.06,10.76,4,True,True,True,True,True,1.72,7.09,8.51,0.61,4.95,-2.83,6.55,11.7,1.68,-0.1341,XLF,0.77,0.99,clean,0.933,normal,none,66.9753086419753,96.37509850275808,79.51142631993696,81.0,38
SRZN,31.1,-3.57,-2.35,23.66,72.97,129.01,218.97,0.66,-10.05,3.08,1.77,3.0,3,True,True,True,True,True,-3.74,15.1,185.22,-4.86,12.96,173.89,1.09,19.71,178.4,0.7866,VXUS,0.41,0.04,clean,1.221,normal,buy_today,68.24927764644076,80.73286052009456,93.53821907013396,80.8,40
BIIB,185.95,1.42,3.91,2.47,12.44,30.03,56.77,2.74,0.63,5.03,2.41,4.56,3,True,True,True,True,True,2.52,-6.08,23.02,1.4,-8.22,11.69,7.35,-1.47,16.2,0.809,XLV,0.6,1.6,clean,0.951,normal,none,67.38245337536118,80.73286052009456,93.69582348305752,80.6,41
