symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ABEV,3.085,10.971223021582732,21.456692913385833,49.03381642512079,8.425791937582868,3.133143067649558,0.022379439787073865,0.12638547216220075,-0.013894336920940466,Stable,False,False,V-shaped,0.6013873442365579,False,,0.0,49.0,,HOLD,50
ACWX,72.935,3.04464538005087,9.69318694540533,31.84201012292118,3.5384834157223213,4.163552648585645,0.028373905006436138,0.05609455976078788,0.01830085720567294,Stable,False,False,V-shaped,1.028078039759659,False,,0.0,46.0,,HOLD,50
AEIS,332.84,30.34147869674184,57.6021591931436,188.99887123382823,12.434158998421672,7.875512064077676,0.0667711689968497,0.14917391102900346,0.09892256922758932,Accelerating,True,False,V-shaped,0.678263109636319,False,,0.0,35.0,,STRONG_BUY,90
AAOI,94.5,116.69341894060996,252.87528005974607,332.29643183897537,17.32616792892432,14.12025745429502,0.9754024390751554,0.49357335855334017,-0.019720101270285544,Stable,False,False,V-shaped,1.1155594126942392,False,,0.0,30.0,,HOLD,50
AA,62.695,10.359091709206126,50.203641590800174,88.55639097744361,4.063119022902214,6.880894487329324,-0.12217362817267889,-0.07683383167721074,-0.045408314906148196,Decelerating,False,True,V-shaped,0.8905620768764068,False,,0.0,178.0,,HOLD,50
ADSK,246.4515,-2.538260766401701,-18.75403837278301,-10.123080850443078,-1.0204680994893713,-2.6559493761094317,-0.06259700804792817,-0.13849338180259574,-0.00916606130346084,Stable,False,False,V-shaped,1.0795129501780585,False,,0.0,,73.0,SELL,85
ADI,353.02,13.555069480185278,33.04439586945052,53.44692688863775,10.84971209197679,10.125179347721192,0.04482620864026437,0.1799923633279209,0.016738403832108992,Stable,False,False,V-shaped,1.0852610432418075,False,,0.0,41.0,,HOLD,50
AFK,29.9001,7.207242739333086,21.151134521880067,81.6530984204131,2.5405600980217096,3.5443445612248925,0.07729727367835146,0.09480611912111794,0.03137112718179685,Accelerating,True,False,V-shaped,0.8441587577147394,False,,0.0,33.0,,STRONG_BUY,90
AGF,9.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,Stable,False,False,Slow,0.1,False,,0.0,,,HOLD,50
AES,14.3,-2.3890784982935176,1.7069701280227667,23.382226056945644,-0.33712356681576217,0.14439572448753388,0.20755404888198403,0.1475984795696342,0.08882827898236247,Accelerating,True,False,V-shaped,1.8863362624816038,False,,0.0,30.0,,BUY,75
AG,31.15,49.4721689059501,104.53053184504269,480.0744878957169,6.1554064457534885,6.580481754506723,0.5737032587894978,0.3152432321032883,0.1020896637653653,Accelerating,True,False,V-shaped,1.052209570840168,False,,0.0,30.0,,STRONG_BUY,90
AGI,54.915,48.82113821138212,46.43999999999999,140.2230971128609,7.883233349424392,3.6986897624985455,0.34940155723603794,0.2360047533886898,0.12021396934489996,Accelerating,True,False,V-shaped,1.1201991642139009,False,,0.0,30.0,,STRONG_BUY,90
AEM,251.85,32.204724409448815,44.38456687496417,161.58080598255088,5.923062085911333,4.119874802015729,0.3365938546824583,0.23151265856424635,0.10570953555634047,Accelerating,True,False,V-shaped,0.7205987675042839,False,,0.0,30.0,,STRONG_BUY,90
AFL,113.24,2.063992789544833,2.6561508476112605,3.443865899333143,1.5258463792182881,0.9919355562938591,0.04296327355682962,0.060208760474770764,0.020647565248964838,Stable,False,False,V-shaped,1.4569882082100463,False,,0.0,41.0,,HOLD,50
AEP,133.45,11.412589747871094,7.820958228973085,25.836869401225826,10.292011263614665,2.861499701766088,0.13597343106403856,0.033607126102729125,0.04808346503121222,Accelerating,True,False,V-shaped,1.3819413850310975,False,,0.0,30.0,,STRONG_BUY,90
AIQ,49.66,-4.4448720415624425,-0.9573195053849348,27.105195802405934,-3.0377892621417772,-0.24677675219363682,-0.08930911816200393,-0.07973752173301307,0.0016868922512924087,Stable,False,False,V-shaped,1.172556714270092,False,,0.0,,63.0,SELL,85
AIA,115.24,5.3767373811265395,20.9233997901364,57.281288385423764,5.043949171399359,7.0089628165148845,0.06358842465001756,0.09868287840790055,0.03344571578253365,Accelerating,True,False,V-shaped,0.9799478070103759,False,,0.0,36.0,,STRONG_BUY,90
AIRR,119.48,8.421052631578952,20.796683854008702,64.09833814036534,6.885118373319571,5.8482472592250065,0.023498595523749815,0.12449195041846584,0.035995550511247296,Accelerating,True,False,V-shaped,1.0388726083669961,False,,0.0,48.0,,STRONG_BUY,90
