ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CLMT,28.41,27.88,1.88,OPTIMAL,95,1.48,0.9,29.09,-2.36,,,,0.0,0.2,86.6,11.0,clean,44.0,CAUTION,-9.6,3,Parabolic,-3.19,9.33,40.34,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",76.8
SOYB,23.84,23.66,0.75,OPTIMAL,95,1.48,0.9,24.3,-1.9,,,,0.732,67.0,73.2,81.0,stalling,59.1,WARNING,-4.8,1,Basing,-1.59,1.6,4.45,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",76.6
NTR,77.93,73.55,5.96,OPTIMAL,90,1.5,1.11,77.46,0.61,,,,0.805,181.3,88.7,8.0,clean,46.4,CAUTION,-8.7,3,Parabolic,2.8,10.65,27.75,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 35.1, 'prob_bad': 38.1}",76.5
CLNFF,56.95,55.0,3.55,OPTIMAL,95,1.48,0.9,59.93,-4.97,,,,0.41,143.4,77.4,58.0,clean,49.1,CAUTION,-8.6,3,Parabolic,-7.85,17.93,37.13,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",75.1
MAMA,16.65,16.03,3.88,OPTIMAL,95,1.48,0.9,16.24,2.51,,,,0.106,61.8,93.6,3.0,clean,24.1,CAUTION,-6.7,3,Parabolic,0.47,10.39,24.33,XLP,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",73.2
ES,73.08,72.02,1.47,OPTIMAL,95,1.48,0.9,73.76,-0.92,,,,0.116,18.0,81.4,32.0,clean,34.7,CAUTION,-4.4,2,Sustained Uptrend,-1.04,3.92,8.27,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",72.1
GPRE,15.3,14.33,6.76,OPTIMAL,90,1.5,1.11,15.44,-0.89,,,,0.829,236.1,90.8,6.0,clean,27.4,CAUTION,-7.3,3,Parabolic,2.41,9.91,56.76,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.72, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 56.8}",71.5
FET,55.13,54.15,1.81,OPTIMAL,95,1.48,0.9,56.97,-3.23,,,,0.093,69.4,66.8,130.0,stalling,48.0,CAUTION,-13.3,3,Parabolic,-4.12,13.48,55.47,XLE,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",71.0
SQM,75.87,73.75,2.88,OPTIMAL,95,1.48,0.9,73.72,2.91,,,,0.074,43.3,67.3,127.0,clean,46.9,CAUTION,-11.9,3,Parabolic,1.16,8.22,16.69,VXUS,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 36.2, 'prob_bad': 41.8}",70.9
XEL,81.72,80.19,1.91,OPTIMAL,95,1.48,0.9,81.57,0.18,,,,0.018,7.9,77.1,60.0,clean,35.2,CAUTION,-3.0,1,Basing,-0.46,3.47,9.43,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",70.8
DBB,24.03,23.96,0.29,OPTIMAL,95,1.48,0.9,24.19,-0.68,,,,0.463,41.9,73.2,81.0,clean,39.1,CAUTION,-7.7,2,Sustained Uptrend,-1.19,1.87,6.85,IAU,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",70.6
BKGI,44.83,44.6,0.51,OPTIMAL,95,1.48,0.9,44.67,0.35,,,,0.142,-20.4,77.0,61.0,clean,34.4,CAUTION,-3.6,2,Sustained Uptrend,0.53,0.8,11.62,VXUS,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",70.5
ROST,207.65,201.2,3.2,OPTIMAL,95,1.48,0.9,209.59,-0.93,,,,0.609,91.2,68.2,121.0,stalling,44.0,CAUTION,-4.2,3,Parabolic,-2.12,6.57,13.39,HYG,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",70.3
SMTOY,65.52,60.69,7.96,OPTIMAL,90,1.5,1.11,64.15,2.14,,,,0.163,103.2,82.9,25.0,clean,32.3,CAUTION,-9.4,3,Parabolic,7.62,15.45,50.1,VXUS,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -2.73, 'median_ttg': 1.0, 'prob_good': 41.9, 'prob_bad': 36.9}",70.2
AXGN,33.77,32.65,3.41,OPTIMAL,95,1.48,0.9,30.69,10.02,ELEVATED,1.51,0.6,0.289,-150.7,85.7,14.0,clean,22.9,CAUTION,-6.2,3,Parabolic,15.32,3.54,12.63,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.5, 'median_ttg': 1.0, 'prob_good': 35.8, 'prob_bad': 41.8}",70.1
SII,146.53,143.1,2.4,OPTIMAL,95,1.48,0.12,158.87,-7.77,,,,0.404,272.9,67.7,124.0,stalling,44.0,CAUTION,-13.6,3,Parabolic,-9.71,23.89,55.39,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",70.1
FTI,63.48,62.75,1.16,OPTIMAL,95,1.48,0.9,64.06,-0.91,,,,0.038,22.8,80.8,37.0,clean,28.3,CAUTION,-7.0,3,Parabolic,0.05,4.0,36.75,XLI,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",70.0
