ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.8,10,bullish,2.2,-0.47,-7.01,-2.18,7.57,-0.03,-1.1,-2.0,-0.39,,,64.0,,,64.0,,,64.0
ACWI,ACWI,3.3,10,bullish,0.68,-1.62,-4.04,-3.23,0.62,-0.73,-1.3,-1.79,-0.93,,,74.0,,,74.0,,,74.0
ACWX,ACWX,3.2,10,bullish,1.05,-1.95,-6.43,-4.0,4.91,-0.53,-1.8,-2.0,-1.02,,,74.0,,,74.0,,,74.0
AFK,Africa,3.2,10,bullish,-1.08,-4.72,-12.68,-7.14,6.18,-1.29,-2.0,-2.0,-1.69,,,64.0,,,64.0,,,64.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,50.0,,,50.0,,,50.0
AGG,Agg Bond,3.0,10,bearish,-0.39,-0.8,-1.3,-0.43,-0.14,-0.72,-0.86,-1.93,-1.44,,,91.0,,,91.0,,,91.0
AIA,AIA,3.4,10,bullish,3.63,0.05,-6.87,0.14,13.81,0.4,-0.55,-1.8,-0.21,,,74.0,,,74.0,,,74.0
AIQ,AIQ,4.0,10,bullish,1.14,-0.52,-1.76,-2.3,-3.61,-0.96,-0.62,-0.63,-0.33,,,32.0,,,32.0,,,32.0
AIRR,AIRR,5.1,10,bullish,1.64,-4.87,-5.69,-6.41,13.16,0.25,-1.72,-1.83,-1.85,,,39.0,,,39.0,,,39.0
ALAI,ALAI,5.2,10,bullish,2.55,0.6,-2.59,-2.95,-7.71,-0.94,-0.63,-0.77,-0.05,,,5.0,,,5.0,,,5.0
AMG,AMG,0.1,10,bearish,-2.46,-8.05,-10.84,-8.5,3.15,-0.82,-2.0,-2.0,-2.0,,,100.0,,,100.0,,,100.0
APIE,APIE,3.6,10,bullish,1.34,-1.73,-6.75,-5.27,0.22,-1.45,-1.83,-2.0,-0.83,,,14.0,,,14.0,,,14.0
APO,APO,7.5,10,bullish,-1.93,-2.91,-9.05,-20.42,-22.41,-1.39,-1.93,-1.15,-0.49,,,46.0,,,46.0,,,46.0
ARES,ARES,7.4,10,bullish,-4.65,-9.74,-11.99,-23.58,-36.14,-1.89,-1.69,-1.29,-1.6,,,39.0,,,39.0,,,39.0
ARGT,ARGT,5.6,10,bullish,2.37,0.87,-4.28,-7.04,-3.23,-0.45,-0.77,-0.61,0.09,,,46.0,,,46.0,,,46.0
ARKF,ARKF,4.7,10,bullish,0.42,-1.45,4.31,1.82,-18.19,-0.94,0.09,0.48,-0.36,,,31.0,,,31.0,,,31.0
ARKG,ARKG,3.7,10,bullish,-1.74,-6.37,-5.51,-4.99,-11.36,-1.1,-0.63,-0.88,-1.26,,,39.0,,,39.0,,,39.0
ARKK,ARKK,4.7,10,bullish,0.52,-2.87,-1.03,0.47,-11.2,-0.82,-0.17,-0.34,-0.67,,,39.0,,,39.0,,,39.0
ARKQ,ARKQ,4.4,10,bullish,2.19,-1.14,-2.83,-3.94,5.74,-0.42,-0.84,-0.8,-0.5,,,39.0,,,39.0,,,39.0
ARKW,ARKW,4.9,10,bullish,1.7,-0.76,2.19,1.53,-17.18,-0.94,-0.02,0.14,-0.26,,,39.0,,,39.0,,,39.0
ARKX,ARKX,3.8,10,bullish,1.17,-1.51,-1.76,-2.87,10.35,-0.17,-0.73,-0.62,-0.57,,,27.0,,,27.0,,,27.0
ARTY,ARTY,4.1,10,bullish,3.65,0.71,-5.13,-3.87,0.3,-0.51,-0.76,-1.22,-0.02,,,32.0,,,32.0,,,32.0
ASEA,ASEA,3.7,10,bullish,1.31,-0.82,-6.39,-3.45,6.8,0.4,-1.41,-2.0,-0.54,,,46.0,,,46.0,,,46.0
ASHR,ASHR,3.8,10,bullish,2.1,1.42,-2.16,-0.81,1.82,-0.61,-0.72,-1.03,0.41,,,39.0,,,39.0,,,39.0
AVDE,AVDE,4.4,10,bullish,0.19,-2.73,-6.49,-4.58,6.24,-0.43,-2.0,-2.0,-1.38,,,29.0,,,29.0,,,29.0
AVDV,AVDV,4.3,10,bullish,-0.77,-3.2,-6.64,-3.68,10.27,-0.12,-1.96,-2.0,-1.54,,,29.0,,,29.0,,,29.0
AVEM,AVEM,3.6,10,bullish,1.92,-1.14,-7.48,-3.19,7.68,-0.1,-1.47,-2.0,-0.69,,,29.0,,,29.0,,,29.0
AVES,AVES,0.2,10,bearish,1.1,-1.46,-8.23,-4.15,5.61,-0.28,-1.78,-2.0,-0.82,,,27.0,,,27.0,,,27.0
AVIV,AVIV,4.1,10,bullish,0.34,-2.68,-6.25,-4.21,7.59,-0.27,-1.98,-2.0,-1.37,,,27.0,,,27.0,,,27.0
AVNM,AVNM,4.3,10,bullish,0.67,-2.29,-6.85,-4.09,7.19,-0.25,-1.95,-2.0,-1.22,,,14.0,,,14.0,,,14.0
BAI,BAI,4.1,10,bullish,5.0,0.25,-4.84,-2.84,-3.15,-0.56,-0.59,-1.08,-0.12,,,3.0,,,3.0,,,3.0
BAM,BAM,5.9,10,bullish,-2.93,-4.05,-9.62,-13.13,-15.92,-1.23,-1.4,-1.46,-0.9,,,14.0,,,14.0,,,14.0
BATT,BATT,0.1,10,bearish,4.49,-1.52,-7.88,-1.9,10.06,-0.3,-0.95,-1.88,-0.63,,,32.0,,,32.0,,,32.0
BBCA,BBCA,4.3,10,bullish,-0.08,-1.99,-2.1,0.02,6.58,-0.15,-0.82,-1.43,-1.36,,,32.0,,,32.0,,,32.0
BBEU,BBEU,4.0,10,bullish,0.23,-2.5,-6.78,-5.37,3.55,-0.79,-2.0,-2.0,-1.2,,,32.0,,,32.0,,,32.0
BBIN,BBIN,4.2,10,bullish,0.36,-2.88,-6.75,-5.37,3.58,-0.76,-2.0,-2.0,-1.36,,,29.0,,,29.0,,,29.0
BBJP,BBJP,4.0,10,bullish,0.8,-3.59,-7.57,-6.48,1.41,-1.0,-2.0,-2.0,-1.35,,,32.0,,,32.0,,,32.0
BEN,BEN,2.0,10,bearish,-5.47,-6.68,-9.01,-10.39,7.29,0.03,-1.58,-1.89,-1.94,,,100.0,,,100.0,,,100.0
BIL,BIL,2.0,10,bearish,0.02,0.06,-0.14,0.02,-0.07,-0.46,0.29,-0.81,0.4,,,75.0,,,75.0,,,75.0
BINV,BINV,3.5,10,bullish,-0.23,-1.89,-6.22,-4.87,5.82,-0.56,-1.98,-2.0,-1.02,,,5.0,,,5.0,,,5.0
BITO,BITO,2.0,10,bearish,3.89,-3.13,2.15,-0.26,-27.2,-0.68,0.47,0.56,-0.33,,,27.0,,,27.0,,,27.0
BITQ,BITQ,0.0,10,bearish,6.1,-3.11,0.24,1.53,-12.41,-0.67,-0.1,-0.15,-0.53,,,27.0,,,27.0,,,27.0
BK,BK,0.1,10,bearish,0.7,-1.99,-3.55,-9.07,1.39,-1.01,-2.0,-1.17,-0.86,,,100.0,,,100.0,,,100.0
BKCH,BKCH,0.0,10,bearish,6.13,-5.42,-5.79,-8.44,-21.46,-0.82,-0.59,-0.6,-0.7,,,29.0,,,29.0,,,29.0
BKGI,BKGI,4.3,10,bullish,-0.93,-1.83,-3.61,1.64,10.09,0.43,-0.36,-2.0,-1.22,,,14.0,,,14.0,,,14.0
