target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-04-02,25Y_broad,2007-03-22,0.5655,,,,
2026-04-02,25Y_broad,2008-07-07,0.5642,,,,
2026-04-02,25Y_broad,2008-10-29,0.5621,,,,
2026-04-02,25Y_broad,2002-06-28,0.5616,,,,
2026-04-02,25Y_broad,2010-06-11,0.5612,,,,
2026-04-02,25Y_broad,2010-05-28,0.5594,,,,
2026-04-02,25Y_broad,2021-12-09,0.5587,,,,
2026-04-02,25Y_broad,2002-06-27,0.5582,,,,
2026-04-02,25Y_broad,2023-08-28,0.5575,,,,
2026-04-02,25Y_broad,2016-01-25,0.5556,,,,
2026-04-02,25Y_broad,2010-06-03,0.5549,,,,
2026-04-02,25Y_broad,2020-03-26,0.5531,,,,
2026-04-02,25Y_broad,2026-03-17,0.552,,,,
2026-04-02,25Y_broad,2022-05-03,0.5493,,,,
2026-04-02,25Y_broad,2001-10-01,0.5489,,,,
2026-04-02,25Y_broad,2026-03-18,0.5472,,,,
2026-04-02,25Y_broad,2022-05-06,0.547,,,,
2026-04-02,25Y_broad,2015-09-14,0.5465,,,,
2026-04-02,25Y_broad,2008-10-31,0.5462,,,,
2026-04-02,25Y_broad,2001-10-02,0.5461,,,,
2026-04-02,25Y_broad,2004-05-24,0.5426,,,,
2026-04-02,25Y_broad,2023-08-24,0.5411,,,,
2026-04-02,25Y_broad,2002-07-30,0.5406,,,,
2026-04-02,25Y_broad,2004-05-06,0.5405,,,,
2026-04-02,25Y_broad,2013-06-28,0.5397,,,,
2026-04-02,25Y_broad,2023-08-23,0.5395,,,,
2026-04-02,25Y_broad,2025-01-13,0.5389,,,,
2026-04-02,25Y_broad,2021-10-11,0.5384,,,,
2026-04-02,25Y_broad,2015-09-11,0.5378,,,,
2026-04-02,25Y_broad,2025-01-02,0.5376,,,,
2026-04-02,25Y_broad,2001-04-06,0.5359,,,,
2026-04-02,25Y_broad,2024-12-31,0.5359,,,,
2026-04-02,25Y_broad,2023-08-29,0.5359,,,,
2026-04-02,25Y_broad,2007-03-23,0.5349,,,,
2026-04-02,25Y_broad,2008-07-03,0.5333,,,,
2026-04-02,25Y_broad,2026-03-12,0.5333,,,,
2026-04-02,25Y_broad,2004-03-31,0.5317,,,,
2026-04-02,25Y_broad,2021-12-07,0.5314,,,,
2026-04-02,25Y_broad,2021-12-08,0.5312,,,,
2026-04-02,25Y_broad,2010-06-01,0.5302,,,,
2026-04-02,25Y_broad,2002-10-01,0.5301,,,,
2026-04-02,25Y_broad,2020-03-24,0.5285,,,,
2026-04-02,25Y_broad,2011-11-29,0.5279,,,,
2026-04-02,25Y_broad,2018-02-20,0.5275,,,,
2026-04-02,25Y_broad,2004-05-25,0.5273,,,,
2026-04-02,25Y_broad,2007-03-15,0.5262,,,,
2026-04-02,25Y_broad,2008-11-03,0.5257,,,,
2026-04-02,25Y_broad,2008-06-30,0.5249,,,,
2026-04-02,25Y_broad,2013-06-19,0.5246,,,,
2026-04-02,25Y_broad,2022-04-29,0.5238,,,,
2026-04-02,25Y_broad,2022-02-04,0.5236,,,,
2026-04-02,SPY_deep,2025-01-08,0.6925,,0.36,3.13,2.61
2026-04-02,SPY_deep,2021-09-24,0.6798,,-2.18,-1.36,2.62
2026-04-02,SPY_deep,2012-11-19,0.6574,,0.86,1.52,3.71
2026-04-02,SPY_deep,2011-06-23,0.6107,,2.86,4.75,4.31
2026-04-02,SPY_deep,2004-07-29,0.5687,,-1.96,-3.25,0.8
2026-04-02,SPY_deep,2018-11-01,0.5561,Fed Tightening Selloff,2.56,-0.18,2.12
2026-04-02,SPY_deep,1998-08-21,0.551,Asian Crisis / LTCM,-4.77,-9.96,-5.23
2026-04-02,SPY_deep,1996-06-25,0.5501,,0.87,-1.53,-5.2
2026-04-02,SPY_deep,1994-03-04,0.5423,Bond Massacre / Tequila,0.32,0.6,-4.03
2026-04-02,SPY_deep,2007-03-14,0.5409,,2.88,1.82,4.34
2026-04-02,SPY_deep,1998-08-17,0.5365,Asian Crisis / LTCM,0.8,-11.42,-3.12
2026-04-02,SPY_deep,2009-03-11,0.5307,GFC,10.04,12.13,18.13
2026-04-02,SPY_deep,2006-05-26,0.5298,,-0.98,-3.42,-3.48
2026-04-02,SPY_deep,2005-04-04,0.5288,,0.39,-2.66,-0.88
2026-04-02,SPY_deep,1997-11-07,0.5279,Asian Crisis / LTCM,0.13,4.1,5.51
2026-04-02,SPY_deep,2008-07-16,0.5207,GFC,3.4,3.69,4.5
2026-04-02,SPY_deep,2005-03-31,0.5184,,1.09,-1.86,-1.87
2026-04-02,SPY_deep,2000-10-03,0.5152,Dot-com Crash,-3.38,-5.44,-0.02
2026-04-02,SPY_deep,2005-04-01,0.5107,,0.49,-2.79,-0.88
2026-04-02,SPY_deep,2017-08-25,0.5065,,1.34,1.9,1.85
2026-04-02,SPY_deep,1999-10-05,0.5053,,0.73,-2.78,3.73
2026-04-02,SPY_deep,2010-02-11,0.5024,,2.78,2.41,6.81
2026-04-02,SPY_deep,2013-09-06,0.5019,,1.98,2.82,0.84
2026-04-02,SPY_deep,2008-01-30,0.5005,GFC,-1.38,1.08,-0.81
2026-04-02,SPY_deep,2017-08-24,0.4964,,1.43,1.06,2.02
2026-04-02,SPY_deep,2011-06-22,0.4963,,1.59,5.2,4.59
2026-04-02,SPY_deep,2004-03-26,0.4936,,3.25,3.41,2.95
2026-04-02,SPY_deep,1998-06-02,0.4931,Asian Crisis / LTCM,2.36,-0.4,4.56
2026-04-02,SPY_deep,2010-08-31,0.4925,,4.84,7.38,8.38
2026-04-02,SPY_deep,2016-01-25,0.4901,China Deval / Oil Crash,3.2,-1.18,2.96
2026-04-02,SPY_deep,2022-05-16,0.4899,Inflation / Rate Hike Bear,-0.79,3.21,-5.22
2026-04-02,SPY_deep,2025-03-21,0.4897,,-1.48,-10.41,-6.51
2026-04-02,SPY_deep,2012-11-20,0.4861,,1.63,1.66,4.26
2026-04-02,SPY_deep,2012-11-06,0.4849,,-3.62,-2.64,-0.69
2026-04-02,SPY_deep,2024-08-09,0.4789,Yen Carry Unwind,4.0,5.47,2.96
2026-04-02,SPY_deep,2004-07-28,0.4782,,0.09,-1.76,0.91
2026-04-02,SPY_deep,2015-09-11,0.4775,China Deval / Oil Crash,-0.66,-1.98,2.43
2026-04-02,SPY_deep,2026-03-31,0.4741,,,,
2026-04-02,SPY_deep,2010-05-28,0.4738,Flash Crash / Euro Debt,-3.55,0.13,-4.72
2026-04-02,SPY_deep,2008-10-22,0.4735,GFC,2.69,6.12,-16.76
2026-04-02,SPY_deep,2025-04-17,0.4734,,4.6,7.67,13.0
2026-04-02,SPY_deep,2007-11-28,0.4713,GFC,1.14,1.52,0.12
2026-04-02,SPY_deep,2000-10-04,0.4697,Dot-com Crash,-4.98,-6.57,-0.69
2026-04-02,SPY_deep,2010-02-05,0.4691,,1.29,4.22,7.31
2026-04-02,SPY_deep,2004-08-03,0.4682,,-1.66,-1.18,1.01
2026-04-02,SPY_deep,1998-08-12,0.4662,Asian Crisis / LTCM,1.29,0.17,-6.44
2026-04-02,SPY_deep,2026-04-01,0.4659,,,,
2026-04-02,SPY_deep,2015-09-14,0.4617,China Deval / Oil Crash,0.23,-4.08,2.16
2026-04-02,SPY_deep,2013-09-04,0.4611,,2.2,4.4,1.13
2026-04-02,SPY_deep,2004-07-30,0.459,,-3.6,-3.29,-0.28
2026-04-02,SPY_deep,1994-02-28,0.4587,Bond Massacre / Tequila,0.28,0.21,-3.67
2026-04-02,SPY_deep,2022-05-06,0.4587,Inflation / Rate Hike Bear,-2.34,-5.28,1.07
2026-04-02,SPY_deep,2022-05-17,0.4574,Inflation / Rate Hike Bear,-3.53,0.31,-10.21
2026-04-02,SPY_deep,1996-04-03,0.4566,,-4.03,-1.8,-1.91
2026-04-02,SPY_deep,2002-09-26,0.4561,Dot-com Crash,-3.99,-5.95,5.21
2026-04-02,SPY_deep,2025-01-07,0.4554,,0.71,3.59,2.06
2026-04-02,SPY_deep,1999-08-13,0.4542,,0.56,1.43,0.68
2026-04-02,SPY_deep,2012-11-07,0.4534,,-2.71,-0.19,1.93
2026-04-02,SPY_deep,1995-10-16,0.4532,,0.62,0.38,1.27
2026-04-02,SPY_deep,2016-01-27,0.4517,China Deval / Oil Crash,1.69,-1.52,3.7
2026-04-02,SPY_deep,2023-10-06,0.4508,,0.46,-1.94,1.43
2026-04-02,SPY_deep,2012-05-25,0.4506,,-3.03,-0.52,-0.09
2026-04-02,SPY_deep,2011-06-24,0.447,,5.61,4.07,5.14
2026-04-02,SPY_deep,2016-01-22,0.4463,China Deval / Oil Crash,1.68,-1.35,0.94
2026-04-02,SPY_deep,2010-06-02,0.4453,Flash Crash / Euro Debt,-3.88,1.48,-6.86
2026-04-02,SPY_deep,1996-06-24,0.4439,,1.12,-2.03,-6.17
2026-04-02,SPY_deep,1995-10-13,0.4436,,0.34,-0.75,1.43
2026-04-02,SPY_deep,1998-08-20,0.4432,Asian Crisis / LTCM,-5.2,-9.94,-6.77
2026-04-02,SPY_deep,2023-10-09,0.4413,,0.87,-2.74,1.07
2026-04-02,SPY_deep,1999-08-16,0.4413,,2.03,-0.89,-1.35
2026-04-02,SPY_deep,2021-10-06,0.4412,,0.06,4.03,7.36
2026-04-02,SPY_deep,2014-02-07,0.4406,,2.42,2.91,4.2
2026-04-02,SPY_deep,2016-01-26,0.4406,China Deval / Oil Crash,-0.02,-2.51,2.81
2026-04-02,SPY_deep,2001-03-09,0.4397,Dot-com Crash,-6.77,-7.2,-7.13
2026-04-02,SPY_deep,2010-02-12,0.4396,,2.89,3.56,7.75
2026-04-02,SPY_deep,1997-04-21,0.4396,,1.6,9.62,11.06
2026-04-02,SPY_deep,2002-06-28,0.4396,Dot-com Crash,-0.9,-6.69,-8.1
2026-04-02,SPY_deep,2021-05-25,0.4384,,0.5,0.82,1.64
2026-04-02,SPY_deep,2002-06-19,0.4381,Dot-com Crash,-4.68,-6.84,-17.37
2026-04-02,SPY_deep,1996-06-21,0.4381,,0.45,-2.25,-6.17
2026-04-02,SPY_deep,2002-07-17,0.4376,Dot-com Crash,-6.63,0.46,3.04
2026-04-02,SPY_deep,2021-05-28,0.4372,,0.51,1.24,1.82
2026-04-02,SPY_deep,2011-06-01,0.4371,,-2.62,-3.68,0.08
2026-04-02,SPY_deep,2001-03-28,0.4369,Dot-com Crash,-3.64,1.47,9.34
2026-04-02,SPY_deep,2025-03-18,0.4365,,2.57,-0.01,-6.3
2026-04-02,SPY_deep,2021-05-18,0.4353,,1.53,2.04,2.43
2026-04-02,SPY_deep,1999-08-12,0.4346,,1.86,5.06,3.7
2026-04-02,SPY_deep,2005-04-05,0.4343,,0.43,-2.35,-0.58
2026-04-02,SPY_deep,2021-10-08,0.4341,,1.83,3.49,7.1
2026-04-02,SPY_deep,2011-06-17,0.4319,,-0.19,5.41,4.47
2026-04-02,SPY_deep,1999-08-19,0.4318,,3.14,-0.34,0.75
2026-04-02,SPY_deep,2011-06-20,0.4314,,0.19,4.78,3.88
2026-04-02,SPY_deep,2008-07-08,0.4313,GFC,-4.91,0.19,1.33
2026-04-02,SPY_deep,2008-12-01,0.4306,GFC,10.83,6.87,9.9
2026-04-02,SPY_deep,2009-03-10,0.4292,GFC,8.33,11.68,14.35
2026-04-02,SPY_deep,2023-10-05,0.4287,,2.16,0.45,2.4
2026-04-02,SPY_deep,2017-07-07,0.4282,,1.42,1.97,2.38
2026-04-02,SPY_deep,2002-10-10,0.4237,Dot-com Crash,9.48,9.59,11.19
2026-04-02,SPY_deep,2001-03-19,0.4227,Dot-com Crash,-1.2,-2.68,5.67
2026-04-02,SPY_deep,2007-11-23,0.4218,GFC,3.14,4.7,3.54
