target_date,window,similar_date,correlation
2026-03-26,25Y,2026-03-25,0.9052
2026-03-26,25Y,2026-03-24,0.8643
2026-03-26,25Y,2026-03-23,0.8387
2026-03-26,25Y,2026-03-20,0.7815
2026-03-26,25Y,2026-03-19,0.7141
2026-03-26,25Y,2026-03-17,0.6937
2026-03-26,25Y,2026-03-18,0.663
2026-03-26,25Y,2022-05-13,0.6245
2026-03-26,25Y,2010-02-12,0.603
2026-03-26,25Y,2010-02-11,0.6001
2026-03-26,25Y,2022-05-06,0.5964
2026-03-26,25Y,2025-01-07,0.5898
2026-03-26,25Y,2007-03-20,0.5874
2026-03-26,25Y,2004-05-05,0.5854
2026-03-26,25Y,2013-06-26,0.5848
2026-03-26,25Y,2021-10-05,0.5842
2026-03-26,25Y,2025-01-08,0.5833
2026-03-26,25Y,2005-04-06,0.5822
2026-03-26,25Y,2004-03-30,0.581
2026-03-26,25Y,2013-06-19,0.5791
2026-03-26,25Y,2010-02-16,0.5776
2026-03-26,25Y,2021-10-12,0.5762
2026-03-26,25Y,2025-01-10,0.5705
2026-03-26,25Y,2025-01-14,0.5703
2026-03-26,25Y,2023-10-13,0.5698
2026-03-26,25Y,2025-01-13,0.5691
2026-03-26,25Y,2026-03-13,0.5687
2026-03-26,25Y,2022-05-10,0.5686
2026-03-26,25Y,2002-10-10,0.568
2026-03-26,25Y,2005-04-07,0.5671
2026-03-26,25Y,2005-04-05,0.5657
2026-03-26,25Y,2010-06-02,0.5634
2026-03-26,25Y,2010-05-28,0.563
2026-03-26,25Y,2010-02-18,0.5629
2026-03-26,25Y,2010-02-10,0.5622
2026-03-26,25Y,2018-02-21,0.5609
2026-03-26,25Y,2018-03-01,0.5587
2026-03-26,25Y,2007-03-15,0.5552
2026-03-26,25Y,2023-10-16,0.5545
2026-03-26,25Y,2008-10-30,0.5518
2026-03-26,25Y,2013-06-20,0.5499
2026-03-26,25Y,2004-05-21,0.549
2026-03-26,25Y,2002-10-07,0.5482
2026-03-26,25Y,2004-03-29,0.5472
2026-03-26,25Y,2007-03-26,0.5462
2026-03-26,25Y,2022-05-05,0.5425
2026-03-26,25Y,2004-05-24,0.5422
2026-03-26,25Y,2007-08-10,0.5415
2026-03-26,25Y,2007-03-23,0.5409
2026-03-26,25Y,2022-05-09,0.5408
2026-03-26,25Y,2001-10-02,0.5374
2026-03-26,25Y,2007-03-16,0.5372
2026-03-26,25Y,2007-03-22,0.537
2026-03-26,25Y,2008-10-29,0.5365
2026-03-26,25Y,2013-06-25,0.5353
2026-03-26,25Y,2021-10-01,0.534
2026-03-26,25Y,2022-05-16,0.5334
2026-03-26,25Y,2008-10-20,0.5334
2026-03-26,25Y,2010-02-05,0.5327
2026-03-26,25Y,2011-06-29,0.5323
2026-03-26,25Y,2021-10-06,0.5311
2026-03-26,25Y,2010-02-09,0.5297
2026-03-26,25Y,2001-03-28,0.5282
2026-03-26,25Y,2016-01-26,0.5266
2026-03-26,25Y,2022-05-02,0.5263
2026-03-26,25Y,2018-02-28,0.5254
2026-03-26,25Y,2006-06-06,0.5251
2026-03-26,25Y,2010-02-17,0.5249
2026-03-26,25Y,2022-05-11,0.5247
2026-03-26,25Y,2018-03-02,0.5245
2026-03-26,25Y,2022-06-30,0.5239
2026-03-26,25Y,2005-04-08,0.5228
2026-03-26,25Y,2008-10-21,0.5223
2026-03-26,25Y,2025-01-06,0.5217
2026-03-26,25Y,2023-10-10,0.5215
2026-03-26,25Y,2022-04-29,0.5214
2026-03-26,25Y,2022-07-08,0.5197
2026-03-26,25Y,2016-01-22,0.5184
2026-03-26,25Y,2018-02-20,0.5181
2026-03-26,25Y,2018-02-22,0.5179
2026-03-26,25Y,2003-02-13,0.5179
2026-03-26,25Y,2022-06-29,0.5171
2026-03-26,25Y,2025-01-03,0.5164
2026-03-26,25Y,2001-04-02,0.5151
2026-03-26,25Y,2004-03-31,0.515
2026-03-26,25Y,2016-01-25,0.5147
2026-03-26,25Y,2011-06-20,0.514
2026-03-26,25Y,2016-01-28,0.5127
