ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
BG,XLB,10.0,86.6,75.0,81.7,,,,,,,6.0,,,84.1,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
AA,IAU,27.0,82.2,35.0,85.2,,,,,,,5.0,,,82.7,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
GUNR,IAU,42.0,79.8,56.0,82.7,,,,,,4.8,,,,84.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GNR,XLB,49.0,78.6,72.0,81.8,,,,,,4.5,,,,81.7,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FAN,VGK,65.0,75.6,104.0,79.8,,,,,,3.1,,,,84.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LIT,VXUS,65.0,75.6,127.0,78.7,,,,,,4.3,,,,80.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CENX,IAU,2.0,91.0,4.0,92.5,,,,,,,,,,80.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,--,7.0,87.3,1.0,95.2,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NYT,XLC,9.0,86.8,19.0,87.3,,,,,,,4.0,,,85.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
TYRA,--,10.0,86.6,90.0,80.9,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GSG,DBA,13.0,85.7,45.0,83.7,,,,,,3.4,,,,72.8,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SQM,VXUS,15.0,85.3,,,,,,,,,5.0,,,83.1,HEALTHY,bearish,3,"['ranker', 'stock_secrot', 'pullback_health']",Basic Materials
DNTH,HYG,20.0,83.7,118.0,79.0,,,,,,,,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,--,24.0,83.0,82.0,81.2,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DBC,IAU,26.0,82.6,16.0,87.9,,,,,,3.3,,,,74.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
GLNCY,XLB,27.0,82.2,30.0,85.9,,,,,,,,,,90.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
ROST,XLY,30.0,82.0,27.0,86.3,,,,,,,3.0,,,88.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
MRK,XLP,34.0,81.0,43.0,84.1,,,,,,,3.0,,,84.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
HOLX,--,37.0,80.4,51.0,83.3,,,,,,,1.0,,,80.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
FTI,XLI,37.0,80.4,10.0,88.8,,,,,,,4.0,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NEE,XLU,39.0,80.3,58.0,82.6,,,,,,,5.0,,,75.7,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
TIGO,XLI,43.0,79.6,51.0,83.3,,,,,,,,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TEN,SPY,46.0,79.0,22.0,87.0,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,DBA,54.0,77.7,33.0,85.6,,,,,,3.8,,,,67.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CCNR,XLB,55.0,77.3,,,,,,,,3.8,,,,83.5,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
BNO,XLE,57.0,76.9,29.0,86.1,,,,,,5.1,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EFAV,VGK,60.0,75.8,150.0,77.8,,,,,,3.1,,,,67.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
AL,HYG,62.0,75.7,54.0,83.1,,,,,,,,,,81.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TJX,XLY,74.0,74.3,22.0,87.0,,,,,,,1.0,,,89.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
CACI,--,76.0,74.0,118.0,79.0,,,,,,,5.0,,,35.1,WARNING,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
PBR,XLE,84.0,72.9,9.0,90.0,,,,,,,7.0,,,67.8,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
PDBC,IAU,87.0,72.2,101.0,80.1,,,,,,3.8,,,,73.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TERN,--,92.0,71.7,84.0,81.1,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NORW,VGK,98.0,71.3,45.0,83.7,,,,,,4.3,,,,79.6,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
HAL,XLE,106.0,70.7,101.0,80.1,,,,,,,6.0,,,70.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
EZPW,XLI,119.0,69.8,41.0,84.4,,,,,,,,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FAZ,--,125.0,69.3,142.0,78.1,,,,,,3.0,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
QSR,--,130.0,68.9,77.0,81.5,,,,,,,1.0,,,88.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
BK,XLF,131.0,68.8,,,,,,,,4.5,2.0,,,80.5,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",Financial Services
IAU,IAU,132.0,68.7,58.0,82.6,,,,,,4.8,,,,46.9,WARNING,none,3,"['ranker', 'ranker_long', 'secrot']",
VDE,XLE,132.0,68.7,82.0,81.2,,,,,,4.8,,,,57.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
XLE,XLE,138.0,68.5,87.0,81.0,,,,,,4.9,,,,57.1,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
ERAS,--,144.0,68.2,72.0,81.8,,,,,,,,,,88.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ESE,XLI,150.0,67.6,13.0,88.4,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
STX,--,,,70.0,82.1,,,,,,,6.0,,,82.3,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
CW,--,,,72.0,81.8,,,,,,,5.0,,,81.4,HEALTHY,none,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Industrials
PHYS,--,,,76.0,81.6,,,,,,5.1,6.0,,,47.6,WARNING,none,3,"['ranker_long', 'secrot', 'stock_secrot']",Financial Services
SNDK,--,,,92.0,80.8,,,,,,,6.0,,,84.4,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
WDC,--,,,104.0,79.8,,,,,,,5.0,,,87.0,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
VIV,--,,,111.0,79.4,,,,,,,5.0,,,80.2,HEALTHY,none,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Communication Services
FSLY,--,1.0,92.2,,,,,,,,,,,,84.2,HEALTHY,none,2,"['ranker', 'pullback_health']",
PARR,XLE,3.0,90.7,20.0,87.2,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
CLMT,--,4.0,87.7,3.0,93.4,,,,,,,,,,77.6,CAUTION,none,2,"['ranker', 'ranker_long']",
PL,--,5.0,87.6,93.0,80.7,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
SYRE,VXUS,5.0,87.6,,,,,,,,,,,,85.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
REX,XLE,8.0,87.2,37.0,85.0,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
GPRE,XLE,10.0,86.6,77.0,81.5,,,,,,,,,,73.5,CAUTION,none,2,"['ranker', 'ranker_long']",
SRZN,--,13.0,85.7,,,,,,,,,,,,86.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
APA,XLE,16.0,85.2,111.0,79.4,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
