ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.45,11.62,62.91,76.48,152.81,510.11,1455.78,5.41,1.22,2.0,3.34,2.85,4,True,True,True,True,True,140.43,446.48,1244.39,135.7,432.3,1032.49,104.4,349.76,1199.39,-0.1189,XLB,0.36,0.24,clean,1.502,confirmed,none,strong_buy,93.16386780154896,97.42351046698873,89.3719806763285,6,100.0,95.3,1
CLMT,35.72,32.47,81.39,90.48,165.54,576.42,165.93,2.51,1.11,1.83,3.48,0.29,3,True,True,True,True,True,153.15,512.8,-45.45,148.42,498.61,-257.35,117.13,416.07,-90.45,1.4415,,,1.44,clean,1.387,normal,none,strong_buy,93.52810367303121,85.18518518518519,98.38969404186795,6,100.0,94.8,2
CF,138.48,39.11,78.79,50.3,77.58,209.16,294.97,2.01,0.64,1.54,2.7,1.41,3,True,True,True,True,True,65.19,145.54,83.58,60.46,131.35,-128.32,29.17,48.81,38.58,1.773,XLE,0.5,3.06,overextended,2.255,confirmed,none,none,90.73307261713059,85.18518518518519,98.79227053140096,6,100.0,94.0,3
VLO,254.25,24.24,55.02,44.76,90.84,262.8,286.1,2.27,0.81,2.03,2.89,1.09,3,True,True,True,True,True,78.45,199.17,74.72,73.72,184.99,-137.18,42.42,102.45,29.72,0.5681,XLE,0.67,1.83,clean,1.539,confirmed,none,strong_buy,90.14262709914884,85.18518518518519,96.77938808373591,6,100.0,93.4,4
^VIX,29.8,50.05,119.12,94.9,33.75,68.93,125.42,2.38,0.8,0.36,2.04,1.82,3,True,True,True,True,True,21.37,5.31,-85.97,16.64,-8.88,-297.87,-14.66,-91.42,-130.97,12.6384,,,1.76,clean,,normal,none,strong_buy,86.59995399125835,85.18518518518519,100.0,6,100.0,93.0,5
CENX,54.95,6.57,36.76,96.32,186.95,259.39,644.58,5.59,2.62,1.94,1.39,2.49,4,True,True,True,True,True,174.56,195.76,433.19,169.83,181.57,221.29,138.53,99.03,388.19,-0.6977,IAU,0.39,-0.2,clean,1.053,normal,none,strong_buy,91.11647879763822,97.42351046698873,77.93880837359099,6,100.0,92.4,6
PBR,21.36,28.41,84.89,63.26,48.4,162.02,278.63,2.99,0.75,0.77,3.35,1.72,3,True,True,True,True,True,36.02,98.4,67.25,31.29,84.21,-144.65,-0.01,1.67,22.25,0.0916,XLE,0.56,2.07,overextended,1.494,normal,none,none,89.36047849091328,85.18518518518519,92.8341384863124,6,100.0,92.4,6
MPC,251.12,26.69,53.41,26.39,70.42,378.87,553.62,2.0,0.49,2.67,5.38,1.46,3,True,True,True,True,True,58.04,315.25,342.23,53.31,301.06,130.33,22.01,218.52,297.23,0.2054,XLE,0.68,2.09,overextended,1.351,normal,none,none,88.58983206809295,85.18518518518519,93.55877616747182,6,100.0,92.3,8
LNG,297.63,26.26,57.22,24.83,31.24,319.85,729.28,2.18,0.43,1.26,10.24,2.28,3,True,True,True,True,True,18.85,256.22,517.89,14.12,242.04,306.0,-17.18,159.49,472.9,0.568,XLE,0.48,2.94,overextended,1.841,confirmed,none,none,85.72195383789585,85.18518518518519,96.69887278582931,6,100.0,92.1,9
NYT,83.38,4.5,18.84,43.29,70.23,72.77,561.22,4.19,2.3,1.62,1.04,7.71,4,True,True,True,True,True,57.85,9.15,349.83,53.12,-5.04,137.94,21.82,-87.58,304.83,-0.3564,,,-0.01,clean,1.134,normal,none,strong_buy,82.7946476497201,97.42351046698873,84.46054750402577,6,100.0,91.2,10
PARXF,19.37,23.69,48.09,38.46,103.04,16.13,118.62,2.03,0.8,2.68,0.16,7.36,3,True,True,True,True,True,90.65,-47.5,-92.77,85.92,-61.68,-304.66,54.63,-144.23,-137.76,0.1003,XLE,0.46,1.61,clean,1.75,confirmed,none,strong_buy,83.73974388467143,85.18518518518519,92.914653784219,6,100.0,90.7,11
WMT,123.98,-3.1,10.95,20.18,44.79,177.67,447.13,-3.53,1.84,2.22,3.97,2.52,4,False,False,True,True,False,32.4,114.05,235.74,27.67,99.86,23.85,-3.63,17.32,190.75,0.1692,XLP,0.63,-0.98,clean,0.827,normal,none,none,74.92715282570354,97.42351046698873,93.39774557165862,6,100.0,90.6,12
FTI,69.62,4.99,55.92,72.45,122.93,831.99,205.75,11.2,1.3,1.7,6.77,0.25,3,True,True,True,True,True,110.54,768.37,-5.64,105.81,754.18,-217.53,74.51,671.64,-50.63,-0.6044,XLE,0.49,-0.29,clean,1.184,normal,none,strong_buy,90.33816425120774,85.18518518518519,79.71014492753623,6,100.0,90.1,13
TIGO,73.34,0.62,33.89,52.07,141.42,91.15,36.76,54.51,1.54,2.72,0.64,0.4,3,True,True,True,True,True,129.03,27.52,-174.63,124.3,13.34,-386.53,93.01,-69.21,-219.63,-0.1947,XLRE,0.34,-1.0,clean,1.283,normal,none,strong_buy,83.49436392914654,85.18518518518519,87.43961352657004,6,100.0,89.6,14
ROST,211.09,2.65,16.54,39.32,63.52,80.92,261.28,6.24,2.38,1.62,1.27,3.23,4,True,True,True,True,True,51.14,17.29,49.89,46.41,3.11,-162.01,15.11,-79.44,4.89,-0.6089,XLY,0.48,-0.21,clean,1.169,normal,none,strong_buy,80.72617130588145,97.42351046698873,79.54911433172302,6,100.0,89.6,14
PBF,50.96,43.16,94.89,56.24,163.52,278.08,60.07,2.2,0.59,2.91,1.7,0.22,2,True,True,True,True,True,151.13,214.45,-151.32,146.41,200.27,-363.22,115.11,117.73,-196.32,1.4797,XLE,0.56,1.71,clean,1.408,normal,none,none,91.50371903995092,56.23993558776168,98.55072463768117,6,100.0,88.4,16
AXSM,159.25,-2.83,4.74,36.39,30.78,161.07,1730.46,-1.67,7.69,0.85,5.23,10.74,3,False,False,False,True,False,18.39,97.44,1519.07,13.66,83.26,1307.17,-17.63,0.71,1474.07,0.4887,,,-0.5,clean,0.929,normal,none,none,73.7635150678629,85.18518518518519,96.2157809983897,6,100.0,88.4,16
UNF,252.52,7.54,27.81,49.63,41.86,13.4,126.74,3.69,1.78,0.84,0.32,9.46,3,True,True,True,True,True,29.47,-50.22,-84.65,24.74,-64.41,-296.55,-6.55,-146.95,-129.65,-0.2859,,,0.5,clean,2.064,confirmed,none,strong_buy,79.02768192623265,85.18518518518519,85.6682769726248,6,100.0,87.9,18
DUK,132.2,1.03,12.82,7.46,12.37,40.61,66.25,12.42,0.58,1.66,3.28,1.63,4,True,True,True,True,True,-0.02,-23.02,-145.14,-4.75,-37.2,-357.04,-36.04,-119.74,-190.14,0.2948,XLU,0.64,0.02,clean,1.23,normal,none,strong_buy,64.50425580860363,97.42351046698873,94.68599033816425,6,100.0,87.8,19
TEN,38.36,8.67,70.49,67.95,126.98,293.03,20.06,8.13,0.96,1.87,2.31,0.07,3,True,True,True,True,True,114.6,229.41,-191.33,109.87,215.22,-403.22,78.57,132.68,-236.32,-0.9617,,,0.12,clean,1.902,confirmed,none,strong_buy,89.26462694578638,85.18518518518519,69.48470209339774,6,100.0,87.7,20
REX,46.89,31.86,37.19,50.63,137.9,219.85,395.67,1.17,1.36,2.72,1.59,1.8,2,True,True,True,True,True,125.51,156.22,184.28,120.78,142.04,-27.62,89.49,59.5,139.28,0.1538,XLE,0.35,3.29,overextended,1.202,normal,none,none,90.62571888658846,56.23993558776168,93.23671497584542,6,100.0,87.1,21
CNQ,50.64,15.7,54.44,54.91,63.62,250.45,277.07,3.47,1.01,1.16,3.94,1.11,2,True,True,True,True,True,51.23,186.82,65.68,46.5,172.64,-146.22,15.21,90.1,20.68,0.3488,XLE,0.65,1.27,clean,1.477,normal,none,none,88.97323824860057,56.23993558776168,95.49114331723028,6,100.0,87.0,22
ESP,55.65,-3.94,22.71,41.96,101.41,241.2,122.6,-5.77,1.85,2.42,2.38,0.51,3,False,False,True,True,False,89.03,177.58,-88.79,84.3,163.39,-300.69,53.0,80.85,-133.79,-0.6964,,,-0.84,clean,0.882,normal,none,none,80.5076297829921,85.18518518518519,78.01932367149759,6,100.0,86.8,23
XOM,174.28,14.28,46.32,48.68,47.83,215.61,108.42,3.24,1.05,0.98,4.51,0.5,2,True,True,True,True,True,35.45,151.99,-102.97,30.72,137.8,-314.87,-0.58,55.26,-147.97,0.58,XLE,0.88,1.66,clean,1.324,normal,none,none,86.14753469825934,56.23993558776168,96.94041867954911,6,100.0,86.5,24
EZPW,25.25,-4.84,27.25,34.57,68.31,381.8,752.91,-5.63,1.27,1.98,5.59,1.97,3,False,True,True,True,False,55.92,318.17,541.52,51.19,303.99,329.62,19.9,221.44,496.52,-0.7154,XLI,0.51,-1.14,clean,0.834,normal,none,none,80.04754236638296,85.18518518518519,77.37520128824477,6,100.0,86.5,24
