ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,732.24,11.56,64.61,124.9,251.11,1435.09,1668.7,5.59,1.93,2.01,5.72,1.16,4,True,True,True,True,True,228.93,1361.39,1416.24,217.45,1326.71,1110.9,233.33,1319.73,1466.32,0.6877,,,0.05,clean,0.967,normal,none,strong_buy,90.42439752612498,94.27383237364043,95.20153550863724,6,100.0,95.0,1
ADTTF,201.74,17.98,31.1,55.39,260.89,732.26,9552.63,1.73,1.78,4.71,2.81,13.05,4,True,True,True,True,True,238.72,658.55,9300.18,227.23,623.87,8994.83,243.12,616.9,9350.25,-0.0095,,,0.24,clean,,normal,none,strong_buy,87.73116412271884,94.27383237364043,85.4766474728087,6,100.0,92.3,2
NWPX,143.53,27.85,82.42,123.78,259.63,384.73,1470.35,2.96,1.5,2.1,1.48,3.82,4,True,True,True,True,True,237.46,311.03,1217.9,225.97,276.35,912.55,241.86,269.37,1267.97,-0.4162,XLI,0.57,1.55,clean,1.412,normal,none,strong_buy,93.28519635621363,94.27383237364043,73.32053742802303,6,100.0,91.5,3
CNO,52.14,10.26,28.33,19.72,36.56,110.67,181.53,2.76,0.7,1.85,3.03,1.64,4,True,True,True,True,True,14.39,36.96,-70.92,2.9,2.28,-376.27,18.78,-4.7,-20.85,0.3541,XLF,0.72,1.71,clean,1.176,normal,none,strong_buy,72.27858513846998,94.27383237364043,92.51439539347409,6,100.0,89.0,4
ECPG,87.07,8.57,22.67,59.7,123.54,77.19,282.56,2.65,2.63,2.07,0.62,3.66,4,True,True,True,True,True,101.37,3.48,30.11,89.88,-31.2,-275.24,105.76,-38.18,80.18,-0.2173,XLF,0.41,0.22,clean,1.04,normal,none,strong_buy,78.0763489016848,94.27383237364043,79.36660268714012,6,100.0,88.2,5
ATEX,79.09,24.41,105.32,257.87,179.08,58.24,310.86,4.31,2.45,0.69,0.33,5.34,3,True,True,True,True,True,156.9,-15.46,58.41,145.41,-50.14,-246.94,161.3,-57.12,108.48,-0.2597,XLK,0.34,0.79,clean,1.384,normal,none,strong_buy,89.69320293696492,78.2469609724888,77.60716570697377,6,100.0,88.1,6
WEBC,311.5,22.16,22.16,49.04,72.1,196.67,831.24,1.0,2.21,1.47,2.73,4.23,3,True,True,True,True,True,49.92,122.96,578.79,38.44,88.28,273.44,54.32,81.3,628.86,0.1379,,,2.43,overextended,,normal,none,none,82.15123541419126,78.2469609724888,88.29174664107485,6,100.0,88.0,7
DVA,213.04,7.31,38.99,84.93,56.26,73.51,181.69,5.33,2.18,0.66,1.31,2.47,3,True,True,True,True,True,34.08,-0.19,-70.76,22.59,-34.87,-376.11,38.48,-41.85,-20.69,0.5451,,,0.25,clean,0.806,normal,none,strong_buy,77.70161167474028,78.2469609724888,94.4977607165707,6,100.0,87.9,8
ETR,114.69,2.04,11.87,25.34,38.83,113.58,190.28,5.83,2.13,1.53,2.92,1.68,5,True,True,True,True,True,16.66,39.87,-62.17,5.17,5.19,-367.52,21.05,-1.79,-12.1,0.6998,XLU,0.81,-0.1,clean,1.168,normal,none,strong_buy,62.07537397556592,99.29622520793346,95.32949456174025,6,100.0,87.5,9
SIMO,321.66,16.48,171.12,262.43,359.38,404.09,607.26,10.38,1.53,1.37,1.12,1.5,3,True,True,True,True,True,337.21,330.38,354.8,325.72,295.7,49.46,341.6,288.73,404.88,-0.5455,XLK,0.37,0.04,clean,1.303,normal,none,strong_buy,93.20598360905461,78.2469609724888,69.67370441458733,6,100.0,87.5,9
