ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
RCAT,16.58,5.01,9.96,31.39,92.59,94.62,235.66,1.99,3.15,2.95,1.02,2.55,4,True,True,True,True,True,11.77,34.73,215.32,11.43,33.28,208.44,9.05,29.62,160.64,4.3667,IAU,0.35,1.02,clean,2.044,confirmed,none,97.23570658036677,97.89644012944983,99.4336569579288,98.2,1
CENX,57.7,2.03,7.04,11.04,90.29,157.92,218.59,3.48,1.57,8.18,1.75,2.42,4,True,True,True,True,True,8.85,14.38,198.25,8.52,12.92,191.37,6.14,9.27,143.57,1.6532,XLK,0.45,0.54,clean,0.775,normal,none,95.76591154261057,97.89644012944983,97.49190938511327,97.1,2
PARXF,18.61,3.69,12.45,21.24,45.39,50.57,113.42,3.37,1.71,2.14,1.11,2.5,4,True,True,True,True,True,14.26,24.58,93.08,13.92,23.12,86.2,11.54,19.47,38.4,2.4253,XLE,0.41,1.79,clean,0.601,thin,none,93.38592233009707,97.89644012944983,98.62459546925567,96.6,3
TNGX,16.93,1.06,0.59,33.41,85.64,166.19,815.14,0.56,56.23,2.56,1.94,9.52,4,True,True,True,True,True,2.4,36.76,794.8,2.07,35.3,787.92,-0.31,31.64,740.11,1.2884,,,-0.02,clean,1.025,normal,none,94.24217907227616,97.89644012944983,96.60194174757282,96.2,4
AA,66.22,1.53,9.66,7.21,52.32,114.08,107.18,6.33,0.75,7.25,2.18,2.05,4,True,True,True,True,True,11.47,10.56,86.84,11.14,9.1,79.96,8.76,5.45,32.16,1.0669,XLK,0.46,1.12,clean,0.587,thin,none,92.5633764832794,97.89644012944983,95.79288025889967,95.4,5
MAZE,50.75,2.26,12.03,4.92,24.51,216.79,352.31,5.33,0.41,4.98,8.85,14.38,4,True,True,True,True,True,13.84,8.26,331.97,13.51,6.8,325.09,11.12,3.15,277.29,0.0933,,,2.29,overextended,0.856,normal,none,93.38592233009707,97.89644012944983,88.67313915857605,93.3,6
TYRA,35.16,-2.5,1.78,11.96,58.93,195.17,223.12,-0.71,6.71,4.93,3.31,3.79,4,True,True,True,True,True,3.59,15.3,202.78,3.26,13.84,195.9,0.88,10.19,148.1,2.1372,,,0.33,clean,1.041,normal,buy_today,81.957928802589,97.89644012944983,98.30097087378641,92.7,7
DOCN,68.08,1.3,26.46,6.23,36.92,99.11,87.69,20.32,0.24,5.92,2.68,2.38,4,True,True,True,True,True,28.27,9.58,67.35,27.94,8.12,60.47,25.56,4.47,12.67,0.0785,XLK,0.49,2.13,overextended,0.793,normal,none,91.12729234088458,97.89644012944983,88.43042071197411,92.5,8
ANRO,22.2,-5.75,7.9,33.36,67.58,523.74,555.01,-1.37,4.23,2.03,7.75,8.21,4,True,True,True,True,True,9.71,36.71,534.68,9.37,35.25,527.8,6.99,31.6,479.99,1.5714,,,-0.21,clean,0.822,normal,buy_today,82.22087378640776,97.89644012944983,97.168284789644,92.4,9
GPRE,16.42,5.77,5.87,11.47,65.19,69.63,220.7,1.02,1.96,5.68,1.07,3.39,3,True,True,True,True,True,7.68,14.82,200.37,7.34,13.36,193.49,4.96,9.71,145.68,2.6893,XLE,0.42,1.35,clean,0.844,normal,none,95.15911542610571,82.11974110032362,99.02912621359224,92.1,10
KDEF,59.5,0.09,2.15,8.11,34.78,25.35,113.43,23.29,3.77,4.29,0.73,3.26,4,True,True,True,True,True,3.96,11.46,93.1,3.63,10.0,86.22,1.25,6.34,38.41,0.5742,,,-1.99,stalling,1.33,normal,none,84.74919093851133,97.89644012944983,93.52750809061489,92.1,10
PL,25.59,0.95,4.07,12.29,99.3,185.28,568.15,4.3,3.02,8.08,1.87,5.72,5,True,True,True,True,True,5.88,15.63,547.81,5.54,14.17,540.93,3.16,10.52,493.13,-0.4418,XLI,0.32,-0.43,clean,0.655,thin,none,95.4759978425027,99.91909385113269,78.88349514563106,91.4,12
PRE,20.92,0.67,38.82,-2.38,49.0,107.54,375.45,57.62,-0.06,-20.59,2.19,7.66,3,True,True,True,True,True,40.63,0.96,355.12,40.3,-0.5,348.24,37.91,-4.15,300.43,1.8386,,,-0.02,clean,1.093,normal,none,89.96763754045308,82.11974110032362,97.81553398058253,90.0,13
JNJ,243.74,0.45,1.72,2.26,21.89,38.65,46.96,3.82,1.32,9.68,1.77,2.14,4,True,True,True,True,True,3.52,5.6,26.62,3.19,4.15,19.74,0.81,0.49,-28.07,0.17,XLP,0.45,-0.19,clean,0.568,thin,none,80.19822006472492,97.89644012944983,89.48220064724919,89.2,14
