target_date,window,similar_date,correlation
2026-03-24,25Y,2026-03-23,0.9394
2026-03-24,25Y,2026-03-20,0.9029
2026-03-24,25Y,2026-03-19,0.8164
2026-03-24,25Y,2026-03-18,0.8141
2026-03-24,25Y,2026-03-17,0.7459
2026-03-24,25Y,2026-03-13,0.69
2026-03-24,25Y,2026-03-16,0.6471
2026-03-24,25Y,2026-03-12,0.6165
2026-03-24,25Y,2022-05-09,0.5971
2026-03-24,25Y,2013-06-24,0.597
2026-03-24,25Y,2013-06-25,0.5934
2026-03-24,25Y,2013-06-21,0.5833
2026-03-24,25Y,2013-06-20,0.5801
2026-03-24,25Y,2022-05-06,0.5775
2026-03-24,25Y,2022-05-10,0.5646
2026-03-24,25Y,2022-05-12,0.5602
2026-03-24,25Y,2022-05-11,0.5557
2026-03-24,25Y,2013-06-26,0.5525
2026-03-24,25Y,2022-09-26,0.5458
2026-03-24,25Y,2020-03-18,0.541
2026-03-24,25Y,2022-05-13,0.5348
2026-03-24,25Y,2010-02-10,0.5344
2026-03-24,25Y,2022-05-05,0.5327
2026-03-24,25Y,2026-03-11,0.5306
2026-03-24,25Y,2025-01-13,0.5267
2026-03-24,25Y,2022-09-27,0.5252
2026-03-24,25Y,2020-03-17,0.5245
2026-03-24,25Y,2021-10-01,0.5206
2026-03-24,25Y,2023-10-03,0.5184
2026-03-24,25Y,2018-03-02,0.5179
2026-03-24,25Y,2018-02-08,0.5168
2026-03-24,25Y,2021-10-05,0.5159
2026-03-24,25Y,2025-01-10,0.5137
2026-03-24,25Y,2022-04-29,0.5123
2026-03-24,25Y,2020-03-13,0.5113
2026-03-24,25Y,2020-03-19,0.5092
2026-03-24,25Y,2002-10-10,0.5088
2026-03-24,25Y,2020-03-16,0.5075
2026-03-24,25Y,2004-05-10,0.5062
2026-03-24,25Y,2004-05-07,0.5027
2026-03-24,25Y,2010-02-08,0.501
2026-03-24,25Y,2022-05-02,0.5008
2026-03-24,25Y,2025-04-08,0.4998
2026-03-24,25Y,2010-02-11,0.4995
2026-03-24,25Y,2020-03-20,0.4984
2026-03-24,25Y,2020-03-12,0.498
2026-03-24,25Y,2018-02-09,0.4979
2026-03-24,25Y,2018-03-01,0.4978
2026-03-24,25Y,2025-04-07,0.4965
2026-03-24,25Y,2021-09-30,0.4918
2026-03-24,25Y,2010-02-05,0.4913
2026-03-24,25Y,2021-09-29,0.4912
2026-03-24,25Y,2021-10-06,0.4893
2026-03-24,25Y,2022-09-23,0.4869
2026-03-24,25Y,2023-08-22,0.486
2026-03-24,25Y,2008-10-10,0.4855
2026-03-24,25Y,2010-02-12,0.4848
2026-03-24,25Y,2010-02-09,0.4845
2026-03-24,25Y,2004-05-11,0.4842
2026-03-24,25Y,2023-09-29,0.4817
2026-03-24,25Y,2004-05-14,0.4801
2026-03-24,25Y,2002-10-09,0.4787
2026-03-24,25Y,2002-09-23,0.4785
2026-03-24,25Y,2018-02-07,0.4783
2026-03-24,25Y,2001-03-19,0.4781
2026-03-24,25Y,2023-10-02,0.4779
2026-03-24,25Y,2008-10-15,0.4773
2026-03-24,25Y,2008-10-20,0.4707
2026-03-24,25Y,2025-01-02,0.4698
2026-03-24,25Y,2025-01-14,0.4696
2026-03-24,25Y,2010-02-04,0.4692
2026-03-24,25Y,2022-04-27,0.4687
2026-03-24,25Y,2002-09-25,0.4681
2026-03-24,25Y,2018-03-05,0.4679
2026-03-24,25Y,2004-05-06,0.4663
2026-03-24,25Y,2023-10-05,0.4663
2026-03-24,25Y,2020-03-11,0.4653
2026-03-24,25Y,2022-04-26,0.4645
2026-03-24,25Y,2013-06-19,0.4636
2026-03-24,25Y,2023-08-18,0.4633
2026-03-24,25Y,2002-10-07,0.4618
2026-03-24,25Y,2008-10-27,0.4614
2026-03-24,25Y,2002-09-27,0.4614
2026-03-24,25Y,2021-09-28,0.4612
2026-03-24,25Y,2021-10-04,0.4599
2026-03-24,25Y,2000-05-10,0.4595
2026-03-24,25Y,2005-04-05,0.459
2026-03-24,25Y,2007-03-15,0.4585
2026-03-24,25Y,2022-04-28,0.4584
2026-03-24,25Y,2018-02-13,0.4582
2026-03-24,25Y,2021-10-08,0.4581
2026-03-24,25Y,2015-09-03,0.4578
2026-03-24,25Y,2008-10-08,0.4577
2026-03-24,25Y,2023-10-13,0.4567
2026-03-24,25Y,2008-06-23,0.4565
2026-03-24,25Y,2014-09-30,0.4558
2026-03-24,25Y,2010-05-28,0.4557
2026-03-24,25Y,2001-03-16,0.4556
2026-03-24,25Y,2004-05-17,0.4553
2026-03-24,25Y,2008-10-09,0.4552
2026-03-24,5Y,2026-03-23,0.9394
2026-03-24,5Y,2026-03-20,0.9029
2026-03-24,5Y,2026-03-19,0.8164
2026-03-24,5Y,2026-03-18,0.8141
2026-03-24,5Y,2026-03-17,0.7459
2026-03-24,5Y,2026-03-13,0.69
2026-03-24,5Y,2026-03-16,0.6471
2026-03-24,5Y,2026-03-12,0.6165
2026-03-24,5Y,2022-05-09,0.5971
2026-03-24,5Y,2022-05-06,0.5775
2026-03-24,5Y,2022-05-10,0.5646
2026-03-24,5Y,2022-05-12,0.5602
2026-03-24,5Y,2022-05-11,0.5557
2026-03-24,5Y,2022-09-26,0.5458
2026-03-24,5Y,2022-05-13,0.5348
2026-03-24,5Y,2022-05-05,0.5327
2026-03-24,5Y,2026-03-11,0.5306
2026-03-24,5Y,2025-01-13,0.5267
2026-03-24,5Y,2022-09-27,0.5252
2026-03-24,5Y,2021-10-01,0.5206
2026-03-24,5Y,2023-10-03,0.5184
2026-03-24,5Y,2021-10-05,0.5159
2026-03-24,5Y,2025-01-10,0.5137
2026-03-24,5Y,2022-04-29,0.5123
2026-03-24,5Y,2022-05-02,0.5008
2026-03-24,5Y,2025-04-08,0.4998
2026-03-24,5Y,2025-04-07,0.4965
2026-03-24,5Y,2021-09-30,0.4918
2026-03-24,5Y,2021-09-29,0.4912
2026-03-24,5Y,2021-10-06,0.4893
2026-03-24,5Y,2022-09-23,0.4869
2026-03-24,5Y,2023-08-22,0.486
2026-03-24,5Y,2023-09-29,0.4817
2026-03-24,5Y,2023-10-02,0.4779
2026-03-24,5Y,2025-01-02,0.4698
2026-03-24,5Y,2025-01-14,0.4696
2026-03-24,5Y,2022-04-27,0.4687
2026-03-24,5Y,2023-10-05,0.4663
2026-03-24,5Y,2022-04-26,0.4645
2026-03-24,5Y,2023-08-18,0.4633
2026-03-24,5Y,2021-09-28,0.4612
2026-03-24,5Y,2021-10-04,0.4599
2026-03-24,5Y,2022-04-28,0.4584
2026-03-24,5Y,2021-10-08,0.4581
2026-03-24,5Y,2023-10-13,0.4567
2026-03-24,5Y,2021-10-12,0.4541
2026-03-24,5Y,2023-10-04,0.4514
2026-03-24,5Y,2023-08-21,0.4514
2026-03-24,5Y,2023-08-17,0.4433
2026-03-24,5Y,2024-12-31,0.4425
2026-03-24,5Y,2024-11-15,0.4406
2026-03-24,5Y,2024-10-31,0.4378
2026-03-24,5Y,2026-03-10,0.4362
2026-03-24,5Y,2026-03-06,0.4357
2026-03-24,5Y,2022-02-14,0.4347
2026-03-24,5Y,2021-10-07,0.4344
2026-03-24,5Y,2023-09-28,0.4343
2026-03-24,5Y,2024-10-29,0.4336
2026-03-24,5Y,2023-09-27,0.4328
2026-03-24,5Y,2025-01-08,0.4317
2026-03-24,5Y,2022-05-16,0.4275
2026-03-24,5Y,2025-01-07,0.4265
2026-03-24,5Y,2025-04-04,0.4259
2026-03-24,5Y,2022-05-03,0.4242
2026-03-24,5Y,2024-11-12,0.4219
2026-03-24,5Y,2022-07-11,0.4218
2026-03-24,5Y,2022-09-29,0.4197
2026-03-24,5Y,2024-11-18,0.419
2026-03-24,5Y,2023-08-16,0.4162
2026-03-24,5Y,2021-10-11,0.4132
2026-03-24,5Y,2023-08-24,0.4132
2026-03-24,5Y,2024-10-25,0.4086
2026-03-24,5Y,2023-10-06,0.408
2026-03-24,5Y,2023-10-19,0.4064
2026-03-24,5Y,2022-04-25,0.4034
2026-03-24,5Y,2024-11-14,0.4018
2026-03-24,5Y,2022-09-28,0.4018
2026-03-24,5Y,2024-11-13,0.3996
2026-03-24,5Y,2023-10-16,0.399
2026-03-24,5Y,2022-01-27,0.3988
2026-03-24,5Y,2024-10-30,0.3978
2026-03-24,5Y,2023-10-12,0.3971
2026-03-24,5Y,2021-07-13,0.397
2026-03-24,5Y,2023-10-20,0.3952
2026-03-24,5Y,2023-10-23,0.3935
2026-03-24,5Y,2023-10-27,0.391
2026-03-24,5Y,2021-07-01,0.39
2026-03-24,5Y,2024-12-30,0.3872
2026-03-24,5Y,2023-08-28,0.3869
2026-03-24,5Y,2022-09-30,0.3867
2026-03-24,5Y,2024-11-20,0.3853
2026-03-24,5Y,2024-10-28,0.3848
2026-03-24,5Y,2022-05-18,0.3842
2026-03-24,5Y,2021-07-08,0.384
2026-03-24,5Y,2023-10-09,0.38
2026-03-24,5Y,2022-06-16,0.3795
2026-03-24,5Y,2022-05-19,0.3738
2026-03-24,5Y,2022-01-26,0.3732
2026-03-24,5Y,2023-08-23,0.371
2026-03-24,5Y,2023-10-10,0.3701
2026-03-24,1Y,2026-03-23,0.9394
2026-03-24,1Y,2026-03-20,0.9029
2026-03-24,1Y,2026-03-19,0.8164
2026-03-24,1Y,2026-03-18,0.8141
2026-03-24,1Y,2026-03-17,0.7459
2026-03-24,1Y,2026-03-13,0.69
2026-03-24,1Y,2026-03-16,0.6471
2026-03-24,1Y,2026-03-12,0.6165
2026-03-24,1Y,2026-03-11,0.5306
2026-03-24,1Y,2025-04-08,0.4998
2026-03-24,1Y,2025-04-07,0.4965
2026-03-24,1Y,2026-03-10,0.4362
2026-03-24,1Y,2026-03-06,0.4357
2026-03-24,1Y,2025-04-04,0.4259
2026-03-24,1Y,2025-04-10,0.3681
2026-03-24,1Y,2026-03-05,0.3564
2026-03-24,1Y,2026-03-09,0.2994
2026-03-24,1Y,2025-11-20,0.2818
2026-03-24,1Y,2025-11-21,0.2797
2026-03-24,1Y,2025-11-24,0.2713
2026-03-24,1Y,2025-04-09,0.2493
2026-03-24,1Y,2025-11-18,0.2314
2026-03-24,1Y,2025-11-04,0.2201
2026-03-24,1Y,2025-11-25,0.2166
2026-03-24,1Y,2025-11-06,0.216
2026-03-24,1Y,2025-04-17,0.2121
2026-03-24,1Y,2025-04-16,0.2117
