ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
MUFG,VGK,33.0,81.4,87.0,81.0,,,,,,,5.0,,,87.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
IHE,XLV,42.0,79.8,126.0,78.7,,,,,,3.5,,,,81.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VTV,XLI,88.0,74.5,73.0,82.0,,,,,,3.4,,,,89.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
KLAC,QQQ,110.0,72.5,54.0,83.1,,,,,,,5.0,,,81.8,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
AMAT,QQQ,115.0,71.9,63.0,82.6,,,,,,,5.0,,,82.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
CW,XLI,142.0,69.7,94.0,80.4,,,,,,,5.0,,,89.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
EACO,--,2.0,92.7,1.0,94.1,,,,,,,,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FCFS,--,3.0,91.8,6.0,90.5,,,,,,,,,,80.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AXSM,XLV,4.0,90.9,4.0,92.4,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
R,XLI,5.0,90.0,19.0,86.9,,,,,,,,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TWIN,XLI,9.0,88.3,74.0,81.9,,,,,,,,,,87.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ODFL,XLI,11.0,86.9,111.0,79.5,,,,,,,4.0,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
CHRW,XLF,12.0,86.6,122.0,78.9,,,,,,,3.0,,,82.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
MSGS,VXUS,13.0,85.6,98.0,80.0,,,,,,,,,,88.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CSX,XLI,15.0,84.8,14.0,87.9,,,,,,,4.0,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
XPO,XLI,16.0,84.4,27.0,85.8,,,,,,,2.0,,,92.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
JBHT,XLI,18.0,84.3,23.0,86.4,,,,,,,4.0,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
MAR,XLY,21.0,83.7,70.0,82.1,,,,,,,2.0,,,87.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
GL,XLF,23.0,83.0,82.0,81.1,,,,,,,0.0,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
CECO,XLB,24.0,82.9,6.0,90.5,,,,,,,,,,82.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
MNST,XLP,26.0,82.3,41.0,84.0,,,,,,,4.0,,,89.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
PLD,XLRE,27.0,82.2,88.0,80.9,,,,,,,1.0,,,86.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
ROST,XLI,29.0,81.9,35.0,84.9,,,,,,,3.0,,,80.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
SPG,XLRE,30.0,81.7,118.0,79.0,,,,,,,1.0,,,89.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
SNDK,XLK,33.0,81.4,,,,,,,,,6.0,,,81.8,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
SLAB,QQQ,40.0,80.0,67.0,82.2,,,,,,,,,,90.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
AMG,XLF,40.0,80.0,,,,,,,,3.6,,,,85.1,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
MATX,VGK,44.0,79.6,40.0,84.1,,,,,,,,,,94.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CFG,XLF,45.0,79.5,70.0,82.1,,,,,,,5.0,,,77.1,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Financial Services
AXGN,XLV,45.0,79.5,31.0,85.4,,,,,,,,,,84.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FDX,XLI,50.0,79.4,90.0,80.6,,,,,,,3.0,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
TD,VGK,52.0,79.3,54.0,83.1,,,,,,,3.0,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
RY,VGK,53.0,79.0,82.0,81.1,,,,,,,3.0,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
