ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0595,1.0,1.0,False,0.746031746031746,31,10,10,-0.08091056356040593,-0.0927605998889095,0.8273044716411837,7.193979933110368,-0.13302733784373727,-0.08246917986327733,BREAKDOWN,5,539.0,-15.443759031272384,-11.83384664276933,-8.246917986327716
TERN,1.0417,1.0,1.0,False,0.7222222222222222,40,11,5,0.0,0.006080182405472145,0.39415481832543464,16.650000000000002,0.004021768277822827,0.0027885167964056094,TRENDING,19,52.95,0.016790144185365816,0.21630390698930574,0.27885167964056096
BTSG,1.0387,1.0,1.0,True,0.7182539682539683,28,11,7,0.0007248477819656873,0.1338699080157686,0.6016241299303944,2.1377272727272727,0.814801754019517,0.08867099552974202,TRENDING,17,69.03,0.5405142977359808,6.619447938041977,8.867099552974201
CIEN,1.0387,1.0,1.0,False,0.7182539682539683,22,10,11,-0.11895724713242961,-0.3190192949368925,-0.05650348400929073,4.312625754527163,-0.5016880829761626,-0.1573725278466518,BREAKDOWN,2,422.46,-9.521758478155869,-9.813266049879084,-15.737252784665179
SNDK,1.0357,1.0,1.0,False,0.7142857142857143,26,10,6,-0.16535530991864011,-0.047229047229047194,1.4872076283869493,36.76238909326985,-0.01433054122258985,-0.06079211202715033,BREAKDOWN,2,1745.0,-15.92090301110776,-10.328177580796401,-6.079211202715033
MTRN,1.0327,1.0,1.0,True,0.7103174603174603,19,9,11,-0.07522123893805299,0.16151759145807798,0.7799758583690988,2.099007589025102,0.98960990035363,0.07189934759752967,PULLBACK,1,265.43,-5.104156735627792,2.9239172181517517,7.189934759752966
ERAS,1.0305,1.0,0.8287,False,0.7301587301587301,45,11,9,0.1536539662710803,0.4013657056145674,0.037057832678270675,11.737931034482758,0.5251883181879774,0.30670147105462153,TRENDING,9,18.47,11.44408688656475,24.817377312952527,30.67014710546217
NESR,1.0179,1.0,1.0,False,0.6904761904761905,28,9,10,-0.012039660056657242,0.11599999999999988,0.23233215547703168,3.2465753424657526,0.4442035320860286,0.08678424156133727,TRENDING,9,27.9,2.222765021983373,7.789388475973218,8.678424156133726
ROIV,1.0146,1.0,0.9675,True,0.6904761904761905,57,9,15,0.031112415614910516,0.22404181184669003,0.24002823861630795,2.2023701002734732,1.462409485497146,0.13355364176513793,TRENDING,15,35.13,3.3775830499607586,11.533925979680713,13.355364176513792
ASX,1.0089,1.0,1.0,False,0.6785714285714286,32,9,10,0.04128326286993267,0.04911049862189931,0.8792639138240572,3.0650485436893202,0.18490079067760584,0.07811764705882351,PULLBACK,1,41.87,-0.5463182897862328,6.655749636098967,7.811764705882352
MU,1.0089,1.0,1.0,False,0.6785714285714286,31,9,12,-0.13844903870779723,-0.09634391470678139,1.6637177806902574,7.013471332347626,-0.1349911597727602,-0.03365394304170814,BREAKDOWN,2,975.56,-11.890865593037999,-6.644976076555029,-3.365394304170814
POWL,1.0089,1.0,1.0,True,0.6785714285714286,31,9,13,-0.11952675411945513,-0.17816034430987893,0.3490142387732751,2.381795716639209,-0.6094080075803842,-0.14515934092891744,BREAKDOWN,5,246.33,-13.4469430780042,-14.613038153120867,-14.515934092891744
STX,1.006,1.0,1.0,False,0.6746031746031746,31,9,14,-0.08860984553839313,-0.12812935185874208,0.9101919135457424,4.397920231670396,-0.2705991949484788,-0.116026567548151,BREAKDOWN,7,820.16,-15.350652865475087,-13.704179319999335,-11.602656754815099
AXGN,1.003,1.0,1.0,False,0.6706349206349206,21,9,13,0.021366570220342718,0.12946098941668716,0.3324622531939607,3.149186256781193,0.531803919843404,0.07548023694652559,TRENDING,1,45.89,2.636679920477128,5.229307709106782,7.548023694652558
VIAV,1.0,1.0,1.0,False,0.6666666666666666,24,8,15,-0.12534117153054813,-0.20526516596718813,0.12930333423692053,3.0134874759152206,-0.5370350592810915,-0.15866516246744394,BREAKDOWN,8,41.66,-13.6639955788892,-15.32684229883278,-15.866516246744395
AXTI,0.997,1.0,1.0,False,0.6626984126984127,29,10,8,-0.19287241625089102,-0.4693533270852859,0.07153671461014377,26.221153846153843,-0.09852222339797634,-0.39710887788185095,BREAKDOWN,8,56.62,-20.981872877545,-32.71081985025722,-39.7108877881851
FIX,0.997,1.0,1.0,True,0.6626984126984127,31,8,14,-0.06090398709976652,-0.058777107521999494,0.22869904529385598,2.2860917154180034,-0.24269905765171287,-0.07521059604201419,BREAKDOWN,2,1741.3,-9.610368936563397,-8.204954286105886,-7.521059604201419
ENLT,0.994,1.0,1.0,True,0.6587301587301587,21,10,13,-0.025219805645534388,-0.12183428869202706,0.20595391441248023,2.3238658777120316,-0.41431844974934595,-0.09649103346274723,BREAKDOWN,2,84.26,-3.8591242171454523,-6.611988980018364,-9.649103346274723
LRCX,0.994,1.0,1.0,True,0.6587301587301587,24,9,14,-0.07301696167137084,0.022402606848797024,0.6087255081486909,2.5557017100070833,0.09882092723200367,-0.007511672162695475,BREAKDOWN,2,351.41,-10.239847424002896,-4.546565758345165,-0.7511672162695475
