ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
CLMT,29.1,21.3,49.08,73.63,123.16,648.07,220.84,2.3,1.5,1.67,5.26,0.34,4,True,True,True,True,True,104.7,568.42,-28.62,100.06,553.88,-268.23,48.94,456.44,-81.39,0.6332,,,0.83,clean,1.463,normal,none,strong_buy,88.79619047619049,91.16,94.64,6,100.0,93.8,1
ATI,160.17,24.8,62.35,109.35,184.9,714.7,1259.68,2.51,1.75,1.69,3.87,1.76,5,True,True,True,True,True,166.44,635.05,1010.22,161.79,620.51,770.61,110.68,523.06,957.45,-0.1538,XLI,0.57,0.83,clean,1.338,normal,none,strong_buy,93.36,99.03999999999999,71.36,6,100.0,92.1,2
FTI,64.48,12.46,42.29,68.59,139.01,684.49,230.18,3.39,1.62,2.03,4.92,0.34,4,True,True,True,True,True,120.55,604.84,-19.27,115.91,590.3,-258.88,64.79,492.85,-72.04,0.2022,XLE,0.52,0.54,clean,0.931,normal,none,strong_buy,86.86476190476189,91.16,85.2,6,100.0,91.3,3
APEI,46.0,10.6,30.16,46.54,128.63,56.25,201.24,2.84,1.54,2.76,0.44,3.58,4,True,True,True,True,True,110.17,-23.4,-48.21,105.53,-37.94,-287.82,54.41,-135.39,-100.98,0.357,XLF,0.34,0.44,clean,0.886,normal,none,strong_buy,78.87047619047618,91.16,88.88000000000001,6,100.0,89.7,4
MPC,226.42,20.71,17.5,26.49,58.76,314.54,561.66,0.85,1.51,2.22,5.35,1.79,4,True,True,True,True,True,40.3,234.88,312.2,35.65,220.34,72.59,-15.46,122.9,259.44,0.4426,XLE,0.67,1.73,clean,1.009,normal,none,strong_buy,77.17714285714285,91.16,91.28,6,100.0,89.6,5
SII,163.66,32.12,82.62,146.22,292.86,368.28,1015.64,2.57,1.77,2.0,1.26,2.76,4,True,True,True,True,True,274.4,288.63,766.19,269.76,274.09,526.58,218.64,176.65,713.42,-0.3573,IAU,0.58,2.0,clean,1.133,normal,none,none,94.91809523809523,91.16,63.92,6,100.0,89.5,6
THC,238.84,23.85,11.17,27.79,94.71,368.14,862.7,0.47,2.49,3.41,3.89,2.34,4,True,True,True,True,True,76.25,288.49,613.24,71.6,273.95,373.63,20.49,176.5,560.47,0.3283,,,1.67,clean,1.078,normal,none,strong_buy,77.5047619047619,91.16,88.32,6,100.0,89.1,7
HWM,259.1,21.36,32.02,48.49,103.98,821.74,1253.31,1.5,1.51,2.14,7.9,1.53,4,True,True,True,True,True,85.53,742.08,1003.86,80.88,727.54,764.24,29.76,630.1,951.09,-0.0577,XLI,0.63,1.63,clean,1.144,normal,none,strong_buy,86.19047619047618,91.16,75.28,6,100.0,89.1,7
FRO,35.46,22.95,52.19,62.59,113.61,423.78,288.82,2.27,1.2,1.82,3.73,0.68,3,True,True,True,True,True,95.16,344.13,39.36,90.51,329.59,-200.25,39.4,232.15,-13.41,0.4905,,,1.3,clean,1.257,normal,none,strong_buy,88.73714285714284,69.96,92.28,6,100.0,89.1,7
WWD,382.71,3.11,28.41,56.51,114.67,235.06,718.46,9.14,1.99,2.03,2.05,3.06,5,True,True,True,True,True,96.21,155.41,469.0,91.56,140.87,229.39,40.45,43.43,416.23,0.0033,XLI,0.53,-0.37,clean,1.061,normal,none,strong_buy,77.55238095238094,99.03999999999999,78.16,6,100.0,88.7,10
