ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
PBR,XLE,30.0,83.6,8.0,91.0,,,,,,,7.0,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
HAL,XLE,37.0,82.3,89.0,81.7,,,,,,,6.0,,,85.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
VDE,XLE,40.0,81.9,53.0,84.1,,,,,,5.2,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,43.0,81.8,56.0,84.0,,,,,,5.1,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,48.0,81.1,86.0,81.9,,,,,,,6.0,,,84.0,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
HDGE,--,88.0,75.5,140.0,78.5,,,,,,3.0,,,,82.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XOP,XLE,107.0,73.4,138.0,78.6,,,,,,5.1,,,,85.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
TYRA,--,1.0,95.5,145.0,78.3,,,,,,,,,,91.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARR,XLE,2.0,94.5,81.0,82.2,,,,,,,,,,82.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PBF,XLE,3.0,94.3,22.0,87.9,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TNGX,--,6.0,92.5,52.0,84.2,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CLMT,--,7.0,92.0,3.0,93.3,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SNDX,XLV,8.0,91.9,93.0,81.5,,,,,,,,,,80.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVN,XLE,9.0,91.5,43.0,84.9,,,,,,,3.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
REX,SPY,11.0,90.6,12.0,89.7,,,,,,,,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XOM,XLE,12.0,90.5,41.0,85.0,,,,,,,3.0,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SYRE,VXUS,13.0,90.2,116.0,80.0,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,16.0,89.8,53.0,84.1,,,,,,,3.0,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TERN,--,17.0,89.3,78.0,82.4,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MNMD,--,17.0,89.3,50.0,84.3,,,,,,,,,,90.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SHEL,XLE,19.0,88.1,105.0,80.8,,,,,,,3.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SOYB,DBA,20.0,87.5,129.0,79.1,,,,,,2.2,,,,67.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
ROST,XLY,22.0,86.2,11.0,90.1,,,,,,,3.0,,,91.2,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
LINC,LQD,22.0,86.2,1.0,95.5,,,,,,,,,,80.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EPD,IAU,25.0,85.4,85.0,82.0,,,,,,,3.0,,,89.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VLO,XLE,27.0,84.0,4.0,93.1,,,,,,,4.0,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
OXY,XLE,28.0,83.9,44.0,84.7,,,,,,,3.0,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
COP,XLE,31.0,83.5,40.0,85.4,,,,,,,4.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FANG,XLE,32.0,83.1,145.0,78.3,,,,,,,2.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
HOLX,--,33.0,82.8,37.0,86.0,,,,,,,1.0,,,81.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
OIH,XLE,34.0,82.7,,,,,,,,5.2,,,,86.1,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
NYT,XLC,37.0,82.3,7.0,91.8,,,,,,,4.0,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
LHX,XLI,40.0,81.9,24.0,87.7,,,,,,,8.0,,,45.2,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
CVX,XLE,43.0,81.8,56.0,84.0,,,,,,,4.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EOG,XLE,43.0,81.8,61.0,83.6,,,,,,,2.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MRVL,VXUS,51.0,80.7,25.0,87.6,,,,,,,0.0,,,85.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MUSA,--,51.0,80.7,65.0,83.1,,,,,,,,,,89.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CACI,--,54.0,80.3,30.0,87.0,,,,,,,5.0,,,36.8,WARNING,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
FTI,VXUS,54.0,80.3,12.0,89.7,,,,,,,4.0,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTVA,XLB,58.0,79.7,93.0,81.5,,,,,,,3.0,,,88.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
LBRT,--,64.0,78.6,119.0,79.6,,,,,,,,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
