date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-03-23,488.21508846689983,2.0366089993000642,239.7195969548834,116,1376,CRITICAL,0.542440694418562,0.5296342610435109,NORMAL,69.51069752971387,ELEVATED,100.0,31.653487648569335,100.0,53.13333333333333,4.1999999999999815
