ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,5.6,10,bullish,-0.18,0.23,2.82,3.48,15.75,1.43,0.13,0.43,-0.19,,,88,,,88,,,88
ACWI,ACWI,4.6,10,bullish,-0.2,-0.4,0.95,0.14,5.31,0.11,-0.39,0.07,-0.37,,,88,,,88,,,88
ACWX,ACWX,4.6,10,bullish,0.43,0.38,1.92,3.76,13.46,1.93,0.39,0.28,-0.09,,,88,,,88,,,88
AFK,Africa,4.2,10,bullish,0.81,2.03,6.49,1.21,25.52,1.74,-0.8,1.13,0.27,,,88,,,88,,,88
AGF,AGF,0.0,10,bullish,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06,-0.06,,,75,,,75,,,75
AGG,Agg Bond,3.0,10,bullish,0.32,0.51,0.74,1.26,0.61,-0.07,1.31,0.82,0.78,,,92,,,92,,,92
AIA,AIA,5.7,10,bullish,0.37,1.37,4.77,4.18,24.15,1.8,0.04,0.63,0.13,,,88,,,88,,,88
AIQ,AIQ,5.2,10,bullish,1.0,0.21,1.57,-6.76,1.49,-0.49,-1.22,0.15,-0.07,,,41,,,41,,,41
AIRR,AIRR,3.3,10,bullish,-2.67,-4.18,-0.38,3.49,19.97,0.8,-0.04,-0.53,-1.65,,,62,,,62,,,62
ALAI,ALAI,3.7,10,bullish,-1.87,-2.27,-0.58,-8.69,-5.63,-0.82,-1.22,-0.28,-0.72,,,9,,,9,,,9
AMG,AMG,5.0,10,bullish,1.11,6.19,-7.13,-2.58,14.8,0.04,-1.07,-1.99,1.23,,,100,,,100,,,100
APIE,APIE,2.3,10,bullish,-0.43,-0.37,0.09,1.89,8.22,0.53,-0.05,-0.3,-0.36,,,13,,,13,,,13
APO,APO,2.8,10,bullish,-8.62,-12.89,-16.81,-21.52,-20.16,-1.21,-2.0,-2.0,-2.0,,,68,,,68,,,68
ARES,ARES,2.4,10,bullish,-5.68,-10.27,-17.49,-26.23,-27.71,-1.5,-1.92,-1.93,-1.64,,,58,,,58,,,58
ARGT,ARGT,2.5,10,bullish,-5.58,-6.66,-2.36,-12.67,1.13,-0.14,-1.32,-0.37,-1.16,,,68,,,68,,,68
ARKF,ARKF,5.5,10,bullish,3.74,0.56,4.69,-15.44,-18.74,-0.98,-1.25,0.6,0.09,,,41,,,41,,,41
ARKG,ARKG,1.2,10,bullish,0.46,2.9,6.45,-5.83,-4.8,-0.66,-0.66,0.73,0.45,,,52,,,52,,,52
ARKK,ARKK,4.1,10,bullish,0.24,1.06,5.54,-8.48,-6.54,-0.63,-0.82,0.55,0.09,,,52,,,52,,,52
ARKQ,ARKQ,4.8,10,bullish,-3.29,-3.46,0.03,-7.53,12.26,-0.03,-1.1,-0.29,-0.94,,,52,,,52,,,52
ARKW,ARKW,4.2,10,bullish,1.51,0.18,2.66,-14.46,-15.92,-0.91,-1.21,0.26,-0.03,,,52,,,52,,,52
ARKX,ARKX,5.1,10,bullish,-3.04,-3.46,1.53,-7.19,16.87,0.26,-1.09,-0.08,-0.97,,,23,,,23,,,23
ARTY,ARTY,5.4,10,bullish,-1.02,-1.31,-0.41,-7.09,9.53,0.11,-1.07,-0.27,-0.47,,,41,,,41,,,41
ASEA,ASEA,3.5,10,bullish,-0.9,-1.05,0.37,4.17,11.85,1.37,0.56,-0.22,-0.72,,,68,,,68,,,68
ASHR,ASHR,4.9,10,bullish,-0.1,0.01,0.84,1.32,5.75,-0.05,-0.2,-0.04,-0.2,,,62,,,62,,,62
AVDE,AVDE,3.8,10,bullish,0.75,0.74,2.08,4.92,15.91,2.0,0.6,0.27,0.03,,,32,,,32,,,32
