ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGX,702.27,22.91,102.32,140.32,358.61,1300.62,1980.8,4.47,1.37,2.56,3.63,1.52,4,True,True,True,True,True,328.66,1228.05,1735.94,316.82,1203.28,1462.2,319.12,1145.11,1716.74,1.4121,,,0.59,clean,0.737,thin,none,strong_buy,92.49629263470095,96.159169550173,97.92387543252595,6,100.0,96.6,1
CASY,835.92,13.4,37.83,57.99,80.7,274.62,658.2,2.82,1.53,1.39,3.4,2.4,4,True,True,True,True,True,50.75,202.05,413.35,38.92,177.28,139.6,41.22,119.11,394.14,-0.1804,XLP,0.4,1.29,clean,1.777,confirmed,none,strong_buy,80.00329543582139,96.159169550173,85.60553633217994,6,100.0,90.4,2
EXCE,23.0,20.1,12.2,53.03,158.43,1269.05,52172.73,0.61,4.35,2.99,8.01,41.11,4,True,True,True,True,True,128.47,1196.48,51927.87,116.64,1171.71,51654.13,118.94,1113.54,51908.66,-0.2478,,,1.65,clean,,normal,none,strong_buy,81.04794859120119,96.159169550173,83.87543252595155,6,100.0,90.3,3
ORKA,62.58,24.09,82.82,126.66,499.43,45.26,-92.02,3.44,1.53,3.94,0.09,-2.03,3,True,True,True,True,True,469.47,-27.3,-336.88,457.64,-52.07,-610.62,459.94,-110.25,-356.08,0.5374,HYG,0.32,0.2,clean,2.702,confirmed,none,none,85.12440270225737,77.82006920415225,95.29411764705881,6,100.0,90.2,4
FTI,75.79,8.6,36.02,84.67,169.05,975.04,213.57,4.19,2.35,2.0,5.77,0.22,4,True,True,True,True,True,139.09,902.47,-31.29,127.26,877.7,-305.03,129.56,819.53,-50.49,-0.1956,XLE,0.46,-0.02,clean,0.994,normal,none,strong_buy,79.62761575218323,96.159169550173,85.05190311418686,6,100.0,90.1,5
AZLCZ,2145.0,7.25,8.61,65.0,106.05,516.38,972.5,1.19,7.55,1.63,4.87,1.88,4,True,True,True,True,True,76.1,443.81,727.64,64.27,419.05,453.9,66.56,360.87,708.44,1.2745,,,0.23,clean,0.98,normal,none,strong_buy,70.8831768001318,96.159169550173,97.6470588235294,6,100.0,90.0,6
FORM,137.37,36.13,94.88,187.87,388.17,177.15,1766.44,2.63,1.98,2.07,0.46,9.97,4,True,True,True,True,True,358.21,104.59,1521.58,346.38,79.82,1247.84,348.68,21.64,1502.38,-1.0778,XLI,0.48,1.22,clean,1.382,normal,none,strong_buy,93.41077607513593,96.159169550173,59.515570934256054,6,100.0,89.2,7
REX,49.97,12.39,47.8,57.19,151.61,264.21,441.97,3.86,1.2,2.65,1.74,1.67,3,True,True,True,True,True,121.66,191.65,197.12,109.83,166.88,-76.63,112.12,108.7,177.91,0.554,XLE,0.39,0.62,clean,0.939,normal,none,strong_buy,82.03987477343878,77.82006920415225,95.36332179930795,6,100.0,89.2,7
KEN,93.04,8.93,31.54,80.07,206.46,167.05,1121.0,3.53,2.54,2.58,0.81,6.71,4,True,True,True,True,True,176.5,94.48,876.14,164.67,69.72,602.4,166.97,11.54,856.93,-0.51,VGK,0.31,-0.0,clean,1.557,confirmed,none,none,79.40682155215029,96.159169550173,79.30795847750865,6,100.0,88.9,9
APEI,58.22,1.25,39.35,72.1,147.74,78.86,168.67,31.42,1.83,2.05,0.53,2.14,4,True,True,True,True,True,117.79,6.3,-76.19,105.96,-18.47,-349.93,108.26,-76.65,-95.4,1.1182,,,-0.67,clean,0.768,normal,none,strong_buy,66.37337287856319,96.159169550173,97.23183391003461,6,100.0,88.6,10
CRC,68.37,3.54,27.79,45.87,98.12,206.45,355.8,7.84,1.65,2.14,2.1,1.72,5,True,True,True,True,True,68.16,133.89,110.94,56.33,109.12,-162.8,58.63,50.94,91.74,0.0938,XLE,0.68,-0.15,clean,0.745,thin,none,strong_buy,67.57291151754819,99.75778546712803,91.55709342560554,6,100.0,88.5,11
MUSA,596.92,20.63,41.28,52.17,19.73,326.52,902.55,2.0,1.26,0.38,16.55,2.76,3,True,True,True,True,True,-10.23,253.96,657.69,-22.06,229.19,383.95,-19.76,171.01,638.49,0.7569,,,1.98,clean,1.096,normal,none,strong_buy,76.78365463832591,77.82006920415225,96.33217993079585,6,100.0,87.9,12
ESP,71.0,24.52,34.29,82.05,130.82,358.06,185.6,1.4,2.39,1.59,2.74,0.52,3,True,True,True,True,True,100.86,285.5,-59.26,89.03,260.73,-333.0,91.33,202.55,-78.46,-0.2866,,,1.19,clean,1.136,normal,none,strong_buy,85.11451639479321,77.82006920415225,83.39100346020761,6,100.0,87.8,13
EZPW,32.36,24.37,50.86,85.66,97.68,534.51,571.37,2.09,1.68,1.14,5.47,1.07,3,True,True,True,True,True,67.72,461.94,326.51,55.89,437.18,52.77,58.19,379.0,307.31,-0.4492,XLI,0.51,1.84,clean,0.799,normal,none,strong_buy,86.96490360850223,77.82006920415225,80.48442906574394,6,100.0,87.8,13
