target_date,window,similar_date,correlation
2026-03-31,25Y,2026-03-27,0.9174
2026-03-31,25Y,2026-03-30,0.9013
2026-03-31,25Y,2026-03-25,0.8426
2026-03-31,25Y,2026-03-26,0.789
2026-03-31,25Y,2026-03-23,0.7318
2026-03-31,25Y,2026-03-20,0.7244
2026-03-31,25Y,2022-05-16,0.7187
2026-03-31,25Y,2026-03-19,0.7135
2026-03-31,25Y,2026-03-24,0.709
2026-03-31,25Y,2026-03-18,0.6784
2026-03-31,25Y,2026-03-13,0.6776
2026-03-31,25Y,2022-05-19,0.6771
2026-03-31,25Y,2022-05-13,0.6679
2026-03-31,25Y,2021-10-06,0.6604
2026-03-31,25Y,2022-05-18,0.6547
2026-03-31,25Y,2026-03-12,0.652
2026-03-31,25Y,2022-05-17,0.6413
2026-03-31,25Y,2005-04-05,0.636
2026-03-31,25Y,2010-02-16,0.6312
2026-03-31,25Y,2026-03-17,0.631
2026-03-31,25Y,2026-03-16,0.6296
2026-03-31,25Y,2021-10-05,0.6288
2026-03-31,25Y,2010-02-18,0.6191
2026-03-31,25Y,2013-06-28,0.6182
2026-03-31,25Y,2020-03-25,0.6166
2026-03-31,25Y,2004-05-17,0.6161
2026-03-31,25Y,2010-05-28,0.6156
2026-03-31,25Y,2021-10-07,0.615
2026-03-31,25Y,2010-02-11,0.6131
2026-03-31,25Y,2023-08-24,0.611
2026-03-31,25Y,2008-07-03,0.6109
2026-03-31,25Y,2022-04-29,0.61
2026-03-31,25Y,2022-05-12,0.6095
2026-03-31,25Y,2022-05-03,0.6074
2026-03-31,25Y,2010-06-01,0.6066
2026-03-31,25Y,2024-12-31,0.605
2026-03-31,25Y,2011-11-29,0.6043
2026-03-31,25Y,2004-05-06,0.6041
2026-03-31,25Y,2010-02-17,0.6037
2026-03-31,25Y,2008-06-30,0.6035
2026-03-31,25Y,2023-08-28,0.6029
2026-03-31,25Y,2022-05-09,0.6017
2026-03-31,25Y,2008-07-07,0.6002
2026-03-31,25Y,2022-05-06,0.5998
2026-03-31,25Y,2016-01-27,0.5992
2026-03-31,25Y,2023-10-10,0.5986
2026-03-31,25Y,2023-10-13,0.5977
2026-03-31,25Y,2020-03-24,0.597
2026-03-31,25Y,2020-03-27,0.5967
2026-03-31,25Y,2010-02-12,0.5951
2026-03-31,25Y,2010-06-02,0.5944
2026-03-31,25Y,2025-01-02,0.5918
2026-03-31,25Y,2013-06-27,0.5916
2026-03-31,25Y,2004-05-18,0.5911
2026-03-31,25Y,2021-10-08,0.5906
2026-03-31,25Y,2005-03-31,0.5903
2026-03-31,25Y,2016-01-25,0.5898
2026-03-31,25Y,2023-10-12,0.588
2026-03-31,25Y,2002-09-30,0.5862
2026-03-31,25Y,2021-12-06,0.5856
2026-03-31,25Y,2005-04-01,0.5847
