ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0893,1.0,1.0,False,0.7857142857142857,57,12,6,-0.08329881138268369,0.025854076028813955,0.5886348575215374,5.588868529546496,0.0503387159366608,0.03296731870760675,PULLBACK,1,287.67,-0.6092364390187486,3.7389195891017866,3.2967318707606754
CIEN,1.0365,1.0,0.9186,False,0.7261904761904762,22,12,8,0.08555630320226992,0.16491738197424888,0.7439876269861943,5.127365924344112,0.4299751671159868,0.1885569149145882,TRENDING,10,401.71011,8.520435674525537,14.89968896142923,18.85569149145882
FIX,1.0327,1.0,1.0,False,0.7103174603174603,21,10,10,-0.006353284753520594,0.0013016688243243646,0.5045708697408424,3.019338350134886,0.0043890468506885775,0.020879246327603036,TRENDING,1,1415.41,0.9025928454764329,0.8668336038512048,2.0879246327603034
SMTOY,1.0298,1.0,1.0,True,0.7063492063492064,34,10,13,0.013236267372600974,-0.0441704385827999,0.49951028403525943,2.3574561403508776,-0.18934070548585175,-0.02099181936451234,BREAKDOWN,5,61.24,-2.423652297070018,-4.696832713313863,-2.099181936451234
LASR,1.0253,1.0,0.9853,False,0.7023809523809523,40,11,9,-0.04343547933651959,0.24405850091407677,0.8045611243701936,6.949766355140186,0.4748871383890897,0.11495610119888357,TRENDING,1,68.05,1.2766027814065661,6.599382356890307,11.495610119888356
STX,1.0238,1.0,1.0,False,0.6984126984126984,26,10,11,-0.0502980360493005,-0.018384879725085845,0.3494061276825482,3.530531324345758,-0.05367969559637733,0.002321414835794025,PULLBACK,1,399.91,-0.4659793586354093,1.7986043179595024,0.2321414835794025
LITE,1.0208,1.0,1.0,False,0.6944444444444444,29,11,7,0.10571771660816576,0.06447023253745932,0.9336887165818593,9.7826152229395,0.07763185790220009,0.09585531892057401,TRENDING,5,718.23,6.273068190598967,6.013745462928856,9.585531892057402
COHR,1.0179,1.0,1.0,True,0.6904761904761905,36,9,11,0.03669654190398686,0.023825826670416772,0.37125334983587144,2.7341736518171165,0.0954119072539224,0.023857032577554272,TRENDING,4,254.82001,1.037081023168683,-1.044249945828531,2.385703257755427
LRCX,1.0119,1.0,1.0,True,0.6825396825396826,24,8,9,0.02803903386762041,-0.03900606761051728,0.3514831369362046,2.0698839662447255,-0.18340650246754603,0.020916465687349183,TRENDING,6,232.82,4.439493398328265,3.433525424589373,2.091646568734931
SII,1.0119,1.0,1.0,True,0.6825396825396826,42,8,6,-0.08743169398907102,-0.09812961011591148,0.4159859373384345,2.0877113866967303,-0.4580730782189719,-0.067871242741326,BREAKDOWN,8,136.94,-6.549695186679212,-11.653784238789823,-6.7871242741326
AEIS,1.0089,1.0,1.0,True,0.6785714285714286,20,10,9,0.05856098255832354,0.015702830761754383,0.5475496320977371,2.1769903097092915,0.0765387782786551,0.049923349746014874,TRENDING,5,334.41,5.75343909766512,4.279668567355666,4.992334974601487
SNDK,1.0089,1.0,1.0,False,0.6785714285714286,26,10,6,-0.04895371926073011,0.02764482587885775,1.8825175708093091,11.693013343217197,0.02725971059287551,0.07663631492634031,PULLBACK,1,684.915,-1.8445639582329783,5.8459843628749075,7.663631492634031
