date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-04-17,80.65,110.04,710.14,0.7329153035259905,45.69577935645633,0.09,Neutral,0.34,0.4,61.6,1452,0.56,0.72,65.5,1447,1.1,1.55,68.9,1437
