ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
RVMD,--,9.0,90.6,75.0,81.1,,,,,,,5.0,,,88.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
HAL,XLE,54.0,80.9,85.0,80.6,,,,,,,6.0,,,83.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
NORW,XLE,60.0,80.0,87.0,80.1,,,,,,2.4,,,,89.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
RSPT,XLK,89.0,76.4,73.0,81.2,,,,,,5.4,,,,88.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
OIH,XLE,96.0,75.6,141.0,77.7,,,,,,2.2,,,,85.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
TDIV,XLK,117.0,72.7,97.0,79.5,,,,,,4.2,,,,85.4,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MXL,XLK,1.0,96.8,55.0,82.2,,,,,,,,,,81.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
ATEX,XLK,4.0,92.2,11.0,89.1,,,,,,,,,,84.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
TEN,XLI,5.0,91.5,12.0,88.7,,,,,,,,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CELC,XLY,7.0,91.2,49.0,82.8,,,,,,,,,,82.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,--,12.0,90.1,30.0,84.9,,,,,,,,,,84.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EFXT,--,13.0,89.7,8.0,90.1,,,,,,,,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PBT,XLE,14.0,88.8,30.0,84.9,,,,,,,,,,83.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ASC,XLK,15.0,87.5,81.0,80.9,,,,,,,,,,86.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
AXGN,XLV,17.0,87.1,28.0,85.4,,,,,,,,,,80.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,XLE,21.0,86.1,37.0,84.6,,,,,,4.6,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SU,XLE,23.0,85.7,6.0,90.9,,,,,,,5.0,,,76.9,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
WILC,QQQ,24.0,85.2,51.0,82.6,,,,,,,,,,90.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
NBR,XLE,25.0,85.0,52.0,82.4,,,,,,,,,,80.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TRGP,XLE,33.0,84.4,52.0,82.4,,,,,,,4.0,,,81.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
KNX,XLI,35.0,84.0,110.0,78.9,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VLO,XLE,38.0,83.6,1.0,93.0,,,,,,,4.0,,,82.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TERN,--,40.0,83.4,55.0,82.2,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,43.0,82.5,120.0,78.5,,,,,,,3.0,,,83.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NMM,HYG,49.0,81.6,69.0,81.4,,,,,,,,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FCFS,--,50.0,81.5,5.0,91.0,,,,,,,,,,80.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XOP,XLE,51.0,81.3,30.0,84.9,,,,,,3.8,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
MTSI,XLK,53.0,81.0,,,,,,,,,6.0,,,83.0,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
PXE,XLE,55.0,80.7,35.0,84.7,,,,,,3.7,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EBAY,XLC,58.0,80.1,87.0,80.1,,,,,,,4.0,,,89.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
VRSN,--,64.0,79.3,41.0,83.9,,,,,,,1.0,,,88.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MUFG,VGK,66.0,79.0,,,,,,,,,5.0,,,83.1,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Financial Services
PANW,XLF,70.0,78.4,75.0,81.1,,,,,,,0.0,,,92.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
JBHT,XLI,71.0,78.0,111.0,78.8,,,,,,,4.0,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
VAL,XLE,84.0,76.9,66.0,81.6,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
UMC,XLK,84.0,76.9,,,,,,,,,6.0,,,84.5,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
KO,XLP,88.0,76.5,97.0,79.5,,,,,,,2.0,,,87.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Defensive
SATS,XLI,92.0,76.2,,,,,,,,,5.0,,,85.6,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
SCHD,XLP,94.0,75.9,,,,,,,,3.5,,,,90.4,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
BNO,XLE,95.0,75.8,37.0,84.6,,,,,,5.4,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
MPC,XLE,99.0,75.5,13.0,88.5,,,,,,,1.0,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
