ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
HIMX,21.43,1.85,18.4,77.25,178.31,209.24,160.71,9.93,4.2,2.31,1.17,0.9,4,True,True,True,True,True,16.78,72.12,131.98,14.94,67.25,118.63,19.51,81.69,123.98,3.0398,XLK,0.4,0.66,clean,1.11,normal,none,90.0796284007963,96.4830789648308,99.20371599203716,95.3,1
FUWAY,190.76,12.7,12.06,39.38,113.45,534.18,996.32,0.95,3.27,2.88,4.71,8.78,4,True,True,True,True,True,10.44,34.25,967.6,8.6,29.38,954.24,13.17,43.82,959.6,0.933,XLB,0.42,1.62,clean,0.58,thin,none,96.91439946914399,96.4830789648308,92.43530192435301,95.3,1
ELA,25.64,7.51,3.43,38.59,94.24,142.57,307.63,0.46,11.26,2.44,1.51,3.26,4,True,True,True,True,True,1.81,33.46,278.9,-0.03,28.59,265.55,4.54,43.03,270.91,1.5059,,,0.27,clean,0.858,normal,none,89.67042689670426,96.4830789648308,95.95222295952223,94.0,3
VPG,123.41,8.48,17.3,103.58,163.75,321.48,369.06,2.04,5.99,1.58,1.96,2.25,3,True,True,True,True,True,15.68,98.45,340.33,13.84,93.58,326.98,18.41,108.02,332.34,3.2929,SPY,0.42,1.66,clean,2.339,confirmed,none,97.60008847600089,81.81818181818183,99.33642999336429,92.9,4
SITM,743.12,2.0,2.42,30.31,83.58,194.0,264.22,1.21,12.55,2.76,2.32,3.16,4,True,True,True,True,True,0.8,25.18,235.49,-1.04,20.31,222.14,3.52,34.75,227.5,2.589,XLK,0.51,0.27,clean,1.727,confirmed,none,82.68082282680821,96.4830789648308,98.73921698739217,92.6,5
SNDK,1589.55,7.5,19.25,60.58,148.94,711.16,4100.71,2.57,3.15,2.46,4.77,27.53,4,True,True,True,True,True,17.63,55.44,4071.99,15.79,50.58,4058.64,20.35,65.02,4063.99,0.0467,XLK,0.63,0.92,clean,0.697,thin,none,98.23047998230481,96.4830789648308,81.55275381552754,92.1,6
PENG,54.95,3.27,20.21,79.05,171.63,211.51,204.6,6.18,3.91,2.17,1.23,1.19,4,True,True,True,True,True,18.6,73.92,175.87,16.76,69.05,162.52,21.32,83.49,167.88,0.1937,XLK,0.66,1.2,clean,1.504,confirmed,none,93.42512718425127,96.4830789648308,84.14067684140677,91.3,7
CENX,66.88,2.81,21.78,10.11,24.99,155.36,332.04,7.74,0.46,2.47,6.22,13.29,4,True,True,True,True,True,20.16,4.98,303.32,18.32,0.11,289.96,22.88,14.55,295.32,0.428,XLB,0.33,1.69,clean,0.816,normal,none,87.1875691218757,96.4830789648308,87.52488387524883,90.4,8
RVMD,154.89,2.2,7.29,14.48,47.75,121.65,299.2,3.32,1.99,3.3,2.55,6.27,4,True,True,True,True,True,5.67,9.35,270.47,3.83,4.48,257.12,8.39,18.92,262.48,0.188,,,0.05,clean,0.714,thin,none,85.66135810661358,96.4830789648308,84.00796284007963,88.7,9
AXTI,132.6,-5.84,25.24,74.11,277.99,1303.17,8345.86,-4.32,2.94,3.75,4.69,30.02,3,True,True,True,True,True,23.62,68.97,8317.13,21.78,64.11,8303.78,26.34,78.55,8309.14,5.1586,XLK,0.32,0.91,clean,0.728,thin,buy_today,82.86883432868835,81.81818181818183,99.86728599867286,88.2,10
